ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_gbp_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
TLN,Talen Energy,AI,nuclear-ops,NYSE,409.81,+0.68%,+21.75%,+26.40%,+3.30%,+40%,14.734,1.604,,0.73,1041298,4834998,17897598,,5.58,buy,1.53,0.68,100.68,0.68,1006.8,6.8,10068.0,68.0,21.75,121.75,21.75,1217.5,217.5,12175.0,2175.0,26.4,126.4,26.4,1264.0,264.0,12640.0,2640.0,3.3,103.3,3.3,1033.0,33.0,10330.0,330.0,40.0,140.0,40.0,1400.0,400.0,14000.0,4000.0,How Is NRG Energy's Stock Performance Compared to Other Utility Stocks,Barchart,2026-06-17,0.0,Talen Energy Corporation (TLN) Surges 5.3%: Is This an Indication of Further Gains?,Zacks,2026-06-17,0.542,Bloom Energy Trades at a Premium: How to Play the Stock,Zacks,2026-06-15,0.542,,,,,,,,,,
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,34.24,-0.12%,-2.92%,+0.68%,+25.41%,+35%,16.569,0.989,,0.93,968396,3184696,19657696,,0.66,buy,2.31,-0.12,99.88,-0.12,998.8,-1.2,9988.0,-12.0,-2.92,97.08,-2.92,970.8,-29.2,9708.0,-292.0,0.68,100.68,0.68,1006.8,6.8,10068.0,68.0,25.41,125.41,25.41,1254.1,254.1,12541.0,2541.0,35.0,135.0,35.0,1350.0,350.0,13500.0,3500.0,Congresswoman Who Bought No Stocks In 2025 Is Back With More 2026 Trades: Here's The Shopping List,Benzinga,2026-06-13,-0.296,Brookfield Renewable Corp vs. WEC Energy Group: Which Utilities Stock Is a Better Buy in 2026?,Motley Fool,2026-06-10,0.612,Brookfield Renewable Partners (BEP) Price Target Raised Amid “Numerous Strong Tailwinds”,Insider Monkey,2026-06-05,0.511,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,35.98,-0.22%,-4.03%,-0.06%,-8.09%,+14%,4.936,1.15,,1.56,1072635,6739635,31392335,432.0,,none,,-0.22,99.78,-0.22,997.8,-2.2,9978.0,-22.0,-4.03,95.97,-4.03,959.7,-40.3,9597.0,-403.0,-0.06,99.94,-0.06,999.4,-0.6,9994.0,-6.0,-8.09,91.91,-8.09,919.1,-80.9,9191.0,-809.0,14.0,114.0,14.0,1140.0,140.0,11400.0,1400.0,3 High-Yield Energy Stocks Worth Buying for the Income -- and Holding for the Gains,Motley Fool,2026-06-17,0.66,Brookfield Renewable Corp vs. WEC Energy Group: Which Utilities Stock Is a Better Buy in 2026?,Motley Fool,2026-06-10,0.612,This Alternative Asset Manager Looks Built for a Higher-for-Longer World,Motley Fool,2026-06-09,0.361,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,1048.86,+6.54%,+21.03%,+3.67%,+54.63%,+100%,212.021,1.045,30.68,2.64,3984386,17222586,63910886,20.0,3.42,buy,1.58,6.54,106.54,6.54,1065.4,65.4,10654.0,654.0,21.03,121.03,21.03,1210.3,210.3,12103.0,2103.0,3.67,103.67,3.67,1036.7,36.7,10367.0,367.0,54.63,154.63,54.63,1546.3,546.3,15463.0,5463.0,100.0,200.0,100.0,2000.0,1000.0,20000.0,10000.0,Dow Jones Futures Rise After Fed Rate Hike Bets Hit Stocks; SpaceX Falls As Robinhood Jumps,Investor's Business Daily,2026-06-17,0.0,"Cummins, Stock Of The Day, Flirts With A Breakout On AI Power Deal",Investor's Business Daily,2026-06-17,0.178,GE Vernova Supplier Near Breakout As Data Centers Lift Construction Sector,Investor's Business Daily,2026-06-17,0.0,,,,,,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,203.07,+2.61%,+10.97%,+0.69%,+11.97%,+40%,13.995,0.734,54.3,1.0,924799,3910499,20141499,,3.71,buy,1.93,2.61,102.61,2.61,1026.1,26.1,10261.0,261.0,10.97,110.97,10.97,1109.7,109.7,11097.0,1097.0,0.69,100.69,0.69,1006.9,6.9,10069.0,69.0,11.97,111.97,11.97,1119.7,119.7,11197.0,1197.0,40.0,140.0,40.0,1400.0,400.0,14000.0,4000.0,Nuclear Is the Energy Story of 2026. Here Are 3 Stocks to Own All Year.,Motley Fool,2026-06-16,0.273,1 Mid-Cap Stock on Our Buy List and 2 That Underwhelm,StockStory,2026-06-15,0.0,ATI and BWX Technologies Extend Strategic Partnership Through 2030,Zacks,2026-06-12,0.178,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,10.34,+3.83%,+11.30%,-1.34%,-36.60%,-75%*,2.692,2.219,,33.08,47542600,183491400,795512200,,19.97,hold,2.53,3.83,103.83,3.83,1038.3,38.3,10383.0,383.0,11.3,111.3,11.3,1113.0,113.0,11130.0,1130.0,-1.34,98.66,-1.34,986.6,-13.4,9866.0,-134.0,-36.6,63.4,-36.6,634.0,-366.0,6340.0,-3660.0,-75.0,25.0,-75.0,250.0,-750.0,2500.0,-7500.0,NuScale Is Impossible to Ignore Right Now. Here's What to Do With It.,Motley Fool,2026-06-17,-0.361,"1 Reason to Buy NuScale Power Stock, and 2 Reasons to Sell",Motley Fool,2026-06-17,0.0,NuScale's E2 Centers Bring SMR Operations Into the Classroom,Zacks,2026-06-17,0.0,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,58.82,+1.50%,+8.89%,+0.44%,-24.40%,-7%*,7.699,1.113,,13.31,9320938,46635638,303683938,,18.02,buy,1.96,1.5,101.5,1.5,1015.0,15.0,10150.0,150.0,8.89,108.89,8.89,1088.9,88.9,10889.0,889.0,0.44,100.44,0.44,1004.4,4.4,10044.0,44.0,-24.4,75.6,-24.4,756.0,-244.0,7560.0,-2440.0,-7.0,93.0,-7.0,930.0,-70.0,9300.0,-700.0,How Buying Oklo Stock Today Could 10X Your Net Worth,Motley Fool,2026-06-17,0.226,Oklo-Standard Nuclear Build Alliance to Strengthen Fuel Supply Chain,Zacks,2026-06-17,0.318,NuScale's E2 Centers Bring SMR Operations Into the Classroom,Zacks,2026-06-17,0.0,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,25.31,+5.02%,+14.45%,+4.80%,-8.33%,-37%*,0.992,5.044,,2.53,4726395,14211695,68490195,,23.75,none,,5.02,105.02,5.02,1050.2,50.2,10502.0,502.0,14.45,114.45,14.45,1144.5,144.5,11445.0,1445.0,4.8,104.8,4.8,1048.0,48.0,10480.0,480.0,-8.33,91.67,-8.33,916.7,-83.3,9167.0,-833.0,-37.0,63.0,-37.0,630.0,-370.0,6300.0,-3700.0,Why Nano Nuclear Energy Stock Is Charging Higher Today,Motley Fool,2026-06-17,0.273,1 Reason to Buy NuScale Power and Hold Until 2033,Motley Fool,2026-06-16,0.0,NANO Nuclear’s NRC Milestone Links Microreactor Vision To AI Data Centers,Simply Wall St.,2026-06-07,0.25,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,105.67,-2.00%,+11.20%,+0.50%,+7.21%,+55%,34.621,0.983,98.76,3.2,2437377,15643077,72521377,,,buy,1.79,-2.0,98.0,-2.0,980.0,-20.0,9800.0,-200.0,11.2,111.2,11.2,1112.0,112.0,11120.0,1120.0,0.5,100.5,0.5,1005.0,5.0,10050.0,50.0,7.21,107.21,7.21,1072.1,72.1,10721.0,721.0,55.0,155.0,55.0,1550.0,550.0,15500.0,5500.0,Can Cameco's Contract Portfolio Power Its Next Growth Phase?,Zacks,2026-06-17,0.382,Nuclear Is the Energy Story of 2026. Here Are 3 Stocks to Own All Year.,Motley Fool,2026-06-16,0.273,Cameco (CCJ) Is Considered a Good Investment by Brokers: Is That True?,Zacks,2026-06-16,0.691,,,,,,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,11.42,-2.32%,+21.23%,-13.48%,-12.89%,+75%,4.251,1.145,,10.06,10491463,64223963,262651063,,12.92,strong_buy,1.44,-2.32,97.68,-2.32,976.8,-23.2,9768.0,-232.0,21.23,121.23,21.23,1212.3,212.3,12123.0,2123.0,-13.48,86.52,-13.48,865.2,-134.8,8652.0,-1348.0,-12.89,87.11,-12.89,871.1,-128.9,8711.0,-1289.0,75.0,175.0,75.0,1750.0,750.0,17500.0,7500.0,Optimism Surrounds Uranium Energy (UEC) Following an Impressive Quarter,Insider Monkey,2026-06-17,0.836,Uranium Energy Q3 Earnings Call Highlights Ramp-Up and Cost Pressure,Zacks,2026-06-16,-0.026,Why Uranium Energy Stock Plummeted This Week,Motley Fool,2026-06-13,0.273,,,,,,,,,,
LEU,Centrus Energy,AI,uranium,NYSE,170.31,+2.07%,+16.17%,-1.53%,-37.50%,-9%,2.52,1.339,61.93,0.87,715435,3694835,19262235,,22.09,buy,1.75,2.07,102.07,2.07,1020.7,20.7,10207.0,207.0,16.17,116.17,16.17,1161.7,161.7,11617.0,1617.0,-1.53,98.47,-1.53,984.7,-15.3,9847.0,-153.0,-37.5,62.5,-37.5,625.0,-375.0,6250.0,-3750.0,-9.0,91.0,-9.0,910.0,-90.0,9100.0,-900.0,"Stocks making big moves yesterday: Planet Labs, Rivian, FOX, Centrus Energy, and IMAX",StockStory,2026-06-17,0.273,"Centrus Energy (LEU) Stock Trades Down, Here Is Why",StockStory,2026-06-16,0.273,UUUU Hits Production Milestone Early: More Upside Ahead?,Zacks,2026-06-11,0.0,,,,,,,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,317.58,+5.60%,+13.05%,-6.50%,+80.92%,+152%,91.763,2.037,79.79,7.14,6149971,26445171,135412971,8.0,3.73,strong_buy,1.48,5.6,105.6,5.6,1056.0,56.0,10560.0,560.0,13.05,113.05,13.05,1130.5,130.5,11305.0,1305.0,-6.5,93.5,-6.5,935.0,-65.0,9350.0,-650.0,80.92,180.92,80.92,1809.2,809.2,18092.0,8092.0,152.0,252.0,152.0,2520.0,1520.0,25200.0,15200.0,Why Vertiv (VRT) Is Moving Deeper Across the Full AI Data Center Thermal Chain,Insider Monkey,2026-06-17,0.0,Jim Cramer Notes “Forgent Became an Incredible Performer”,Insider Monkey,2026-06-17,0.0,Can Modine Overcome Supply Chain Hurdles in the Data Center Business?,Zacks,2026-06-17,0.0,,,,,,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,409.64,+0.47%,+9.10%,+7.27%,+25.89%,+22%,119.655,1.192,40.04,2.55,2235911,11176211,54288911,108.0,2.52,buy,1.72,0.47,100.47,0.47,1004.7,4.7,10047.0,47.0,9.1,109.1,9.1,1091.0,91.0,10910.0,910.0,7.27,107.27,7.27,1072.7,72.7,10727.0,727.0,25.89,125.89,25.89,1258.9,258.9,12589.0,2589.0,22.0,122.0,22.0,1220.0,220.0,12200.0,2200.0,SpaceX is sucking the oxygen out of the new space trade,Yahoo Finance,2026-06-17,0.0,How Eaton (ETN) Is Using Boyd Thermal to Tie Power Management to Data Center Cooling,Insider Monkey,2026-06-17,0.0,VWDRY vs. ETN: Which Stock Is the Better Value Option?,Zacks,2026-06-17,0.649,,,,,,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,294.03,-0.80%,+12.08%,+10.24%,+150.43%,+391%,8.058,1.128,57.43,0.66,509109,2668609,12290909,12.0,11.45,none,,-0.8,99.2,-0.8,992.0,-8.0,9920.0,-80.0,12.08,112.08,12.08,1120.8,120.8,11208.0,1208.0,10.24,110.24,10.24,1102.4,102.4,11024.0,1024.0,150.43,250.43,150.43,2504.3,1504.3,25043.0,15043.0,391.0,491.0,391.0,4910.0,3910.0,49100.0,39100.0,Why Powell Industries (POWL) Dipped More Than Broader Market Today,Zacks,2026-06-16,0.0,"Is Trending Stock Powell Industries, Inc. (POWL) a Buy Now?",Zacks,2026-06-12,0.0,Are Options Traders Betting on a Big Move in Powell Industries Stock?,Zacks,2026-06-12,0.0,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1088.52,-0.68%,+4.83%,+2.94%,+43.94%,+23%,80.757,0.97,75.33,0.55,582512,2934512,12256312,180.0,2.26,buy,1.58,-0.68,99.32,-0.68,993.2,-6.8,9932.0,-68.0,4.83,104.83,4.83,1048.3,48.3,10483.0,483.0,2.94,102.94,2.94,1029.4,29.4,10294.0,294.0,43.94,143.94,43.94,1439.4,439.4,14394.0,4394.0,23.0,123.0,23.0,1230.0,230.0,12300.0,2300.0,Equinix Strengthens AI Infrastructure With Cisco & NVIDIA Partnerships,Zacks,2026-06-17,0.459,9 AI Stocks That Aren’t Super Volatile,Barrons.com,2026-06-16,0.599,Is Equinix (EQIX) Stock Outpacing Its Finance Peers This Year?,Zacks,2026-06-16,0.0,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,187.08,-1.69%,+4.17%,-0.09%,+22.31%,+8%,50.339,1.046,49.62,2.08,1479985,12870185,47545385,256.0,0.01,buy,1.72,-1.69,98.31,-1.69,983.1,-16.9,9831.0,-169.0,4.17,104.17,4.17,1041.7,41.7,10417.0,417.0,-0.09,99.91,-0.09,999.1,-0.9,9991.0,-9.0,22.31,122.31,22.31,1223.1,223.1,12231.0,2231.0,8.0,108.0,8.0,1080.0,80.0,10800.0,800.0,APLD's Customer Concentration Remains Elevated: Is Growth at Risk?,Zacks,2026-06-17,0.128,"Oppenheimer Picks Alphabet, Dumps Meta in Highest-Conviction Stock Picks",GuruFocus.com,2026-06-16,-0.402,Is Iron Mountain Stock Underperforming the Nasdaq?,Barchart,2026-06-15,0.0,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,181.09,-2.01%,-5.03%,+3.12%,+5.63%,-14%,63.466,0.891,29.21,3.19,1995805,14907305,68348205,378.0,2.24,buy,1.68,-2.01,97.99,-2.01,979.9,-20.1,9799.0,-201.0,-5.03,94.97,-5.03,949.7,-50.3,9497.0,-503.0,3.12,103.12,3.12,1031.2,31.2,10312.0,312.0,5.63,105.63,5.63,1056.3,56.3,10563.0,563.0,-14.0,86.0,-14.0,860.0,-140.0,8600.0,-1400.0,9 AI Stocks That Aren’t Super Volatile,Barrons.com,2026-06-16,0.599,OUTFRONT Media Stock Outlook as Digital Transit Growth Builds in 2026,Zacks,2026-06-16,0.382,OUTFRONT Media Trends to Watch as Digital OOH Spending Shifts in 2026,Zacks,2026-06-16,0.0,,,,,,,,,,
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,363.79,-2.20%,+2.08%,-8.30%,+15.58%,+115%,3339.369,1.237,27.77,29.67,24169091,137015491,705933091,24.0,1.42,strong_buy,1.44,-2.2,97.8,-2.2,978.0,-22.0,9780.0,-220.0,2.08,102.08,2.08,1020.8,20.8,10208.0,208.0,-8.3,91.7,-8.3,917.0,-83.0,9170.0,-830.0,15.58,115.58,15.58,1155.8,155.8,11558.0,1558.0,115.0,215.0,115.0,2150.0,1150.0,21500.0,11500.0,How SpaceX and 'MANGOS' are fueling the latest ETF trends,Yahoo Finance Video,2026-06-17,0.0,SpaceX's near $3 trillion rally comes with one big catch: Chart of the Day,Yahoo Finance,2026-06-17,0.0,"Big Tech-backed coalition for carbon removal increases funding by $915 million, adds Anthropic",Reuters,2026-06-17,0.0,,,,,,,,,,
MSFT,Microsoft,AI,hyperscalers,NASDAQ,378.91,-3.62%,-4.64%,-10.34%,-19.53%,-18%,2117.364,1.103,22.58,35.28,41193950,187057050,811856450,92.0,1.19,strong_buy,1.34,-3.62,96.38,-3.62,963.8,-36.2,9638.0,-362.0,-4.64,95.36,-4.64,953.6,-46.4,9536.0,-464.0,-10.34,89.66,-10.34,896.6,-103.4,8966.0,-1034.0,-19.53,80.47,-19.53,804.7,-195.3,8047.0,-1953.0,-18.0,82.0,-18.0,820.0,-180.0,8200.0,-1800.0,Gaming gets hit by memory shortage: A look at Sandisk's $3K PlayStation 5 SSD,Yahoo Finance Video,2026-06-17,-0.25,"Microsoft dips below 200-day moving average: Buy, hold, or sell?",Yahoo Finance Video,2026-06-17,0.0,SpaceX's hot debut sheds more light on Microsoft's dreadful stock price,Yahoo Finance,2026-06-17,-0.44,,,,,,,,,,
