ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
TLN,Talen Energy,AI,nuclear-ops,NASDAQ,340.0,-1.41%,+4.28%,-10.00%,-14.30%,-13%,16.251,1.673,,0.83,976651,4184151,14882151,,5.9,buy,1.59,-1.41,98.59,-1.41,985.9,-14.1,9859.0,-141.0,4.28,104.28,4.28,1042.8,42.8,10428.0,428.0,-10.0,90.0,-10.0,900.0,-100.0,9000.0,-1000.0,-14.3,85.7,-14.3,857.0,-143.0,8570.0,-1430.0,-13.0,87.0,-13.0,870.0,-130.0,8700.0,-1300.0,Talen Energy Set to Report Q2 Earnings: What's in Store for the Stock?,Zacks,2026-08-04,0.273,All You Need to Know About Talen Energy Corporation (TLN) Rating Upgrade to Strong Buy,Zacks,2026-07-30,0.66,"Zacks Industry Outlook Highlights Bloom Energy, Talen Energy and Montauk Renewables",Zacks,2026-07-30,0.494,,,,,,,,,,
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,33.04,-2.55%,+3.28%,-2.22%,+21.02%,+26%,16.107,0.995,,0.91,1001792,4352892,22867792,466.0,0.4,buy,2.27,-2.55,97.45,-2.55,974.5,-25.5,9745.0,-255.0,3.28,103.28,3.28,1032.8,32.8,10328.0,328.0,-2.22,97.78,-2.22,977.8,-22.2,9778.0,-222.0,21.02,121.02,21.02,1210.2,210.2,12102.0,2102.0,26.0,126.0,26.0,1260.0,260.0,12600.0,2600.0,New Strong Sell Stocks for August 4th,Zacks,2026-08-04,0.511,3 Ultra-High-Yield Energy Stocks to Hold Forever,Motley Fool,2026-08-02,0.273,Bloom Energy Is Soaring: Is There a Better Way To Play The AI Power Boom?,Motley Fool,2026-08-01,0.751,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,33.55,-2.19%,+3.10%,-8.38%,-14.30%,-3%,6.226,1.166,,1.57,1558304,8923804,38488504,459.0,,hold,3.2,-2.19,97.81,-2.19,978.1,-21.9,9781.0,-219.0,3.1,103.1,3.1,1031.0,31.0,10310.0,310.0,-8.38,91.62,-8.38,916.2,-83.8,9162.0,-838.0,-14.3,85.7,-14.3,857.0,-143.0,8570.0,-1430.0,-3.0,97.0,-3.0,970.0,-30.0,9700.0,-300.0,Brookfield Renewable Q2 Earnings Call Highlights,MarketBeat,2026-07-31,0.0,Brookfield Renewable Corporation Q2 2026 Earnings Call Summary,Moby,2026-07-31,0.0,"Compared to Estimates, Brookfield Renewable (BEP) Q2 Earnings: A Look at Key Metrics",Zacks,2026-07-31,0.0,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,1018.53,+0.65%,+7.97%,-11.59%,+50.16%,+52%,271.268,1.033,29.24,2.89,2175216,13376216,64700816,20.0,3.8,buy,1.58,0.65,100.65,0.65,1006.5,6.5,10065.0,65.0,7.97,107.97,7.97,1079.7,79.7,10797.0,797.0,-11.59,88.41,-11.59,884.1,-115.9,8841.0,-1159.0,50.16,150.16,50.16,1501.6,501.6,15016.0,5016.0,52.0,152.0,52.0,1520.0,520.0,15200.0,5200.0,GE Vernova Set to Be Biggest Winner From AI Data Center’s Massive Power Shortfall,24/7 Wall St.,2026-08-04,0.586,GE Vernova receives order from Enfinity Global,Energy Global,2026-08-04,0.0,Caterpillar Profit Tops Estimates as AI Boosts Power Sales,Bloomberg,2026-08-04,0.818,,,,,,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,172.4,+1.48%,+1.61%,-12.44%,-4.94%,-7%,15.795,,45.97,1.0,1423119,5715219,20260819,60.0,4.13,buy,1.81,1.48,101.48,1.48,1014.8,14.8,10148.0,148.0,1.61,101.61,1.61,1016.1,16.1,10161.0,161.0,-12.44,87.56,-12.44,875.6,-124.4,8756.0,-1244.0,-4.94,95.06,-4.94,950.6,-49.4,9506.0,-494.0,-7.0,93.0,-7.0,930.0,-70.0,9300.0,-700.0,BWXT Q2 Earnings Call Centers on Higher Outlook and Nuclear Focus,Zacks,2026-08-04,0.0,BWX Technologies (BWXT) Sells Medical Business And Signs New Thorium Fuel Deal,Simply Wall St.,2026-08-04,0.0,BWX Technologies Inc (BWXT) (Q2 2026) Earnings Call Highlights: Record Backlog and Strategic ...,GuruFocus.com,2026-08-04,0.0,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,9.49,+4.87%,+15.45%,-1.25%,-41.81%,-81%*,3.284,2.306,,33.33,22120776,155059376,642612876,,23.15,hold,2.56,4.87,104.87,4.87,1048.7,48.7,10487.0,487.0,15.45,115.45,15.45,1154.5,154.5,11545.0,1545.0,-1.25,98.75,-1.25,987.5,-12.5,9875.0,-125.0,-41.81,58.19,-41.81,581.9,-418.1,5819.0,-4181.0,-81.0,19.0,-81.0,190.0,-810.0,1900.0,-8100.0,Better Small Modular Reactor Stock: NuScale Power vs. GE Vernova,Motley Fool,2026-08-03,0.44,Here's How to Play NuScale Stock Before Q2 Earnings Release,Zacks,2026-08-03,0.34,NuScale Power's Next Earnings Report on Aug. 5 Could Send the Stock Soaring. Here's Why.,Motley Fool,2026-08-02,0.0,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,43.33,+4.79%,+9.47%,-16.42%,-44.31%,-54%*,7.539,1.201,,11.79,8705383,44592783,191711183,,18.39,buy,2.04,4.79,104.79,4.79,1047.9,47.9,10479.0,479.0,9.47,109.47,9.47,1094.7,94.7,10947.0,947.0,-16.42,83.58,-16.42,835.8,-164.2,8358.0,-1642.0,-44.31,55.69,-44.31,556.9,-443.1,5569.0,-4431.0,-54.0,46.0,-54.0,460.0,-540.0,4600.0,-5400.0,Oklo Reports Earnings on Aug. 7. Here's What Investors Should Be Watching.,Motley Fool,2026-08-04,0.0,Is Oklo Stock a No-Brainer Buy at Less Than $50?,Motley Fool,2026-08-04,0.0,"Got $10,000? Here's How I'd Split It Across These 5 Energy Stocks.",Motley Fool,2026-08-04,0.273,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,18.17,+2.65%,+13.14%,-10.00%,-34.19%,-58%*,0.976,5.409,,2.78,2195483,11298783,47314183,,33.42,buy,1.57,2.65,102.65,2.65,1026.5,26.5,10265.0,265.0,13.14,113.14,13.14,1131.4,131.4,11314.0,1314.0,-10.0,90.0,-10.0,900.0,-100.0,9000.0,-1000.0,-34.19,65.81,-34.19,658.1,-341.9,6581.0,-3419.0,-58.0,42.0,-58.0,420.0,-580.0,4200.0,-5800.0,Ameresco Q2 Earnings Call Highlights,MarketBeat,2026-08-03,0.0,"This $17 Nuclear Stock Could Turn $5,000 Into a Fortune",Motley Fool,2026-08-01,0.0,Nano Nuclear Energy Surges: What's Driving the Rally Today?,Motley Fool,2026-07-31,0.273,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,93.09,+3.46%,+7.05%,-4.52%,-5.55%,+16%,40.543,0.992,163.32,3.5,3950360,19777860,85102760,20.0,,buy,1.71,3.46,103.46,3.46,1034.6,34.6,10346.0,346.0,7.05,107.05,7.05,1070.5,70.5,10705.0,705.0,-4.52,95.48,-4.52,954.8,-45.2,9548.0,-452.0,-5.55,94.45,-5.55,944.5,-55.5,9445.0,-555.0,16.0,116.0,16.0,1160.0,160.0,11600.0,1600.0,Energy Fuels Set to Report Q2 Earnings: How to Play the Stock?,Zacks,2026-08-04,0.542,Cameco (TSX:CCO) Board Member Dominique Minière Steps Down After Three Years,Simply Wall St.,2026-08-04,0.0,CCJ Q2 Earnings Call Centers on Discipline and AP1000 Execution,Zacks,2026-08-03,0.0,,,,,,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,10.5,+4.79%,+11.23%,-0.85%,-19.91%,+1%,5.148,1.208,,10.03,9957743,48055143,177813043,,14.14,none,,4.79,104.79,4.79,1047.9,47.9,10479.0,479.0,11.23,111.23,11.23,1112.3,112.3,11123.0,1123.0,-0.85,99.15,-0.85,991.5,-8.5,9915.0,-85.0,-19.91,80.09,-19.91,800.9,-199.1,8009.0,-1991.0,1.0,101.0,1.0,1010.0,10.0,10100.0,100.0,Uranium Energy (UEC) Stock Looks Stretched Despite Its 353% Five Year Run,Simply Wall St.,2026-07-31,0.273,Uranium Energy Is Down Sharply in 2026. Here's What the Next 10 Years Could Realistically Look Like.,Motley Fool,2026-07-30,0.557,The Next AI Trade: Fireside Chat with Noble Plains Uranium CEO Drew Zimmerman,IPO-Edge.com,2026-07-29,0.459,,,,,,,,,,
LEU,Centrus Energy,AI,uranium,NYSE,189.24,+1.20%,+11.55%,+8.62%,-30.55%,-17%,3.722,1.35,66.17,0.89,473938,3413338,18338438,,26.55,buy,1.71,1.2,101.2,1.2,1012.0,12.0,10120.0,120.0,11.55,111.55,11.55,1115.5,115.5,11155.0,1155.0,8.62,108.62,8.62,1086.2,86.2,10862.0,862.0,-30.55,69.45,-30.55,694.5,-305.5,6945.0,-3055.0,-17.0,83.0,-17.0,830.0,-170.0,8300.0,-1700.0,Energy Fuels Set to Report Q2 Earnings: How to Play the Stock?,Zacks,2026-08-04,0.542,Centrus Energy (LEU) Stock Looks Fully Priced After a 7x Run,Simply Wall St.,2026-07-31,0.273,Is Centrus Energy Too Cheap to Ignore Right Now?,Motley Fool,2026-07-30,-0.103,,,,,,,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,269.93,+0.37%,+0.14%,-15.24%,+53.78%,+74%,103.92,2.077,56.12,6.41,5787315,61927715,137825215,10.0,2.92,strong_buy,1.39,0.37,100.37,0.37,1003.7,3.7,10037.0,37.0,0.14,100.14,0.14,1001.4,1.4,10014.0,14.0,-15.24,84.76,-15.24,847.6,-152.4,8476.0,-1524.0,53.78,153.78,53.78,1537.8,537.8,15378.0,5378.0,74.0,174.0,74.0,1740.0,740.0,17400.0,7400.0,Caterpillar stock surges on data center boom: How the AI trade is expanding,Yahoo Finance Video,2026-08-04,0.0,Vertiv (VRT) Teams Up With Bitzero For Next Generation Data Center Buildout,Simply Wall St.,2026-08-04,0.0,"Zacks Value Trader Highlights:  Sandisk, Micron, Vertiv, Comfort Systems and Bloom Energy",Zacks,2026-08-04,0.718,,,,,,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,444.77,+1.39%,+15.15%,+7.58%,+36.69%,+16%,172.704,1.177,43.56,2.62,2494507,19091807,53287207,106.0,2.06,buy,1.56,1.39,101.39,1.39,1013.9,13.9,10139.0,139.0,15.15,115.15,15.15,1151.5,151.5,11515.0,1515.0,7.58,107.58,7.58,1075.8,75.8,10758.0,758.0,36.69,136.69,36.69,1366.9,366.9,13669.0,3669.0,16.0,116.0,16.0,1160.0,160.0,11600.0,1600.0,Atkore Stock Surged Because Prysmian Agreed To Buy It For Cash,Trefis,2026-08-04,0.273,Here's How Much You'd Have If You Invested $1000 in Eaton a Decade Ago,Zacks,2026-08-04,0.0,"Eaton Well-Positioned for Growth Surge Based on Data Center Construction Backlog, RBC Says",MT Newswires,2026-08-03,0.382,3,buy,0.85,"ETN has solid YTD (+27.60%) and 1D (+6.12%) momentum, P/E 40.67, low short interest 2.06%, and positive news sentiment 0.203. Power infrastructure benefits from AI data centre buildout.",YTD +27.60%; 1D +6.12%; P/E 40.67; News sentiment 0.203,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,211.38,+12.30%,+5.16%,-14.78%,+80.04%,+165%,7.7,1.216,41.2,0.76,1572587,5846987,18743587,17.0,9.73,buy,2.25,12.3,112.3,12.3,1123.0,123.0,11230.0,1230.0,5.16,105.16,5.16,1051.6,51.6,10516.0,516.0,-14.78,85.22,-14.78,852.2,-147.8,8522.0,-1478.0,80.04,180.04,80.04,1800.4,800.4,18004.0,8004.0,165.0,265.0,165.0,2650.0,1650.0,26500.0,16500.0,Powell Industries Q3 Earnings Call Highlights,MarketBeat,2026-08-04,0.0,Powell Industries Q3 Earnings & Revenues Miss Estimates,Zacks,2026-08-04,-0.153,AI-linked chip stocks rebound; Powell Industries tumbles premarket,Investing.com,2026-08-04,0.0,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1051.53,+5.01%,+1.61%,+5.28%,+39.05%,+31%,103.756,0.972,67.88,0.59,732053,3678553,12010153,202.0,2.18,buy,1.53,5.01,105.01,5.01,1050.1,50.1,10501.0,501.0,1.61,101.61,1.61,1016.1,16.1,10161.0,161.0,5.28,105.28,5.28,1052.8,52.8,10528.0,528.0,39.05,139.05,39.05,1390.5,390.5,13905.0,3905.0,31.0,131.0,31.0,1310.0,310.0,13100.0,3100.0,International Markets and Equinix (EQIX): A Deep Dive for Investors,Zacks,2026-08-03,0.0,Loan Investors Are Pushing Back as Fear Rises,Bloomberg,2026-08-01,-0.494,Equinix's Q2 AFFO Beat Estimates on Strong Demand & xScale Fees,Zacks,2026-07-30,0.421,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,193.89,+1.40%,+0.37%,+11.62%,+26.76%,+9%,72.967,1.042,248.58,2.97,2306068,12040368,68453568,259.0,0.01,buy,1.58,1.4,101.4,1.4,1014.0,14.0,10140.0,140.0,0.37,100.37,0.37,1003.7,3.7,10037.0,37.0,11.62,111.62,11.62,1116.2,116.2,11162.0,1162.0,26.76,126.76,26.76,1267.6,267.6,12676.0,2676.0,9.0,109.0,9.0,1090.0,90.0,10900.0,900.0,"Public Storage Q2 FFO Misses on Same-Store NOI Decline, Revenues Beat",Zacks,2026-07-30,-0.226,W.P. Carey's Q2 AFFO Beats Estimates on Investment Activity,Zacks,2026-07-29,0.0,"BXP Q2 FFO & Revenues Beat Estimates on Occupancy Gains, '26 View Up",Zacks,2026-07-29,0.34,6,buy,0.76,"DLR has YTD +23.25%, 1M +6.92%, and extremely low short interest of 0.01%. Despite a high P/E of 238.63, the data centre REIT benefits from strong leasing demand.",YTD +23.25%; 1M +6.92%; Short interest 0.01%; Data centre demand,,,,,
AMT,American Tower,AI,dc-operators,NYSE,175.25,+1.30%,+2.19%,+8.11%,+2.23%,-17%,81.659,0.894,28.31,3.33,1965175,17838575,68325875,403.0,1.89,buy,1.56,1.3,101.3,1.3,1013.0,13.0,10130.0,130.0,2.19,102.19,2.19,1021.9,21.9,10219.0,219.0,8.11,108.11,8.11,1081.1,81.1,10811.0,811.0,2.23,102.23,2.23,1022.3,22.3,10223.0,223.0,-17.0,83.0,-17.0,830.0,-170.0,8300.0,-1700.0,AST SpaceMobile Sets Launch Date Ahead of Key Q2 Earnings Test,MarketBeat,2026-08-03,0.0,A Dive into American Tower (AMT) International Revenue Trends and Forecasts,Zacks,2026-08-03,0.0,American Tower or Crown Castle? Wall Street’s Clear Pick Between Beaten-Down Tower REITs,24/7 Wall St.,2026-07-29,0.382,4,buy,0.82,"AMT offers a 4.03% dividend yield, P/E 27.92, positive news sentiment 0.273, and recent 1M (+4.38%) and 1W (+4.01%) gains. Tower REITs benefit from rising data centre demand.",Dividend yield 4.03%; P/E 27.92; 1M +4.38%; News sentiment 0.273,,,,,
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,377.65,+1.82%,+13.17%,+3.05%,+19.99%,+83%,4618.635,1.237,18.93,32.65,35493839,178331139,674476339,25.0,1.34,strong_buy,1.39,1.82,101.82,1.82,1018.2,18.2,10182.0,182.0,13.17,113.17,13.17,1131.7,131.7,11317.0,1317.0,3.05,103.05,3.05,1030.5,30.5,10305.0,305.0,19.99,119.99,19.99,1199.9,199.9,11999.0,1999.0,83.0,183.0,83.0,1830.0,830.0,18300.0,8300.0,Tech stocks today: SpaceX and AMD post quarterly results; investors weren't impressed.,Yahoo Finance,2026-08-03,-0.372,"SpaceX Second-Quarter Loss Narrows, Revenue Tops Views on Connectivity, AI Gains",MT Newswires,2026-08-04,0.527,Chatham Lodging Trust Q2 2026 Earnings Call Summary,Moby,2026-08-04,0.511,7,strong_buy,0.88,"GOOGL has a low P/E of 17.86, strong_buy consensus, and strong 1W (+11.38%) and 1D (+6.10%) momentum. Cloud and AI growth support valuation.",P/E 17.86; 1W +11.38%; Strong buy consensus; Cloud growth,,,,,
