ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
TLN,Talen Energy,AI,nuclear-ops,NASDAQ,372.37,+1.89%,-3.48%,-14.65%,-6.14%,+12%,17.798,1.619,,0.81,555775,3339975,18437375,,5.95,buy,1.59,1.89,101.89,1.89,1018.9,18.9,10189.0,189.0,-3.48,96.52,-3.48,965.2,-34.8,9652.0,-348.0,-14.65,85.35,-14.65,853.5,-146.5,8535.0,-1465.0,-6.14,93.86,-6.14,938.6,-61.4,9386.0,-614.0,12.0,112.0,12.0,1120.0,120.0,11200.0,1200.0,Top energy firm sends key signal on AI's future after $1.2B deal,TheStreet,2026-07-17,0.44,"Hedge Fund Carronade, Nearing $4 Billion, Closing to New Clients",Bloomberg,2026-07-16,0.0,Major US Power Sale to Show Depth of Eastern Grid’s Tight Supply,Bloomberg,2026-07-14,0.0,,,,,,,,,,
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,31.76,+0.19%,-1.76%,-9.88%,+16.33%,+17%,21.66,0.996,,0.88,723783,3846383,14817883,493.0,0.53,buy,2.31,0.19,100.19,0.19,1001.9,1.9,10019.0,19.0,-1.76,98.24,-1.76,982.4,-17.6,9824.0,-176.0,-9.88,90.12,-9.88,901.2,-98.8,9012.0,-988.0,16.33,116.33,16.33,1163.3,163.3,11633.0,1633.0,17.0,117.0,17.0,1170.0,170.0,11700.0,1700.0,Congresswoman Scoops Up Brookfield Renewables Stock Six Times In Three Days: Why The Trade Is Drawing Attention,Benzinga,2026-07-11,0.0,Prediction: Why Buying Brookfield Renewable Instead of Bloom Energy Could Set You Up For Life,Motley Fool,2026-07-07,0.273,Brookfield Renewable Partners L.P. (BEP): 7 Best Battery Technology Stocks to Buy for Grid Storage,Insider Monkey,2026-07-06,0.637,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,33.91,-2.41%,-3.31%,-9.38%,-13.38%,-6%,6.184,1.159,,1.53,1224854,6087754,26779854,460.0,,hold,2.67,-2.41,97.59,-2.41,975.9,-24.1,9759.0,-241.0,-3.31,96.69,-3.31,966.9,-33.1,9669.0,-331.0,-9.38,90.62,-9.38,906.2,-93.8,9062.0,-938.0,-13.38,86.62,-13.38,866.2,-133.8,8662.0,-1338.0,-6.0,94.0,-6.0,940.0,-60.0,9400.0,-600.0,I'm Calling It. It's Time to Load Up on These 3 High-Yielding Dividend Stocks Right Now (1 Currently Yields Over 8.5%),Motley Fool,2026-07-12,0.0,Prediction: Why Buying Brookfield Renewable Instead of Bloom Energy Could Set You Up For Life,Motley Fool,2026-07-07,0.273,Brookfield Renewable Partners L.P. (BEP): 7 Best Battery Technology Stocks to Buy for Grid Storage,Insider Monkey,2026-07-06,0.637,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,1057.84,+3.40%,-3.09%,-4.68%,+55.96%,+80%,284.263,0.935,30.93,2.84,3281343,12834243,59341643,19.0,4.35,buy,1.58,3.4,103.4,3.4,1034.0,34.0,10340.0,340.0,-3.09,96.91,-3.09,969.1,-30.9,9691.0,-309.0,-4.68,95.32,-4.68,953.2,-46.8,9532.0,-468.0,55.96,155.96,55.96,1559.6,559.6,15596.0,5596.0,80.0,180.0,80.0,1800.0,800.0,18000.0,8000.0,"Dow Jones Futures: Google, Tesla, AMD Loom After AI Stock Sell-Off",Investor's Business Daily,2026-07-17,-0.226,Why Wall Street Thinks GE Vernova (GEV) Is Built for the Next Energy Cycle,Insider Monkey,2026-07-16,0.273,How Investors May Respond To GE Vernova (GEV) AI-Fueled Demand And Heavy Investment Ahead Of Earnings,Simply Wall St.,2026-07-16,-0.128,4,buy,0.8,"YTD +52.77%, P/E 30.87, buy consensus, news sentiment 0.151, and catalyst from Wall Street calling it 'Built for the Next Energy Cycle'.",YTD +52.77%; P/E 30.87; buy consensus; energy cycle catalyst,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,171.18,-2.18%,-7.97%,-16.66%,-5.61%,+22%,15.683,0.737,45.65,1.01,707294,5201294,21083594,60.0,4.03,buy,1.8,-2.18,97.82,-2.18,978.2,-21.8,9782.0,-218.0,-7.97,92.03,-7.97,920.3,-79.7,9203.0,-797.0,-16.66,83.34,-16.66,833.4,-166.6,8334.0,-1666.0,-5.61,94.39,-5.61,943.9,-56.1,9439.0,-561.0,22.0,122.0,22.0,1220.0,220.0,12200.0,2200.0,Defense Contractors Stocks Q1 Teardown: BWX (NYSE:BWXT) Vs The Rest,StockStory,2026-07-17,0.128,Can BWXT's Manufacturing Investments Support Future Growth?,Zacks,2026-07-17,0.649,Can X-Energy's Capital-Light Model Drive Long-Term Growth?,Zacks,2026-07-13,0.382,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,7.72,+1.94%,-14.60%,-34.24%,-52.67%,-85%*,2.672,2.252,,33.86,20281342,133074242,581556442,,23.74,hold,2.56,1.94,101.94,1.94,1019.4,19.4,10194.0,194.0,-14.6,85.4,-14.6,854.0,-146.0,8540.0,-1460.0,-34.24,65.76,-34.24,657.6,-342.4,6576.0,-3424.0,-52.67,47.33,-52.67,473.3,-526.7,4733.0,-5267.0,-85.0,15.0,-85.0,150.0,-850.0,1500.0,-8500.0,"NuScale Power (SMR) Faces More Cautious Sentiment, Is 92% Undervalued Enough?",Simply Wall St.,2026-07-17,-0.176,Can BWXT's Manufacturing Investments Support Future Growth?,Zacks,2026-07-17,0.649,"OKLO, XE, SMR, NNE, UEC Stocks Tumble On Thursday: AI Made Nuclear Stocks Market Darlings – Now Investors Want Proof",Stocktwits,2026-07-17,0.542,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,41.11,-0.41%,-15.84%,-32.79%,-47.16%,-40%*,7.153,1.159,,13.21,8706614,43752514,194225414,,16.04,buy,2.04,-0.41,99.59,-0.41,995.9,-4.1,9959.0,-41.0,-15.84,84.16,-15.84,841.6,-158.4,8416.0,-1584.0,-32.79,67.21,-32.79,672.1,-327.9,6721.0,-3279.0,-47.16,52.84,-47.16,528.4,-471.6,5284.0,-4716.0,-40.0,60.0,-40.0,600.0,-400.0,6000.0,-4000.0,Can BWXT's Manufacturing Investments Support Future Growth?,Zacks,2026-07-17,0.649,"OKLO, XE, SMR, NNE, UEC Stocks Tumble On Thursday: AI Made Nuclear Stocks Market Darlings – Now Investors Want Proof",Stocktwits,2026-07-17,0.542,"Oklo Just Dropped 28% in a Month. Is It Time to Abandon Nuclear Stocks Like OKLO, NuScale, and Uranium Energy Corp.?",24/7 Wall St.,2026-07-16,0.178,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,16.03,-1.11%,-15.01%,-43.18%,-41.94%,-57%*,0.835,5.27,,2.79,2063910,12142710,54812810,,28.73,buy,1.67,-1.11,98.89,-1.11,988.9,-11.1,9889.0,-111.0,-15.01,84.99,-15.01,849.9,-150.1,8499.0,-1501.0,-43.18,56.82,-43.18,568.2,-431.8,5682.0,-4318.0,-41.94,58.06,-41.94,580.6,-419.4,5806.0,-4194.0,-57.0,43.0,-57.0,430.0,-570.0,4300.0,-5700.0,Is NANO Nuclear Energy (NNE) Cheap Following Its Virginia Consortium Move?,Simply Wall St.,2026-07-17,0.273,NANO Nuclear Energy (NNE) Stock Looks Undervalued As Nuclear Interest Builds,Simply Wall St.,2026-07-17,0.625,"OKLO, XE, SMR, NNE, UEC Stocks Tumble On Thursday: AI Made Nuclear Stocks Market Darlings – Now Investors Want Proof",Stocktwits,2026-07-17,0.542,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,85.62,-1.83%,-10.80%,-19.60%,-13.13%,+11%,37.29,1.0,81.54,3.3,4755265,24084665,68727265,20.0,,buy,1.76,-1.83,98.17,-1.83,981.7,-18.3,9817.0,-183.0,-10.8,89.2,-10.8,892.0,-108.0,8920.0,-1080.0,-19.6,80.4,-19.6,804.0,-196.0,8040.0,-1960.0,-13.13,86.87,-13.13,868.7,-131.3,8687.0,-1313.0,11.0,111.0,11.0,1110.0,110.0,11100.0,1100.0,"Skyharbour, Purecore sign LoI for Yurchison uranium option",Mining Technology,2026-07-17,0.0,MP Materials and the U.S. Rare Earth Push are Starting to Align,Zacks,2026-07-16,0.0,Purepoint Uranium CEO: Canada and the US face the same uranium challenge,Proactive,2026-07-15,0.077,,,,,,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,9.28,-1.07%,-11.87%,-22.73%,-29.21%,+16%,4.55,1.186,,10.08,10653199,41894699,183999399,,14.86,strong_buy,1.44,-1.07,98.93,-1.07,989.3,-10.7,9893.0,-107.0,-11.87,88.13,-11.87,881.3,-118.7,8813.0,-1187.0,-22.73,77.27,-22.73,772.7,-227.3,7727.0,-2273.0,-29.21,70.79,-29.21,707.9,-292.1,7079.0,-2921.0,16.0,116.0,16.0,1160.0,160.0,11600.0,1600.0,"OKLO, XE, SMR, NNE, UEC Stocks Tumble On Thursday: AI Made Nuclear Stocks Market Darlings – Now Investors Want Proof",Stocktwits,2026-07-17,0.542,"Oklo Just Dropped 28% in a Month. Is It Time to Abandon Nuclear Stocks Like OKLO, NuScale, and Uranium Energy Corp.?",24/7 Wall St.,2026-07-16,0.178,Cameco Resolves Cigar Lake Disruption: Are 2026 Targets on Track?,Zacks,2026-07-15,-0.202,,,,,,,,,,
LEU,Centrus Energy,AI,uranium,NYSE,156.05,+6.59%,-8.77%,-18.46%,-42.73%,-41%,3.07,1.359,56.75,0.93,941014,6303514,19110914,,23.28,buy,1.71,6.59,106.59,6.59,1065.9,65.9,10659.0,659.0,-8.77,91.23,-8.77,912.3,-87.7,9123.0,-877.0,-18.46,81.54,-18.46,815.4,-184.6,8154.0,-1846.0,-42.73,57.27,-42.73,572.7,-427.3,5727.0,-4273.0,-41.0,59.0,-41.0,590.0,-410.0,5900.0,-4100.0,Oklo or Centrus Energy: Truist Picks the Top Nuclear Stock to Buy,TipRanks,2026-07-16,0.44,1 Cash-Heavy Stock on Our Buy List and 2 We Turn Down,StockStory,2026-07-16,0.0,1 Small-Cap Stock with Exciting Potential and 2 We Find Risky,StockStory,2026-07-10,0.34,,,,,,,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,289.56,-0.84%,-9.19%,-13.06%,+64.96%,+128%,111.222,2.029,72.94,6.17,5963900,22136600,131757600,9.0,3.78,strong_buy,1.44,-0.84,99.16,-0.84,991.6,-8.4,9916.0,-84.0,-9.19,90.81,-9.19,908.1,-91.9,9081.0,-919.0,-13.06,86.94,-13.06,869.4,-130.6,8694.0,-1306.0,64.96,164.96,64.96,1649.6,649.6,16496.0,6496.0,128.0,228.0,128.0,2280.0,1280.0,22800.0,12800.0,These 2 Industrial Stocks Will Benefit From the Trillion-Dollar AI Spending Boom,Motley Fool,2026-07-17,0.459,"Billionaire Leon Cooperman’s Top 3 Stocks: Buy, Sell or Hold",24/7 Wall St.,2026-07-16,0.202,Could Vertiv Be the Next Pick-and-Shovel Play for the AI Infrastructure Boom?,Motley Fool,2026-07-16,0.34,,,,,,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,399.99,+0.81%,-1.79%,-5.16%,+22.93%,+5%,155.316,1.181,39.14,2.61,2212122,10998322,47989822,111.0,2.39,buy,1.63,0.81,100.81,0.81,1008.1,8.1,10081.0,81.0,-1.79,98.21,-1.79,982.1,-17.9,9821.0,-179.0,-5.16,94.84,-5.16,948.4,-51.6,9484.0,-516.0,22.93,122.93,22.93,1229.3,229.3,12293.0,2293.0,5.0,105.0,5.0,1050.0,50.0,10500.0,500.0,Do Options Traders Know Something About Eaton Stock We Don't?,Zacks,2026-07-17,0.0,Eaton (ETN) Declines More Than Market: Some Information for Investors,Zacks,2026-07-16,0.0,Eaton (ETN) Names New Energy Infrastructure Chief as Demand Accelerates,Insider Monkey,2026-07-16,0.153,6,buy,0.7,"YTD +21.78%, P/E 40.31, buy consensus, news sentiment 0.149, and steady power infrastructure demand.",YTD +21.78%; P/E 40.31; buy consensus; steady demand,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,232.79,-2.50%,+0.26%,-21.67%,+98.27%,+210%,8.48,1.135,45.47,0.74,1359607,4948407,19072907,15.0,9.08,none,,-2.5,97.5,-2.5,975.0,-25.0,9750.0,-250.0,0.26,100.26,0.26,1002.6,2.6,10026.0,26.0,-21.67,78.33,-21.67,783.3,-216.7,7833.0,-2167.0,98.27,198.27,98.27,1982.7,982.7,19827.0,9827.0,210.0,310.0,210.0,3100.0,2100.0,31000.0,21000.0,The Great Rotation: 5 Stocks Set to Win as Money Leaves Megacap Tech,24/7 Wall St.,2026-07-17,0.836,2 Profitable Stocks on Our Buy List and 1 We Ignore,StockStory,2026-07-17,0.103,Powell Industries (POWL) Sees a More Significant Dip Than Broader Market: Some Facts to Know,Zacks,2026-07-16,0.272,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1020.0,+1.08%,-2.97%,-6.61%,+34.88%,+30%,100.597,0.971,70.69,0.59,445414,2237214,12708814,195.0,2.06,buy,1.53,1.08,101.08,1.08,1010.8,10.8,10108.0,108.0,-2.97,97.03,-2.97,970.3,-29.7,9703.0,-297.0,-6.61,93.39,-6.61,933.9,-66.1,9339.0,-661.0,34.88,134.88,34.88,1348.8,348.8,13488.0,3488.0,30.0,130.0,30.0,1300.0,300.0,13000.0,3000.0,This Data Center IPO Is the Next Big Test for the AI Trade,Barrons.com,2026-07-16,0.0,"Oklo Just Dropped 28% in a Month. Is It Time to Abandon Nuclear Stocks Like OKLO, NuScale, and Uranium Energy Corp.?",24/7 Wall St.,2026-07-16,0.178,IREN Just Collapsed 41% in a Month: Is This Dead Money or an Abandoned Gem?,24/7 Wall St.,2026-07-16,-0.881,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,173.88,+0.16%,-3.62%,-7.58%,+13.68%,-2%,65.426,1.053,46.12,2.79,2153418,13176418,79279018,277.0,0.02,buy,1.64,0.16,100.16,0.16,1001.6,1.6,10016.0,16.0,-3.62,96.38,-3.62,963.8,-36.2,9638.0,-362.0,-7.58,92.42,-7.58,924.2,-75.8,9242.0,-758.0,13.68,113.68,13.68,1136.8,136.8,11368.0,1368.0,-2.0,98.0,-2.0,980.0,-20.0,9800.0,-200.0,Digital Realty to Post Q2 Earnings: Is It a Portfolio Must-Have?,Zacks,2026-07-17,0.0,This Data Center IPO Is the Next Big Test for the AI Trade,Barrons.com,2026-07-16,0.0,"PLD's Q2 Core FFO Beat Estimates, Revenues Rise on Higher Rental Income",Zacks,2026-07-16,0.0,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,170.06,+0.87%,+0.87%,-3.40%,-0.80%,-25%,79.229,0.909,27.43,3.2,1983215,10766715,70434915,413.0,1.89,buy,1.56,0.87,100.87,0.87,1008.7,8.7,10087.0,87.0,0.87,100.87,0.87,1008.7,8.7,10087.0,87.0,-3.4,96.6,-3.4,966.0,-34.0,9660.0,-340.0,-0.8,99.2,-0.8,992.0,-8.0,9920.0,-80.0,-25.0,75.0,-25.0,750.0,-250.0,7500.0,-2500.0,American Tower (AMT): Goldman Sachs Starts Coverage With a Buy and a $215 Target,Insider Monkey,2026-07-15,0.0,Here's What to Expect From American Tower's Next Earnings Report,Barchart,2026-07-14,0.0,The Real Risk in Retirement Isn’t Running Out of Money. It’s Losing Your Purchasing Power.,24/7 Wall St.,2026-07-14,-0.572,,,,,,,,,,
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,346.77,-3.00%,-2.91%,-5.78%,+10.18%,+92%,4231.485,1.247,27.72,31.78,29853865,133458065,707039365,25.0,1.46,strong_buy,1.44,-3.0,97.0,-3.0,970.0,-30.0,9700.0,-300.0,-2.91,97.09,-2.91,970.9,-29.1,9709.0,-291.0,-5.78,94.22,-5.78,942.2,-57.8,9422.0,-578.0,10.18,110.18,10.18,1101.8,101.8,11018.0,1018.0,92.0,192.0,92.0,1920.0,920.0,19200.0,9200.0,How Starlink is SpaceX's key to making big 'star bucks',Yahoo Finance Video,2026-07-17,0.0,Oracle's stock crash looks embarrassing for billionaire founder Larry Ellison,Yahoo Finance,2026-07-17,-0.649,"Dow Jones Futures: Google, Tesla, AMD Loom After AI Stock Sell-Off",Investor's Business Daily,2026-07-17,-0.226,8,strong_buy,0.7,"YTD +12.62%, P/E 28.33, strong_buy score 1.44, and hyperscaler AI demand.",YTD +12.62%; P/E 28.33; strong_buy consensus; hyperscaler AI demand,,,,,
