ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,35.54,-1.79%,-3.29%,-5.20%,-9.21%,+8%,6.482,1.159,,1.51,765165,6105065,27586465,437.0,,none,,-1.79,98.21,-1.79,982.1,-17.9,9821.0,-179.0,-3.29,96.71,-3.29,967.1,-32.9,9671.0,-329.0,-5.2,94.8,-5.2,948.0,-52.0,9480.0,-520.0,-9.21,90.79,-9.21,907.9,-92.1,9079.0,-921.0,8.0,108.0,8.0,1080.0,80.0,10800.0,800.0,Prediction: Why Buying Brookfield Renewable Instead of Bloom Energy Could Set You Up For Life,Motley Fool,2026-07-07,0.273,Brookfield Renewable Partners L.P. (BEP): 7 Best Battery Technology Stocks to Buy for Grid Storage,Insider Monkey,2026-07-06,0.637,Here's Why Buying Brookfield Renewable Today Could Be the Best Financial Decision You Ever Make,Motley Fool,2026-06-27,0.637,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,1075.26,+0.13%,-5.21%,+24.07%,+58.52%,+99%,288.944,0.935,31.38,2.81,2297533,14568633,67275333,19.0,3.93,buy,1.58,0.13,100.13,0.13,1001.3,1.3,10013.0,13.0,-5.21,94.79,-5.21,947.9,-52.1,9479.0,-521.0,24.07,124.07,24.07,1240.7,240.7,12407.0,2407.0,58.52,158.52,58.52,1585.2,585.2,15852.0,5852.0,99.0,199.0,99.0,1990.0,990.0,19900.0,9900.0,"AI could cause a huge electricity shortfall in the US, Bank of America says: A closer look",Yahoo Finance Video,2026-07-09,0.318,Is GE Vernova (GEV) a Buy as Wall Street Analysts Look Optimistic?,Zacks,2026-07-09,0.318,What Could Get Synopsys Stock Grinding Higher Again?,Trefis,2026-07-09,0.0,1,buy,0.8,"GEV is up +103% 1Y and +15.4% 1M with a P/E of 31, backed by a record backlog of $163B and 20% of orders tied to data centers. Web search results confirm strong AI power demand with a Chevron-Microsoft data center project using seven GE Vernova turbines, but the stock trades at a lofty 63x forward earnings, justifying a buy rather than a strong_buy.",+103% 1-year return; +15.4% 1-month momentum; P/E 31 at $163B backlog; 63x forward earnings risk,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,186.99,+1.25%,-2.23%,+2.18%,+3.11%,+35%,17.13,0.737,49.73,1.01,446943,3300843,20098443,56.0,4.05,buy,1.8,1.25,101.25,1.25,1012.5,12.5,10125.0,125.0,-2.23,97.77,-2.23,977.7,-22.3,9777.0,-223.0,2.18,102.18,2.18,1021.8,21.8,10218.0,218.0,3.11,103.11,3.11,1031.1,31.1,10311.0,311.0,35.0,135.0,35.0,1350.0,350.0,13500.0,3500.0,Will BWX (BWXT) Beat Estimates Again in Its Next Earnings Report?,Zacks,2026-07-09,0.0,How Is BWXT Building Capabilities for Advanced Reactor Deployment?,Zacks,2026-07-09,0.25,How Investors Are Reacting To BWX Technologies (BWXT) Exit From Defensive Indexes After Nuclear Deal,Simply Wall St.,2026-07-07,0.026,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,9.03,+2.85%,-11.03%,-2.80%,-44.64%,-76%*,3.126,2.252,,35.86,17832709,116668709,632123009,,22.83,hold,2.53,2.85,102.85,2.85,1028.5,28.5,10285.0,285.0,-11.03,88.97,-11.03,889.7,-110.3,8897.0,-1103.0,-2.8,97.2,-2.8,972.0,-28.0,9720.0,-280.0,-44.64,55.36,-44.64,553.6,-446.4,5536.0,-4464.0,-76.0,24.0,-76.0,240.0,-760.0,2400.0,-7600.0,How Is BWXT Building Capabilities for Advanced Reactor Deployment?,Zacks,2026-07-09,0.25,"Why Did STLA, OLLI, SMR Stocks Hit 52-Week Lows Today?",Stocktwits,2026-07-09,-0.202,Could Buying NuScale Power Today Set You Up for Life?,Motley Fool,2026-07-08,0.0,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,49.27,+4.19%,-6.06%,-8.79%,-36.67%,-15%*,8.572,1.159,,14.03,7228058,43643158,200214058,,17.91,buy,2.0,4.19,104.19,4.19,1041.9,41.9,10419.0,419.0,-6.06,93.94,-6.06,939.4,-60.6,9394.0,-606.0,-8.79,91.21,-8.79,912.1,-87.9,9121.0,-879.0,-36.67,63.33,-36.67,633.3,-366.7,6333.0,-3667.0,-15.0,85.0,-15.0,850.0,-150.0,8500.0,-1500.0,Oklo Just Dropped Below $50. Should Long-Term Investors Pounce?,Motley Fool,2026-07-09,0.0,How Is BWXT Building Capabilities for Advanced Reactor Deployment?,Zacks,2026-07-09,0.25,Oklo (OKLO) Gains A Regulatory Win As Investors Weigh Its Valuation,Simply Wall St.,2026-07-08,0.735,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,19.29,+2.61%,-7.04%,-12.77%,-30.13%,-46%*,1.005,5.27,,2.8,1776863,12213763,58522063,,27.74,strong_buy,1.4,2.61,102.61,2.61,1026.1,26.1,10261.0,261.0,-7.04,92.96,-7.04,929.6,-70.4,9296.0,-704.0,-12.77,87.23,-12.77,872.3,-127.7,8723.0,-1277.0,-30.13,69.87,-30.13,698.7,-301.3,6987.0,-3013.0,-46.0,54.0,-46.0,540.0,-460.0,5400.0,-4600.0,Is Nano Nuclear Energy a Millionaire Maker?,Motley Fool,2026-07-09,0.273,How Buying Nano Nuclear Energy Today Could 10X Your Net Worth,Motley Fool,2026-07-08,0.459,SMRs Spark a Chain Reaction for Nano Nuclear,MarketBeat,2026-07-02,0.226,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,95.74,+0.78%,-1.69%,+0.75%,-2.86%,+34%,41.697,1.0,91.18,3.22,2053850,14614050,64921150,18.0,,buy,1.79,0.78,100.78,0.78,1007.8,7.8,10078.0,78.0,-1.69,98.31,-1.69,983.1,-16.9,9831.0,-169.0,0.75,100.75,0.75,1007.5,7.5,10075.0,75.0,-2.86,97.14,-2.86,971.4,-28.6,9714.0,-286.0,34.0,134.0,34.0,1340.0,340.0,13400.0,3400.0,Uranium runs hot as BofA slashes forecasts everywhere else,Proactive,2026-07-08,-0.202,Can Uranium Energy Benefit From the U.S. Nuclear Fuel Push?,Zacks,2026-07-08,0.625,Is UEC Stock a Buy Now or a Wait-and-See Uranium Trade Today?,Zacks,2026-07-08,0.0,,,,,,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,10.16,+2.11%,-3.70%,+7.86%,-22.50%,+58%,5.028,1.186,,10.16,5712956,32260856,224349156,,14.08,strong_buy,1.44,2.11,102.11,2.11,1021.1,21.1,10211.0,211.0,-3.7,96.3,-3.7,963.0,-37.0,9630.0,-370.0,7.86,107.86,7.86,1078.6,78.6,10786.0,786.0,-22.5,77.5,-22.5,775.0,-225.0,7750.0,-2250.0,58.0,158.0,58.0,1580.0,580.0,15800.0,5800.0,Why Is Uranium Energy (UEC) Up 5.4% Since Last Earnings Report?,Zacks,2026-07-09,0.273,Uranium Energy (UEC) Stock Looks Strong On Returns But Rich On Book Value,Simply Wall St.,2026-07-09,0.893,"Uranium Energy (UEC) Advances US Fuel Plans, Is The Stock Still Cheap?",Simply Wall St.,2026-07-09,0.273,,,,,,,,,,
LEU,Centrus Energy,AI,uranium,NYSE,173.56,+4.39%,+4.34%,+18.38%,-36.31%,-16%,3.414,1.359,63.11,0.89,586352,3634052,16822652,,22.45,buy,1.75,4.39,104.39,4.39,1043.9,43.9,10439.0,439.0,4.34,104.34,4.34,1043.4,43.4,10434.0,434.0,18.38,118.38,18.38,1183.8,183.8,11838.0,1838.0,-36.31,63.69,-36.31,636.9,-363.1,6369.0,-3631.0,-16.0,84.0,-16.0,840.0,-160.0,8400.0,-1600.0,Can Uranium Energy Benefit From the U.S. Nuclear Fuel Push?,Zacks,2026-07-08,0.625,"UEC Stock Outlook Hinges on ISR Ramp, Liquidity and Licensing",Zacks,2026-07-08,0.0,Is Centrus’ US$900 Million DOE HALEU Contract Altering The Investment Case For Centrus Energy (LEU)?,Simply Wall St.,2026-07-08,0.273,9,buy,0.65,"LEU has a +3.4% 1W gain and +1.2% 1M momentum, with a buy rating and an analyst score of 1.75. News sentiment is positive at 0.26, and its inclusion in the S&P SmallCap 600 enhances visibility, despite a high P/E of 63 and short interest of 22%.",+3.4% 1-week gain; buy rating; S&P SmallCap 600 inclusion; News sentiment 0.26,,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,323.92,+1.77%,+4.01%,+15.31%,+84.54%,+163%,124.421,2.029,81.59,6.29,3931657,26670357,139985957,8.0,3.91,strong_buy,1.46,1.77,101.77,1.77,1017.7,17.7,10177.0,177.0,4.01,104.01,4.01,1040.1,40.1,10401.0,401.0,15.31,115.31,15.31,1153.1,153.1,11531.0,1531.0,84.54,184.54,84.54,1845.4,845.4,18454.0,8454.0,163.0,263.0,163.0,2630.0,1630.0,26300.0,16300.0,Why Meta’s In-House AI Chip Plans Sent Chip-Equipment Stocks Soaring,Barrons.com,2026-07-09,0.0,Teradyne Stock Rides on Strong Datacenter Growth: More Upside Ahead?,Zacks,2026-07-09,0.71,Data Center Builder Spikes After Goldman Initiates Coverage At Buy Rating,Investor's Business Daily,2026-07-09,0.0,4,strong_buy,0.76,"VRT is up +143% 1Y and +74% YTD, with strong analyst consensus (strong_buy, an_score 1.46) and a solid short-term bounce (+1.7% 1M). The data center cooling and power story remains intact, supported by a high EPS Rating of 98.",+143% 1-year return; +74% YTD; strong_buy consensus; EPS Rating 98,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,405.83,+1.56%,-1.57%,+8.09%,+24.72%,+12%,157.584,1.181,39.67,2.62,1652416,10103016,50272016,110.0,2.43,buy,1.63,1.56,101.56,1.56,1015.6,15.6,10156.0,156.0,-1.57,98.43,-1.57,984.3,-15.7,9843.0,-157.0,8.09,108.09,8.09,1080.9,80.9,10809.0,809.0,24.72,124.72,24.72,1247.2,247.2,12472.0,2472.0,12.0,112.0,12.0,1120.0,120.0,11200.0,1200.0,"AI could cause a huge electricity shortfall in the US, Bank of America says: A closer look",Yahoo Finance Video,2026-07-09,0.318,Nvidia Is Allegedly Delaying Its Kyber Rack-Scale Architecture by More Than 12 Months. What This Means for NVDA Stock.,Barchart,2026-07-08,0.0,JEPI vs. JEPQ: Which Is the Better Buy in July?,24/7 Wall St.,2026-07-08,0.44,,,,,,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,236.58,+1.73%,-10.68%,-9.82%,+101.50%,+227%,8.619,1.135,46.21,0.72,435667,3563467,16910967,15.0,10.95,buy,2.25,1.73,101.73,1.73,1017.3,17.3,10173.0,173.0,-10.68,89.32,-10.68,893.2,-106.8,8932.0,-1068.0,-9.82,90.18,-9.82,901.8,-98.2,9018.0,-982.0,101.5,201.5,101.5,2015.0,1015.0,20150.0,10150.0,227.0,327.0,227.0,3270.0,2270.0,32700.0,22700.0,"Northwest Pipe, Powell, and SPX Technologies Shares Are Falling, What You Need To Know",StockStory,2026-07-07,0.153,"Investors Heavily Search Powell Industries, Inc. (POWL): Here is What You Need to Know",Zacks,2026-07-06,0.0,Powell Gains From Strength in Electric Utility Market: Will the Momentum Last?,Zacks,2026-07-02,0.681,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1034.87,+1.86%,+2.10%,-0.33%,+36.85%,+34%,102.063,0.971,71.72,0.6,321487,2617287,13796387,194.0,2.2,buy,1.55,1.86,101.86,1.86,1018.6,18.6,10186.0,186.0,2.1,102.1,2.1,1021.0,21.0,10210.0,210.0,-0.33,99.67,-0.33,996.7,-3.3,9967.0,-33.0,36.85,136.85,36.85,1368.5,368.5,13685.0,3685.0,34.0,134.0,34.0,1340.0,340.0,13400.0,3400.0,SpaceX Is Having a Rough Week in the Bond Market Too,The Wall Street Journal,2026-07-09,0.0,F5 (FFIV) Could Be 13% Below Fair Value As Equinix AI Tie Up Builds,Simply Wall St.,2026-07-09,0.572,F5 (FFIV) Stock Looks Cheap On Cash Flow But Pricey On Earnings,Simply Wall St.,2026-07-08,0.0,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,179.33,+1.74%,+1.71%,-0.14%,+17.24%,+3%,67.476,1.053,47.57,2.68,2356548,17840348,79673248,277.0,0.01,buy,1.72,1.74,101.74,1.74,1017.4,17.4,10174.0,174.0,1.71,101.71,1.71,1017.1,17.1,10171.0,171.0,-0.14,99.86,-0.14,998.6,-1.4,9986.0,-14.0,17.24,117.24,17.24,1172.4,172.4,11724.0,1724.0,3.0,103.0,3.0,1030.0,30.0,10300.0,300.0,AI Stocks Look Expensive. These 3 ETFs Could Help Investors Stay in the Game.,Barchart,2026-07-09,0.402,Old-School Dividend-Paying Data Center REITs May Be the Best and Safest Technology Idea Now,24/7 Wall St.,2026-07-08,0.784,The Best REITs to Buy,Kiplinger,2026-07-07,0.637,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,165.0,-0.19%,-0.65%,-13.47%,-3.75%,-25%,76.873,0.909,26.57,3.25,2403087,16612787,73578887,423.0,2.21,buy,1.64,-0.19,99.81,-0.19,998.1,-1.9,9981.0,-19.0,-0.65,99.35,-0.65,993.5,-6.5,9935.0,-65.0,-13.47,86.53,-13.47,865.3,-134.7,8653.0,-1347.0,-3.75,96.25,-3.75,962.5,-37.5,9625.0,-375.0,-25.0,75.0,-25.0,750.0,-250.0,7500.0,-2500.0,"Tractor Supply downgrade, Five Below upgraded: Wall Street's top analyst calls",The Fly,2026-07-09,0.202,"Here Are Thursday’s Best Wall Street Analyst Research Calls: Align Technology, American Tower, Caesars Entertainment, Cohu, Five Below, Intuitive Surgical, Salesforce, Toast, and More",24/7 Wall St.,2026-07-09,0.791,AST SpaceMobile’s Japan Catalyst Puts Its Rollout Story Back in Focus,MarketBeat,2026-07-03,0.0,,,,,,,,,,
