ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
TLN,Talen Energy,AI,nuclear-ops,NASDAQ,343.19,-1.52%,-0.38%,-13.41%,-13.50%,-6%,16.444,1.673,,0.84,628765,4376465,15418065,,5.9,buy,1.59,-1.52,98.48,-1.52,984.8,-15.2,9848.0,-152.0,-0.38,99.62,-0.38,996.2,-3.8,9962.0,-38.0,-13.41,86.59,-13.41,865.9,-134.1,8659.0,-1341.0,-13.5,86.5,-13.5,865.0,-135.0,8650.0,-1350.0,-6.0,94.0,-6.0,940.0,-60.0,9400.0,-600.0,TLN Q2 Earnings Call Emphasizes Cash Flow and Data Center Strategy,Zacks,2026-08-07,0.0,Talen Energy Q2 Earnings Call Highlights,MarketBeat,2026-08-06,0.273,"Talen Energy Corp (TLN) (Q2 2026) Earnings Call Highlights: Strong Cash Flow, Raised Guidance, ...",GuruFocus.com,2026-08-06,0.66,,,,,,,,,,
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,32.66,-1.03%,-3.03%,+2.51%,+19.62%,+34%,15.888,0.995,,0.89,891944,5123544,22887944,472.0,0.4,buy,2.38,-1.03,98.97,-1.03,989.7,-10.3,9897.0,-103.0,-3.03,96.97,-3.03,969.7,-30.3,9697.0,-303.0,2.51,102.51,2.51,1025.1,25.1,10251.0,251.0,19.62,119.62,19.62,1196.2,196.2,11962.0,1962.0,34.0,134.0,34.0,1340.0,340.0,13400.0,3400.0,The AI-adjacent portfolio: Six Canadian stocks that could benefit from the AI buildout,Financial Post,2026-08-07,0.459,Cameco Gains 7% Despite Q2 Earnings Miss: How to Play the Stock?,Zacks,2026-08-06,0.642,New Strong Sell Stocks for August 4th,Zacks,2026-08-04,0.511,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,33.22,-1.54%,-2.75%,-2.81%,-15.14%,+2%,6.166,1.166,,1.59,1565505,10929405,41755805,465.0,,hold,3.17,-1.54,98.46,-1.54,984.6,-15.4,9846.0,-154.0,-2.75,97.25,-2.75,972.5,-27.5,9725.0,-275.0,-2.81,97.19,-2.81,971.9,-28.1,9719.0,-281.0,-15.14,84.86,-15.14,848.6,-151.4,8486.0,-1514.0,2.0,102.0,2.0,1020.0,20.0,10200.0,200.0,Why Cameco's Ugly Earnings Miss Might Be Good News in Disguise,Motley Fool,2026-08-08,-0.459,Brookfield Renewable Q2 Earnings Call Highlights,MarketBeat,2026-07-31,0.0,Brookfield Renewable Corporation Q2 2026 Earnings Call Summary,Moby,2026-07-31,0.0,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,990.85,+0.09%,-1.58%,-4.96%,+46.08%,+52%,263.897,1.033,28.42,2.86,1578929,9710429,58258629,20.0,3.8,buy,1.58,0.09,100.09,0.09,1000.9,0.9,10009.0,9.0,-1.58,98.42,-1.58,984.2,-15.8,9842.0,-158.0,-4.96,95.04,-4.96,950.4,-49.6,9504.0,-496.0,46.08,146.08,46.08,1460.8,460.8,14608.0,4608.0,52.0,152.0,52.0,1520.0,520.0,15200.0,5200.0,GE Vernova (GEV) Wind Orders Rise Even As India Trims Doubts,Insider Monkey,2026-08-10,-0.296,Is GE Vernova Stock a Buy After Its 25.2% Six-Month Rally?,Zacks,2026-08-10,0.0,Does AirJoule Technologies (AIRJ) Using GE Vernova’s Campus Showcase Reframe Its Industrial Water Strategy?,Simply Wall St.,2026-08-08,0.0,,,,,,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,168.88,-0.85%,-2.83%,-4.66%,-6.88%,-4%,15.473,0.76,43.75,0.98,377986,4498086,19896086,62.0,4.13,buy,1.81,-0.85,99.15,-0.85,991.5,-8.5,9915.0,-85.0,-2.83,97.17,-2.83,971.7,-28.3,9717.0,-283.0,-4.66,95.34,-4.66,953.4,-46.6,9534.0,-466.0,-6.88,93.12,-6.88,931.2,-68.8,9312.0,-688.0,-4.0,96.0,-4.0,960.0,-40.0,9600.0,-400.0,Advance Auto Parts vs. BWX Technologies: Is an Auto Parts Retailer or a Nuclear Energy Pioneer the Better Buy in 2026?,Motley Fool,2026-08-07,0.612,This Congresswoman Keeps Buying AI and Nuclear Stocks. Hedge Funds Are Split,Insider Monkey,2026-08-07,0.0,3 Nuclear Energy Stocks Powering the AI Boom in August,24/7 Wall St.,2026-08-07,0.273,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,9.18,-6.71%,+1.89%,+9.94%,-43.72%,-74%*,3.767,2.306,,32.91,21579091,143026791,646567891,,23.15,hold,2.56,-6.71,93.29,-6.71,932.9,-67.1,9329.0,-671.0,1.89,101.89,1.89,1018.9,18.9,10189.0,189.0,9.94,109.94,9.94,1099.4,99.4,10994.0,994.0,-43.72,56.28,-43.72,562.8,-437.2,5628.0,-4372.0,-74.0,26.0,-74.0,260.0,-740.0,2600.0,-7400.0,AI Data Centers Need Power Now. Can NuScale Deliver in Time?,Motley Fool,2026-08-10,0.0,NuScale Power Stock Barely Budged After Earnings. Time to Buy?,Motley Fool,2026-08-10,0.0,"OKLO Q2 Loss Widens Y/Y, Misses Estimates on Higher Costs",Zacks,2026-08-10,-0.494,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,44.49,-8.31%,+7.93%,-2.88%,-42.81%,-33%*,7.74,1.201,,11.59,14092459,60955059,203306359,,18.39,buy,2.04,-8.31,91.69,-8.31,916.9,-83.1,9169.0,-831.0,7.93,107.93,7.93,1079.3,79.3,10793.0,793.0,-2.88,97.12,-2.88,971.2,-28.8,9712.0,-288.0,-42.81,57.19,-42.81,571.9,-428.1,5719.0,-4281.0,-33.0,67.0,-33.0,670.0,-330.0,6700.0,-3300.0,Uranium Energy vs. Oklo: Which Nuclear Fuel Play Wins in 2026?,Motley Fool,2026-08-10,0.802,"OKLO Q2 Loss Widens Y/Y, Misses Estimates on Higher Costs",Zacks,2026-08-10,-0.494,"Should You Buy, Sell or Hold NuScale Stock Post Q2 Earnings?",Zacks,2026-08-10,0.0,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,18.57,-1.59%,+5.63%,+3.05%,-32.74%,-46%*,0.997,5.409,,2.66,1492195,8728695,43329595,,33.42,buy,1.57,-1.59,98.41,-1.59,984.1,-15.9,9841.0,-159.0,5.63,105.63,5.63,1056.3,56.3,10563.0,563.0,3.05,103.05,3.05,1030.5,30.5,10305.0,305.0,-32.74,67.26,-32.74,672.6,-327.4,6726.0,-3274.0,-46.0,54.0,-46.0,540.0,-460.0,5400.0,-4600.0,"NANO Nuclear to Report Q3 Earnings:  Buy, Hold or Sell the Stock?",Zacks,2026-08-10,0.0,Only 2 of These 5 Nuclear Stocks Sell Fuel Today. Here's What the Market Pays for the Other 3.,Motley Fool,2026-08-08,0.0,Oklo Is Still Down 33% This Year. What Will It Take to Get OKLO Stock Back to $100?,24/7 Wall St.,2026-08-07,0.0,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,97.31,-0.19%,+8.46%,+7.88%,-1.27%,+25%,42.382,0.992,170.72,3.47,1766846,14956946,82875346,18.0,,buy,1.62,-0.19,99.81,-0.19,998.1,-1.9,9981.0,-19.0,8.46,108.46,8.46,1084.6,84.6,10846.0,846.0,7.88,107.88,7.88,1078.8,78.8,10788.0,788.0,-1.27,98.73,-1.27,987.3,-12.7,9873.0,-127.0,25.0,125.0,25.0,1250.0,250.0,12500.0,2500.0,Cameco vs. Uranium Energy: Which Uranium Stock Wins the Nuclear Restart?,Motley Fool,2026-08-10,0.7,Cameco (TSX:CCO) Stock May Be 13% Overvalued Following UBS Upgrade,Simply Wall St.,2026-08-10,0.0,Energy Fuels Q2 Earnings Call Highlights,MarketBeat,2026-08-09,0.273,,,,,,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,11.38,+0.80%,+14.14%,+13.01%,-13.20%,+16%,,1.208,,9.98,6324664,39796064,175784664,,14.14,none,,0.8,100.8,0.8,1008.0,8.0,10080.0,80.0,14.14,114.14,14.14,1141.4,141.4,11414.0,1414.0,13.01,113.01,13.01,1130.1,130.1,11301.0,1301.0,-13.2,86.8,-13.2,868.0,-132.0,8680.0,-1320.0,16.0,116.0,16.0,1160.0,160.0,11600.0,1600.0,Uranium Energy vs. Oklo: Which Nuclear Fuel Play Wins in 2026?,Motley Fool,2026-08-10,0.802,Cameco vs. Uranium Energy: Which Uranium Stock Wins the Nuclear Restart?,Motley Fool,2026-08-10,0.7,"LEU's Q2 Earnings Beat, Revenues up Y/Y on Strong Uranium Sales",Zacks,2026-08-06,0.511,10,buy,0.6,"UEC has strong momentum with +13.39% 1M and +17.29% 1W, with very positive news sentiment 0.462. Despite no analyst coverage, the uranium sector is benefiting from AI-driven nuclear demand.","+13.39% 1M, +17.29% 1W; Very positive news sentiment 0.462; Uranium sector demand; Momentum despite no analyst coverage",,,,,
LEU,Centrus Energy,AI,uranium,NYSE,189.34,-0.87%,+2.48%,+21.33%,-30.52%,-13%,3.778,1.35,,0.86,433845,3203045,17432745,,26.55,buy,1.71,-0.87,99.13,-0.87,991.3,-8.7,9913.0,-87.0,2.48,102.48,2.48,1024.8,24.8,10248.0,248.0,21.33,121.33,21.33,1213.3,213.3,12133.0,2133.0,-30.52,69.48,-30.52,694.8,-305.2,6948.0,-3052.0,-13.0,87.0,-13.0,870.0,-130.0,8700.0,-1300.0,LEU Q2 Deep Dive: Backlog Growth and Expansion Plans Meet Margin Pressures,StockStory,2026-08-10,0.077,Centrus Energy (LEU) Secures Reactor Fuel Contract That Funds Enrichment Buildout,Simply Wall St.,2026-08-09,0.527,Centrus Energy (LEU) Stock Fair Value Edges Lower As Analysts Weigh Growth Against Risks,Simply Wall St.,2026-08-09,0.625,9,buy,0.6,"LEU has rebounded with +14.96% 1M and +8.16% 1W, driven by a reactor fuel contract that funds enrichment buildout. News sentiment is positive at 0.285, though short interest is high at 26.55%.","+14.96% 1M, +8.16% 1W; Reactor fuel contract; Positive news sentiment 0.285; High short interest but momentum",,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,270.1,-1.37%,+2.68%,-11.69%,+53.88%,+95%,103.986,2.077,61.25,6.46,2843682,23571282,131821682,9.0,2.92,strong_buy,1.39,-1.37,98.63,-1.37,986.3,-13.7,9863.0,-137.0,2.68,102.68,2.68,1026.8,26.8,10268.0,268.0,-11.69,88.31,-11.69,883.1,-116.9,8831.0,-1169.0,53.88,153.88,53.88,1538.8,538.8,15388.0,5388.0,95.0,195.0,95.0,1950.0,950.0,19500.0,9500.0,AI Needs More Than GPUs. These 3 Stocks Are Building Everything Around Them,24/7 Wall St.,2026-08-10,0.0,Who Really Benefits as Sovereign AI Infrastructure Spending Explodes?,24/7 Wall St.,2026-08-10,0.439,Best Growth Stocks to Buy for August 10th,Zacks,2026-08-10,0.778,,,,,,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,444.96,-0.70%,+1.79%,+10.72%,+37.08%,+25%,172.822,1.177,45.27,2.52,998376,9680276,51513776,98.0,2.06,buy,1.56,-0.7,99.3,-0.7,993.0,-7.0,9930.0,-70.0,1.79,101.79,1.79,1017.9,17.9,10179.0,179.0,10.72,110.72,10.72,1107.2,107.2,11072.0,1072.0,37.08,137.08,37.08,1370.8,370.8,13708.0,3708.0,25.0,125.0,25.0,1250.0,250.0,12500.0,2500.0,AI Needs More Than GPUs. These 3 Stocks Are Building Everything Around Them,24/7 Wall St.,2026-08-10,0.0,Who Really Benefits as Sovereign AI Infrastructure Spending Explodes?,24/7 Wall St.,2026-08-10,0.439,Eaton (ETN) Q2 2026 Earnings Call Transcript,Motley Fool,2026-08-08,0.0,,,,,,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,207.22,-3.58%,-5.69%,-8.17%,+76.49%,+140%,7.55,1.216,39.62,0.77,672926,4254926,18158026,17.0,9.73,buy,2.25,-3.58,96.42,-3.58,964.2,-35.8,9642.0,-358.0,-5.69,94.31,-5.69,943.1,-56.9,9431.0,-569.0,-8.17,91.83,-8.17,918.3,-81.7,9183.0,-817.0,76.49,176.49,76.49,1764.9,764.9,17649.0,7649.0,140.0,240.0,140.0,2400.0,1400.0,24000.0,14000.0,POWL Q3 Earnings Call Highlights Record Orders and Capacity Push,Zacks,2026-08-05,0.0,"Why Powell Industries (POWL) Is Up 13.4% After Record Orders, Backlog Surge And Dividend Declaration",Simply Wall St.,2026-08-05,0.0,Is Powell Industries (POWL) Undervalued As Record Orders Push Backlog Past $2 Billion?,Simply Wall St.,2026-08-05,0.0,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1043.38,+0.06%,+1.16%,+0.37%,+37.97%,+34%,102.952,0.972,67.14,0.6,532953,3314953,12267053,198.0,2.18,buy,1.53,0.06,100.06,0.06,1000.6,0.6,10006.0,6.0,1.16,101.16,1.16,1011.6,11.6,10116.0,116.0,0.37,100.37,0.37,1003.7,3.7,10037.0,37.0,37.97,137.97,37.97,1379.7,379.7,13797.0,3797.0,34.0,134.0,34.0,1340.0,340.0,13400.0,3400.0,"Cipher Digital Delivered Early, But Its Growth Waits On Texas",Trefis,2026-08-10,0.527,"Equinix Sees AI, Tight Capacity Fueling Growth in Dallas and Beyond",MarketBeat,2026-08-10,0.382,The “Set It & Forget It” Stocks I’d Want to Own,24/7 Wall St.,2026-08-10,-0.153,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,191.3,-1.29%,+0.04%,+7.52%,+25.06%,+15%,72.063,1.042,242.15,2.98,1217461,10155761,60298461,252.0,0.01,buy,1.52,-1.29,98.71,-1.29,987.1,-12.9,9871.0,-129.0,0.04,100.04,0.04,1000.4,0.4,10004.0,4.0,7.52,107.52,7.52,1075.2,75.2,10752.0,752.0,25.06,125.06,25.06,1250.6,250.6,12506.0,2506.0,15.0,115.0,15.0,1150.0,150.0,11500.0,1500.0,"Cipher Digital Delivered Early, But Its Growth Waits On Texas",Trefis,2026-08-10,0.527,Who Really Benefits as Sovereign AI Infrastructure Spending Explodes?,24/7 Wall St.,2026-08-10,0.439,Is Wall Street Bullish or Bearish on Digital Realty Trust Stock?,Barchart,2026-08-07,0.511,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,169.11,-2.10%,-2.25%,-0.23%,-1.36%,-16%,78.798,0.894,27.32,3.35,1800760,14542260,64960060,405.0,1.89,buy,1.56,-2.1,97.9,-2.1,979.0,-21.0,9790.0,-210.0,-2.25,97.75,-2.25,977.5,-22.5,9775.0,-225.0,-0.23,99.77,-0.23,997.7,-2.3,9977.0,-23.0,-1.36,98.64,-1.36,986.4,-13.6,9864.0,-136.0,-16.0,84.0,-16.0,840.0,-160.0,8400.0,-1600.0,American Tower Stock Outlook: Is Wall Street Bullish or Bearish?,Barchart,2026-08-10,0.0,Wall Street Analysts Think American Tower (AMT) Could Surge 27.3%: Read This Before Placing a Bet,Zacks,2026-08-06,0.0,AST SpaceMobile Sets Launch Date Ahead of Key Q2 Earnings Test,MarketBeat,2026-08-03,0.0,,,,,,,,,,
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,357.52,+0.78%,-4.28%,+1.42%,+13.59%,+76%,4372.447,1.237,17.92,33.18,18914905,146588005,669639105,25.0,1.34,strong_buy,1.39,0.78,100.78,0.78,1007.8,7.8,10078.0,78.0,-4.28,95.72,-4.28,957.2,-42.8,9572.0,-428.0,1.42,101.42,1.42,1014.2,14.2,10142.0,142.0,13.59,113.59,13.59,1135.9,135.9,11359.0,1359.0,76.0,176.0,76.0,1760.0,760.0,17600.0,7600.0,"Tech stocks still have plenty of believers on Wall Street, inflow data shows",Yahoo Finance,2026-08-10,0.0,"JPMorgan’s S&P 500 8,000 target: Is the market getting too expensive?",Yahoo Finance Video,2026-08-10,0.0,"Google Stock Sputters, But These Catalysts Could Spark A Rebound",Investor's Business Daily,2026-08-10,0.329,,,,,,,,,,
