ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
TLN,Talen Energy,AI,nuclear-ops,NASDAQ,316.99,-2.16%,-11.55%,-13.42%,-20.10%,-10%,15.188,1.673,,0.86,887873,5693573,18675973,,5.32,buy,1.62,-2.16,97.84,-2.16,978.4,-21.6,9784.0,-216.0,-11.55,88.45,-11.55,884.5,-115.5,8845.0,-1155.0,-13.42,86.58,-13.42,865.8,-134.2,8658.0,-1342.0,-20.1,79.9,-20.1,799.0,-201.0,7990.0,-2010.0,-10.0,90.0,-10.0,900.0,-100.0,9000.0,-1000.0,Pennsylvania Sets New Data-Center Rules—and Some Energy Companies Can Actually Benefit,Barrons.com,2026-08-19,0.625,Pennsylvania dangles permitting carrot for data centers that bring their own power,Utility Dive,2026-08-19,0.0,Chip Stocks and Data Center Plays Just Got Clobbered,The Wall Street Journal,2026-08-18,0.25,,,,,,,,,,
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,32.92,-2.02%,-6.56%,+2.30%,+20.58%,+35%,16.048,0.995,,0.92,832284,4447784,26341584,468.0,0.51,buy,2.31,-2.02,97.98,-2.02,979.8,-20.2,9798.0,-202.0,-6.56,93.44,-6.56,934.4,-65.6,9344.0,-656.0,2.3,102.3,2.3,1023.0,23.0,10230.0,230.0,20.58,120.58,20.58,1205.8,205.8,12058.0,2058.0,35.0,135.0,35.0,1350.0,350.0,13500.0,3500.0,"Brookfield, La Caisse close $6.5bn Boralex acquisition",Power Technology,2026-08-17,0.0,The AI-adjacent portfolio: Six Canadian stocks that could benefit from the AI buildout,Financial Post,2026-08-07,0.459,Cameco Gains 7% Despite Q2 Earnings Miss: How to Play the Stock?,Zacks,2026-08-06,0.642,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,33.44,-1.82%,-6.77%,-2.14%,-14.58%,+2%,6.206,1.166,,1.67,599846,6647746,48022946,460.0,,hold,3.17,-1.82,98.18,-1.82,981.8,-18.2,9818.0,-182.0,-6.77,93.23,-6.77,932.3,-67.7,9323.0,-677.0,-2.14,97.86,-2.14,978.6,-21.4,9786.0,-214.0,-14.58,85.42,-14.58,854.2,-145.8,8542.0,-1458.0,2.0,102.0,2.0,1020.0,20.0,10200.0,200.0,Why I'm Not Chasing NuScale -- Here's What I'm Buying Instead,Motley Fool,2026-08-11,0.0,Why Cameco's Ugly Earnings Miss Might Be Good News in Disguise,Motley Fool,2026-08-08,-0.459,Brookfield Renewable Q2 Earnings Call Highlights,MarketBeat,2026-07-31,0.0,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,966.01,-2.46%,-7.95%,-10.46%,+42.42%,+63%,257.28,1.033,27.71,2.81,2040425,10500125,58227725,20.0,3.2,buy,1.58,-2.46,97.54,-2.46,975.4,-24.6,9754.0,-246.0,-7.95,92.05,-7.95,920.5,-79.5,9205.0,-795.0,-10.46,89.54,-10.46,895.4,-104.6,8954.0,-1046.0,42.42,142.42,42.42,1424.2,424.2,14242.0,4242.0,63.0,163.0,63.0,1630.0,630.0,16300.0,6300.0,"Which Industrial Machinery Stock Has Dominated in 2026: GE Vernova, Cummins, or Eaton?",24/7 Wall St.,2026-08-19,0.0,Bloom Energy’s AI Surge Meets a Valuation Reality Check,MarketBeat,2026-08-19,0.0,"Fluence Energy, Bloom Energy, Redwire, Ameresco, and GE Vernova Shares Plummet, What You Need To Know",StockStory,2026-08-18,0.66,,,,,,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,156.44,-3.94%,-8.02%,-9.48%,-13.60%,-2%,14.333,0.76,40.53,0.96,976771,4912771,20775371,65.0,3.99,buy,1.81,-3.94,96.06,-3.94,960.6,-39.4,9606.0,-394.0,-8.02,91.98,-8.02,919.8,-80.2,9198.0,-802.0,-9.48,90.52,-9.48,905.2,-94.8,9052.0,-948.0,-13.6,86.4,-13.6,864.0,-136.0,8640.0,-1360.0,-2.0,98.0,-2.0,980.0,-20.0,9800.0,-200.0,BWX Technologies (BWXT) Stock May Be Fully Priced Despite Nuclear Growth Hopes,Simply Wall St.,2026-08-20,-0.545,"BWX Technologies (BWXT) Wins ANEEL Fuel Review Role, Is It Still 32% Below Fair Value?",Simply Wall St.,2026-08-20,0.813,"NuScale Power Falls 6% With Q2 Revenue Drop to $75,000 and a New $750M Share Sale",24/7 Wall St.,2026-08-18,0.026,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,9.07,-2.68%,-7.92%,+4.13%,-44.39%,-72%*,3.723,2.306,,32.65,30563043,156186343,721305943,,19.43,hold,2.56,-2.68,97.32,-2.68,973.2,-26.8,9732.0,-268.0,-7.92,92.08,-7.92,920.8,-79.2,9208.0,-792.0,4.13,104.13,4.13,1041.3,41.3,10413.0,413.0,-44.39,55.61,-44.39,556.1,-443.9,5561.0,-4439.0,-72.0,28.0,-72.0,280.0,-720.0,2800.0,-7200.0,"NuScale Power and Oklo Drop 5%, Centrus Energy Sinks 6%: What’s Behind the Nuclear Stock Selloff?",24/7 Wall St.,2026-08-20,0.0,Can X-Energy's Fuel Strategy Accelerate SMR Commercialization?,Zacks,2026-08-19,0.0,"Nuclear Stocks Plunge Tuesday: Oklo Down 5%, Constellation Energy Down 4%, NuScale Down 5%",24/7 Wall St.,2026-08-19,0.273,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,41.66,-3.30%,-10.31%,-5.60%,-46.45%,-36%*,7.749,1.201,,10.93,5383850,35003050,216568750,,18.6,buy,2.04,-3.3,96.7,-3.3,967.0,-33.0,9670.0,-330.0,-10.31,89.69,-10.31,896.9,-103.1,8969.0,-1031.0,-5.6,94.4,-5.6,944.0,-56.0,9440.0,-560.0,-46.45,53.55,-46.45,535.5,-464.5,5355.0,-4645.0,-36.0,64.0,-36.0,640.0,-360.0,6400.0,-3600.0,"NuScale Power and Oklo Drop 5%, Centrus Energy Sinks 6%: What’s Behind the Nuclear Stock Selloff?",24/7 Wall St.,2026-08-20,0.0,Oklo Vs. X-Energy: Is the New Nuclear IPO the Better Buy?,Motley Fool,2026-08-19,0.44,"Nuclear Stocks Plunge Tuesday: Oklo Down 5%, Constellation Energy Down 4%, NuScale Down 5%",24/7 Wall St.,2026-08-19,0.273,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,18.23,-5.10%,-11.16%,+5.38%,-33.97%,-34%*,0.979,5.409,,2.61,1527157,8162357,45279757,,35.5,buy,1.57,-5.1,94.9,-5.1,949.0,-51.0,9490.0,-510.0,-11.16,88.84,-11.16,888.4,-111.6,8884.0,-1116.0,5.38,105.38,5.38,1053.8,53.8,10538.0,538.0,-33.97,66.03,-33.97,660.3,-339.7,6603.0,-3397.0,-34.0,66.0,-34.0,660.0,-340.0,6600.0,-3400.0,NANO Nuclear Energy (NNE) Stock Looks Cheap As Shares Fell 34%,Simply Wall St.,2026-08-20,0.511,NNE Q3 Earnings Call Maps NRC Path and Data Center Framework,Zacks,2026-08-19,0.0,What Could NANO Nuclear Energy (NNE) Mean For US HALEU Supply?,Simply Wall St.,2026-08-19,0.273,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,95.59,-2.47%,-2.21%,+7.79%,-3.01%,+37%,41.633,0.992,162.02,3.34,1730475,10933475,71419475,18.0,,buy,1.65,-2.47,97.53,-2.47,975.3,-24.7,9753.0,-247.0,-2.21,97.79,-2.21,977.9,-22.1,9779.0,-221.0,7.79,107.79,7.79,1077.9,77.9,10779.0,779.0,-3.01,96.99,-3.01,969.9,-30.1,9699.0,-301.0,37.0,137.0,37.0,1370.0,370.0,13700.0,3700.0,Uranium ETFs Just Crashed 30 Percent While AI Power Demand Keeps Breaking Records,24/7 Wall St.,2026-08-18,-0.128,Standard Nuclear Stock Hit Its High Ahead Of The Numbers,Trefis,2026-08-17,0.0,CCJ's Adjusted EBITDA Fell 42% in Q226: Is There a Recovery Ahead?,Zacks,2026-08-17,0.0,,,,,,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,11.15,-4.04%,-0.36%,+16.75%,-14.95%,+21%,5.466,1.208,,9.43,6191918,29788418,172907418,,14.38,strong_buy,1.44,-4.04,95.96,-4.04,959.6,-40.4,9596.0,-404.0,-0.36,99.64,-0.36,996.4,-3.6,9964.0,-36.0,16.75,116.75,16.75,1167.5,167.5,11675.0,1675.0,-14.95,85.05,-14.95,850.5,-149.5,8505.0,-1495.0,21.0,121.0,21.0,1210.0,210.0,12100.0,2100.0,2 Nuclear Stocks to Buy and What Each One Needs to Go Right,Motley Fool,2026-08-19,0.0,"Insider Sheds Over 55,000 Shares of North American Uranium Stock",Motley Fool,2026-08-11,0.296,"Prediction: $1,000 in Uranium Energy Corp Will Be Worth This Much in 5 Years",Motley Fool,2026-08-10,0.459,10,strong_buy,0.55,"UEC has strong_buy consensus (1.44), highest news sentiment 0.554, and +16.60% 1M, though YTD -16.40%; uranium demand for AI power is a long-term catalyst.",strong_buy 1.44; news sentiment 0.554; +16.60% 1M; uranium demand,,,,,
LEU,Centrus Energy,AI,uranium,NYSE,176.13,-3.75%,-8.18%,+2.86%,-35.37%,+4%,3.514,1.35,93.19,0.81,360436,2232936,14007136,,26.68,buy,1.78,-3.75,96.25,-3.75,962.5,-37.5,9625.0,-375.0,-8.18,91.82,-8.18,918.2,-81.8,9182.0,-818.0,2.86,102.86,2.86,1028.6,28.6,10286.0,286.0,-35.37,64.63,-35.37,646.3,-353.7,6463.0,-3537.0,4.0,104.0,4.0,1040.0,40.0,10400.0,400.0,"NuScale Power and Oklo Drop 5%, Centrus Energy Sinks 6%: What’s Behind the Nuclear Stock Selloff?",24/7 Wall St.,2026-08-20,0.0,2 Nuclear Stocks to Buy and What Each One Needs to Go Right,Motley Fool,2026-08-19,0.0,Can X-Energy's Fuel Strategy Accelerate SMR Commercialization?,Zacks,2026-08-19,0.0,,,,,,,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,264.63,+0.44%,-7.82%,-13.09%,+50.76%,+106%,101.88,2.077,60.01,6.18,4226887,22746987,139417087,10.0,3.21,strong_buy,1.39,0.44,100.44,0.44,1004.4,4.4,10044.0,44.0,-7.82,92.18,-7.82,921.8,-78.2,9218.0,-782.0,-13.09,86.91,-13.09,869.1,-130.9,8691.0,-1309.0,50.76,150.76,50.76,1507.6,507.6,15076.0,5076.0,106.0,206.0,106.0,2060.0,1060.0,20600.0,10600.0,Beyond Chipmakers: 4 Stocks to Buy That Power AI Data Center Expansion,Zacks,2026-08-20,0.0,1 of Wall Street’s Favorite Stocks on Our Buy List and 2 We Ignore,StockStory,2026-08-20,0.128,"Powell, Sterling, Vertiv, Nextpower, and Hubbell Shares Are Falling, What You Need To Know",StockStory,2026-08-18,0.153,,,,,,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,415.29,-2.56%,-8.39%,+3.32%,+27.94%,+23%,161.257,1.177,42.9,2.37,1385064,8260664,52151964,104.0,1.76,buy,1.58,-2.56,97.44,-2.56,974.4,-25.6,9744.0,-256.0,-8.39,91.61,-8.39,916.1,-83.9,9161.0,-839.0,3.32,103.32,3.32,1033.2,33.2,10332.0,332.0,27.94,127.94,27.94,1279.4,279.4,12794.0,2794.0,23.0,123.0,23.0,1230.0,230.0,12300.0,2300.0,2 Under-the-Radar AI Data Center Stocks to Buy Now,Barchart,2026-08-19,0.0,"Which Industrial Machinery Stock Has Dominated in 2026: GE Vernova, Cummins, or Eaton?",24/7 Wall St.,2026-08-19,0.0,How To Bank 13% A Year On ETN Stock Without Selling A Share,Trefis,2026-08-19,-0.224,,,,,,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,197.4,-0.30%,-3.21%,-19.19%,+68.20%,+137%,7.192,1.216,37.74,0.74,350720,2657120,16173320,18.0,11.1,buy,2.25,-0.3,99.7,-0.3,997.0,-3.0,9970.0,-30.0,-3.21,96.79,-3.21,967.9,-32.1,9679.0,-321.0,-19.19,80.81,-19.19,808.1,-191.9,8081.0,-1919.0,68.2,168.2,68.2,1682.0,682.0,16820.0,6820.0,137.0,237.0,137.0,2370.0,1370.0,23700.0,13700.0,"Powell, Sterling, Vertiv, Nextpower, and Hubbell Shares Are Falling, What You Need To Know",StockStory,2026-08-18,0.153,3 High-Flying Stocks for Long-Term Investors,StockStory,2026-08-17,0.0,2 of Wall Street’s Favorite Stocks Worth Your Attention and 1 We Ignore,StockStory,2026-08-14,0.34,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1082.61,+0.51%,+1.30%,+5.83%,+43.84%,+39%,106.822,0.972,69.8,0.61,349980,2496280,13794680,192.0,2.21,buy,1.53,0.51,100.51,0.51,1005.1,5.1,10051.0,51.0,1.3,101.3,1.3,1013.0,13.0,10130.0,130.0,5.83,105.83,5.83,1058.3,58.3,10583.0,583.0,43.84,143.84,43.84,1438.4,438.4,14384.0,4384.0,39.0,139.0,39.0,1390.0,390.0,13900.0,3900.0,"3 REITs to Beat Rising Interest Rates, According to a Real Estate Pro",Barrons.com,2026-08-20,0.459,"Billionaire Stanley Druckenmiller Dumped Micron, Intel, and Broadcom: Here Are the AI Infrastructure Stocks He Bought Instead",24/7 Wall St.,2026-08-20,-0.402,Cipher Digital Stock Is Valued On Revenue It Is Shutting Down,Trefis,2026-08-19,0.44,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,194.3,+0.70%,-1.66%,+8.36%,+27.03%,+17%,73.193,1.042,245.95,2.98,1039104,9109704,59354504,254.0,0.01,strong_buy,1.45,0.7,100.7,0.7,1007.0,7.0,10070.0,70.0,-1.66,98.34,-1.66,983.4,-16.6,9834.0,-166.0,8.36,108.36,8.36,1083.6,83.6,10836.0,836.0,27.03,127.03,27.03,1270.3,270.3,12703.0,2703.0,17.0,117.0,17.0,1170.0,170.0,11700.0,1700.0,"3 REITs to Beat Rising Interest Rates, According to a Real Estate Pro",Barrons.com,2026-08-20,0.459,Cipher Digital Stock Is Valued On Revenue It Is Shutting Down,Trefis,2026-08-19,0.44,5 of JP Morgan’s Top Stock Picks Pay Big Dividends and One Yields Over 12%,24/7 Wall St.,2026-08-19,0.447,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,175.72,+0.70%,+0.88%,+7.55%,+2.50%,-17%,81.879,0.894,24.14,3.14,1339795,9175595,64670695,400.0,1.88,buy,1.56,0.7,100.7,0.7,1007.0,7.0,10070.0,70.0,0.88,100.88,0.88,1008.8,8.8,10088.0,88.0,7.55,107.55,7.55,1075.5,75.5,10755.0,755.0,2.5,102.5,2.5,1025.0,25.0,10250.0,250.0,-17.0,83.0,-17.0,830.0,-170.0,8300.0,-1700.0,"Barclays upgrades American Tower and Crown Castle on valuation, growth catalysts",Investing.com,2026-08-20,0.382,"Etsy upgraded, TJX downgraded: Wall Street's top analyst calls",The Fly,2026-08-20,0.202,3 Infrastructure Stocks Built Around the Backbone of the Economy,MarketBeat,2026-08-18,0.0,,,,,,,,,,
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,340.67,-1.23%,-1.64%,-1.87%,+8.24%,+73%,4166.372,1.237,17.1,32.23,17803738,92886238,676316338,26.0,1.2,strong_buy,1.36,-1.23,98.77,-1.23,987.7,-12.3,9877.0,-123.0,-1.64,98.36,-1.64,983.6,-16.4,9836.0,-164.0,-1.87,98.13,-1.87,981.3,-18.7,9813.0,-187.0,8.24,108.24,8.24,1082.4,82.4,10824.0,824.0,73.0,173.0,73.0,1730.0,730.0,17300.0,7300.0,Waymo is making its own AI chip for its robotaxi service,Yahoo Finance Video,2026-08-20,0.0,Warren Buffett’s Empire Just Made a Massive AI Bet Nobody Saw Coming,Insider Monkey,2026-08-20,0.0,Billionaire Stanley Druckenmiller Sold Broadcom and Bought the Same Artificial Intelligence (AI) Stock Berkshire Piled $17 Billion Into,Motley Fool,2026-08-20,0.477,,,,,,,,,,
