ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
TLN,Talen Energy,AI,nuclear-ops,NASDAQ,319.67,-0.94%,+8.83%,-6.85%,-19.42%,-19%,15.316,1.63,,0.86,883350,3843150,18419650,,5.05,none,,-0.94,99.06,-0.94,990.6,-9.4,9906.0,-94.0,8.83,108.83,8.83,1088.3,88.3,10883.0,883.0,-6.85,93.15,-6.85,931.5,-68.5,9315.0,-685.0,-19.42,80.58,-19.42,805.8,-194.2,8058.0,-1942.0,-19.0,81.0,-19.0,810.0,-190.0,8100.0,-1900.0,Vistra Has Edged Lower Throughout 2026: One Bank Says It’s On The Verge of Doubling,24/7 Wall St.,2026-09-09,-0.296,Bloom Energy Outpaces Its Industry in a Month: Time to Buy the Stock?,Zacks,2026-09-08,0.273,Vistra Won’t Stop Declining in 2026: Why Does This Prominent Wall Street Firm Expect 120% Returns?,24/7 Wall St.,2026-08-31,0.109,,,,,,,,,,
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,31.2,-2.82%,-0.22%,-3.28%,+15.71%,+28%,15.178,0.978,,0.87,1470865,5487765,18283765,488.0,0.67,buy,2.24,-2.82,97.18,-2.82,971.8,-28.2,9718.0,-282.0,-0.22,99.78,-0.22,997.8,-2.2,9978.0,-22.0,-3.28,96.72,-3.28,967.2,-32.8,9672.0,-328.0,15.71,115.71,15.71,1157.1,157.1,11571.0,1571.0,28.0,128.0,28.0,1280.0,280.0,12800.0,2800.0,Forget AI Stocks: This Clean-Power Play Is the Real Winner,Motley Fool,2026-09-06,0.649,Brookfield Renewable Corp's Dividend Analysis,GuruFocus.com,2026-08-31,0.0,Brookfield Renewable Partners LP's Dividend Analysis,GuruFocus.com,2026-08-31,0.0,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,31.59,-3.79%,-0.16%,-3.74%,-18.31%,-3%,5.865,1.158,,1.65,2063547,9067847,35677147,482.0,,hold,2.86,-3.79,96.21,-3.79,962.1,-37.9,9621.0,-379.0,-0.16,99.84,-0.16,998.4,-1.6,9984.0,-16.0,-3.74,96.26,-3.74,962.6,-37.4,9626.0,-374.0,-18.31,81.69,-18.31,816.9,-183.1,8169.0,-1831.0,-3.0,97.0,-3.0,970.0,-30.0,9700.0,-300.0,Forget AI Stocks: This Clean-Power Play Is the Real Winner,Motley Fool,2026-09-06,0.649,Brookfield Renewable Corp's Dividend Analysis,GuruFocus.com,2026-08-31,0.0,2 Dividend Stocks Compounding Quietly While Oil Headlines Distract Everyone,Motley Fool,2026-08-25,-0.296,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,951.04,-1.85%,+5.84%,-4.02%,+40.21%,+51%,253.294,0.967,27.27,2.71,1471717,8822717,43637817,21.0,2.98,buy,1.54,-1.85,98.15,-1.85,981.5,-18.5,9815.0,-185.0,5.84,105.84,5.84,1058.4,58.4,10584.0,584.0,-4.02,95.98,-4.02,959.8,-40.2,9598.0,-402.0,40.21,140.21,40.21,1402.1,402.1,14021.0,4021.0,51.0,151.0,51.0,1510.0,510.0,15100.0,5100.0,GE Vernova (GEV) Suffers a Larger Drop Than the General Market: Key Insights,Zacks,2026-09-09,-0.637,Prediction: Bloom Energy Has Limited Upside Despite 223% Year-to-Date Surge,24/7 Wall St.,2026-09-09,0.052,"FLNC Stock Trades at a Discount: Should You Buy, Sell or Hold?",Zacks,2026-09-09,0.0,,,,,,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,156.71,-2.56%,-2.99%,-7.06%,-13.45%,-3%,14.358,0.743,40.49,1.01,629043,4422343,22979143,66.0,3.8,buy,1.65,-2.56,97.44,-2.56,974.4,-25.6,9744.0,-256.0,-2.99,97.01,-2.99,970.1,-29.9,9701.0,-299.0,-7.06,92.94,-7.06,929.4,-70.6,9294.0,-706.0,-13.45,86.55,-13.45,865.5,-134.5,8655.0,-1345.0,-3.0,97.0,-3.0,970.0,-30.0,9700.0,-300.0,Jefferies Sees Cameco (CCJ) and BWXT as Winners in the Nuclear Boom,Insider Monkey,2026-09-07,0.477,Powering the AI Boom: Uranium’s $95 Spark,MarketBeat,2026-09-07,0.226,BWX Technologies Already Builds Reactors for the Navy. Why Is It Still the Cheapest Nuclear Stock?,Motley Fool,2026-09-06,0.0,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,10.81,-2.70%,+17.37%,+17.76%,-33.72%,-67%*,4.436,2.309,,32.11,22635739,151686639,728291339,,18.4,hold,2.56,-2.7,97.3,-2.7,973.0,-27.0,9730.0,-270.0,17.37,117.37,17.37,1173.7,173.7,11737.0,1737.0,17.76,117.76,17.76,1177.6,177.6,11776.0,1776.0,-33.72,66.28,-33.72,662.8,-337.2,6628.0,-3372.0,-67.0,33.0,-67.0,330.0,-670.0,3300.0,-6700.0,Bond yields tick higher as oil tops $100: AlphaCheck,Yahoo Finance,2026-09-09,0.511,NuScale Power: 1 Catalyst That Will Make or Break This Nuclear Stock,Motley Fool,2026-09-09,0.0,NuScale Stock vs. Oklo Stock: Wall Street Says Buy One and Sell the Other.,Motley Fool,2026-09-09,0.0,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,42.57,-2.17%,+10.49%,-4.32%,-45.28%,-41%*,7.919,1.195,,9.57,7494192,43505292,204506992,,15.86,none,,-2.17,97.83,-2.17,978.3,-21.7,9783.0,-217.0,10.49,110.49,10.49,1104.9,104.9,11049.0,1049.0,-4.32,95.68,-4.32,956.8,-43.2,9568.0,-432.0,-45.28,54.72,-45.28,547.2,-452.8,5472.0,-4528.0,-41.0,59.0,-41.0,590.0,-410.0,5900.0,-4100.0,Oklo Trades at $43. Wall Street's Average Target Is $75. Here's What I Think It's Actually Worth.,Motley Fool,2026-09-09,0.226,"Uber initiated, Thermo Fisher upgraded: Wall Street's top analyst calls",The Fly,2026-09-09,0.202,Forget Oklo: This Nuclear Stock Could Be the Better Buy,Motley Fool,2026-09-09,0.25,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,18.17,-5.91%,+4.01%,-2.15%,-34.19%,-38%*,0.976,5.399,,2.22,1508316,7797416,37589116,,34.02,none,,-5.91,94.09,-5.91,940.9,-59.1,9409.0,-591.0,4.01,104.01,4.01,1040.1,40.1,10401.0,401.0,-2.15,97.85,-2.15,978.5,-21.5,9785.0,-215.0,-34.19,65.81,-34.19,658.1,-341.9,6581.0,-3419.0,-38.0,62.0,-38.0,620.0,-380.0,6200.0,-3800.0,Wall Street Analysts Predict a 129.86% Upside in Nano Nuclear Energy Inc. (NNE): Here's  What You Should Know,Zacks,2026-09-04,0.273,Nano Nuclear Advances KRONOS Helium Circulator to Detailed Design Phase,InvestorsHub,2026-09-03,0.0,3 Alternative Energy Stocks to Buy Amid the Escalating Iran War,Zacks,2026-09-01,-0.421,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,100.41,-1.60%,+4.31%,+3.19%,+1.88%,+28%,43.732,1.012,173.12,3.29,1642788,11169088,56934288,17.0,,buy,1.55,-1.6,98.4,-1.6,984.0,-16.0,9840.0,-160.0,4.31,104.31,4.31,1043.1,43.1,10431.0,431.0,3.19,103.19,3.19,1031.9,31.9,10319.0,319.0,1.88,101.88,1.88,1018.8,18.8,10188.0,188.0,28.0,128.0,28.0,1280.0,280.0,12800.0,2800.0,Energy Fuels Down 28% in the Past 6 Months: How to Play the Stock?,Zacks,2026-09-09,0.542,Cameco Controls the Uranium Refinery That Canada Cannot Afford to Lose,Motley Fool,2026-09-09,0.309,Jefferies Sees Cameco (CCJ) and BWXT as Winners in the Nuclear Boom,Insider Monkey,2026-09-07,0.477,,,,,,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,11.6,-3.01%,+0.09%,+1.93%,-11.52%,-6%,5.74,1.236,,9.13,6522578,36029078,173128078,,14.55,strong_buy,1.44,-3.01,96.99,-3.01,969.9,-30.1,9699.0,-301.0,0.09,100.09,0.09,1000.9,0.9,10009.0,9.0,1.93,101.93,1.93,1019.3,19.3,10193.0,193.0,-11.52,88.48,-11.52,884.8,-115.2,8848.0,-1152.0,-6.0,94.0,-6.0,940.0,-60.0,9400.0,-600.0,BWX Technologies Already Builds Reactors for the Navy. Why Is It Still the Cheapest Nuclear Stock?,Motley Fool,2026-09-06,0.0,Uranium Energy Rose as Jefferies Started Coverage,GuruFocus.com,2026-09-03,0.273,NuScale Advances Key Safety Component Toward SMR Commercialization,Zacks,2026-09-02,0.421,,,,,,,,,,
LEU,Centrus Energy,AI,uranium,NYSE,181.49,-2.42%,+7.83%,-4.15%,-33.40%,-15%,3.621,1.334,96.03,0.75,463758,3238158,12568758,,29.16,buy,1.84,-2.42,97.58,-2.42,975.8,-24.2,9758.0,-242.0,7.83,107.83,7.83,1078.3,78.3,10783.0,783.0,-4.15,95.85,-4.15,958.5,-41.5,9585.0,-415.0,-33.4,66.6,-33.4,666.0,-334.0,6660.0,-3340.0,-15.0,85.0,-15.0,850.0,-150.0,8500.0,-1500.0,Energy Fuels Down 28% in the Past 6 Months: How to Play the Stock?,Zacks,2026-09-09,0.542,"Centrus Energy, SM Energy, BKV, Select Water Solutions, and ProFrac Stocks Trade Up, What You Need To Know",StockStory,2026-09-09,0.599,Centrus Energy (LEU) Down 4.3% Since Last Earnings Report: Can It Rebound?,Zacks,2026-09-04,0.273,,,,,,,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,262.89,-9.35%,+2.70%,-2.67%,+49.77%,+113%,101.21,2.075,59.48,5.75,9735461,25057261,94347361,9.0,3.4,strong_buy,1.39,-9.35,90.65,-9.35,906.5,-93.5,9065.0,-935.0,2.7,102.7,2.7,1027.0,27.0,10270.0,270.0,-2.67,97.33,-2.67,973.3,-26.7,9733.0,-267.0,49.77,149.77,49.77,1497.7,497.7,14977.0,4977.0,113.0,213.0,113.0,2130.0,1130.0,21300.0,11300.0,Why Vertiv Holdings Co. (VRT) Dipped More Than Broader Market Today,Zacks,2026-09-09,0.0,A Long-Term Bullish Trade Might Be The Ticket For This Stock,Investor's Business Daily,2026-09-09,0.0,Is Vertiv Stock Outperforming the Nasdaq?,Barchart,2026-09-09,0.0,9,strong_buy,0.7,"VRT advanced +65.69% YTD with a strong_buy rating (score 1.39) and 1W momentum of +12.41%, supported by a $2.6B deal for utility innovation, though P/E is 65.65 and short interest is 3.4%.",+65.69% YTD; strong_buy score 1.39; 1W +12.41%; $2.6B deal catalyst,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,415.22,-1.77%,+6.27%,-6.68%,+27.92%,+17%,161.271,1.168,42.2,2.24,1774951,8807751,38100651,104.0,1.65,buy,1.52,-1.77,98.23,-1.77,982.3,-17.7,9823.0,-177.0,6.27,106.27,6.27,1062.7,62.7,10627.0,627.0,-6.68,93.32,-6.68,933.2,-66.8,9332.0,-668.0,27.92,127.92,27.92,1279.2,279.2,12792.0,2792.0,17.0,117.0,17.0,1170.0,170.0,11700.0,1700.0,Eaton (ETN) Suffers a Larger Drop Than the General Market: Key Insights,Zacks,2026-09-09,-0.637,Eaton vs. Vertiv: Which Industrials Stock Is a Better Buy in 2026?,Motley Fool,2026-09-09,0.44,"Here Are Tuesday’s Top Wall Street Analyst Research Calls: Amgen, Baidu, Best Buy, Circle Internet, Corning, Intel, Lockheed Martin SpaceX, TeraWulf and More",24/7 Wall St.,2026-09-08,0.718,,,,,,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,180.26,-1.26%,+4.72%,-12.97%,+53.60%,+98%,6.568,1.185,34.53,0.74,500160,2939460,11469060,20.0,10.16,buy,2.25,-1.26,98.74,-1.26,987.4,-12.6,9874.0,-126.0,4.72,104.72,4.72,1047.2,47.2,10472.0,472.0,-12.97,87.03,-12.97,870.3,-129.7,8703.0,-1297.0,53.6,153.6,53.6,1536.0,536.0,15360.0,5360.0,98.0,198.0,98.0,1980.0,980.0,19800.0,9800.0,Powell Industries (POWL) Stock Looks Expensive Relative To Fair Value,Simply Wall St.,2026-09-05,0.572,Powell Industries (POWL) Could Be 46% Undervalued Following Its Midwest IDEAS Conference Appearance,Simply Wall St.,2026-09-05,0.0,Here's Why Investors Should Retain Powell Industries Stock in Portfolio Now,Zacks,2026-09-04,0.0,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1043.06,+0.02%,+1.51%,+0.45%,+38.59%,+33%,102.92,0.973,67.25,0.6,471729,2456629,11745629,198.0,1.92,buy,1.53,0.02,100.02,0.02,1000.2,0.2,10002.0,2.0,1.51,101.51,1.51,1015.1,15.1,10151.0,151.0,0.45,100.45,0.45,1004.5,4.5,10045.0,45.0,38.59,138.59,38.59,1385.9,385.9,13859.0,3859.0,33.0,133.0,33.0,1330.0,330.0,13300.0,3300.0,3 Stocks Built for Higher Rates—And 2 That Could Break,MarketBeat,2026-09-08,0.0,Equinix Is Doubling Down on AI Data Centers. How to Play EQIX Stock Here,Barchart,2026-09-06,0.34,Can Equinix (EQIX) Justify A Pricey Earnings Valuation On AI Growth?,Simply Wall St.,2026-09-05,0.382,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,189.08,-0.12%,+3.17%,-1.16%,+23.61%,+9%,71.408,1.037,92.23,2.97,1497763,8649463,43535963,258.0,0.01,strong_buy,1.45,-0.12,99.88,-0.12,998.8,-1.2,9988.0,-12.0,3.17,103.17,3.17,1031.7,31.7,10317.0,317.0,-1.16,98.84,-1.16,988.4,-11.6,9884.0,-116.0,23.61,123.61,23.61,1236.1,236.1,12361.0,2361.0,9.0,109.0,9.0,1090.0,90.0,10900.0,900.0,How Is Digital Realty Trust's Stock Performance Compared to Other Real Estate Stocks,Barchart,2026-09-09,0.0,3 Stocks Built for Higher Rates—And 2 That Could Break,MarketBeat,2026-09-08,0.0,Digital Realty Expands in Singapore as AI Demand Drives Growth,Zacks,2026-09-08,0.361,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,175.43,-0.17%,-0.34%,+3.74%,+2.33%,-9%,81.743,0.895,24.1,2.91,1818412,10429612,42504412,397.0,1.74,buy,1.52,-0.17,99.83,-0.17,998.3,-1.7,9983.0,-17.0,-0.34,99.66,-0.34,996.6,-3.4,9966.0,-34.0,3.74,103.74,3.74,1037.4,37.4,10374.0,374.0,2.33,102.33,2.33,1023.3,23.3,10233.0,233.0,-9.0,91.0,-9.0,910.0,-90.0,9100.0,-900.0,American Tower Prices $1.6 Billion Notes Offering,MT Newswires,2026-09-09,0.0,American Tower (AMT) Holds Its Outlook On A Valuation That Still Looks Compelling,Simply Wall St.,2026-09-04,0.226,AST SpaceMobile Stock Soared 12%—This Was the Catalyst,MarketBeat,2026-09-04,0.0,,,,,,,,,,
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,330.65,-2.30%,-1.24%,-7.46%,+5.12%,+41%,4043.828,1.225,16.59,30.03,32730889,122145189,500582289,26.0,1.24,strong_buy,1.37,-2.3,97.7,-2.3,977.0,-23.0,9770.0,-230.0,-1.24,98.76,-1.24,987.6,-12.4,9876.0,-124.0,-7.46,92.54,-7.46,925.4,-74.6,9254.0,-746.0,5.12,105.12,5.12,1051.2,51.2,10512.0,512.0,41.0,141.0,41.0,1410.0,410.0,14100.0,4100.0,How it feels to handle Apple's foldable iPhone Duo,Yahoo Finance Video,2026-09-09,0.0,"A foldable iPhone is nice, but Apple still needs to improve its AI user experience",Yahoo Finance Video,2026-09-09,0.696,Do Amazon and Alphabet's Combined $420 Billion in Capital Expenditures Make Sense?,Motley Fool,2026-09-09,0.178,,,,,,,,,,
