ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
TLN,Talen Energy,AI,nuclear-ops,NASDAQ,296.11,-2.12%,-5.84%,-6.35%,-25.36%,-19%,14.187,1.673,,0.85,684213,3247513,19842013,,5.05,buy,1.59,-2.12,97.88,-2.12,978.8,-21.2,9788.0,-212.0,-5.84,94.16,-5.84,941.6,-58.4,9416.0,-584.0,-6.35,93.65,-6.35,936.5,-63.5,9365.0,-635.0,-25.36,74.64,-25.36,746.4,-253.6,7464.0,-2536.0,-19.0,81.0,-19.0,810.0,-190.0,8100.0,-1900.0,How Talen Energy Corporation (TLN) Transformed Bankruptcy into a High-Yield Masterclass,Insider Monkey,2026-08-27,0.273,Talen Energy (TLN) is Down 23% This Year. But Mizuho Expects a Rebound,Insider Monkey,2026-08-25,0.141,3 Nuclear Energy Stocks for the AI Power Era,24/7 Wall St.,2026-08-24,0.273,,,,,,,,,,
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,31.73,-2.37%,-3.17%,+0.25%,+16.22%,+28%,15.468,0.995,,0.88,505324,2269424,18967424,483.0,0.67,buy,2.31,-2.37,97.63,-2.37,976.3,-23.7,9763.0,-237.0,-3.17,96.83,-3.17,968.3,-31.7,9683.0,-317.0,0.25,100.25,0.25,1002.5,2.5,10025.0,25.0,16.22,116.22,16.22,1162.2,162.2,11622.0,1622.0,28.0,128.0,28.0,1280.0,280.0,12800.0,2800.0,Is Brookfield Renewable a Better Buy Now Than It Was 6 Months Ago?,Motley Fool,2026-08-23,0.44,Sector Update: Energy Stocks Mixed Late Afternoon,MT Newswires,2026-08-21,0.273,"Brookfield, La Caisse close $6.5bn Boralex acquisition",Power Technology,2026-08-17,0.0,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,32.29,-2.15%,-2.89%,+0.53%,-17.51%,+0%,5.993,1.166,,1.66,1152760,5849760,40138860,475.0,,none,,-2.15,97.85,-2.15,978.5,-21.5,9785.0,-215.0,-2.89,97.11,-2.89,971.1,-28.9,9711.0,-289.0,0.53,100.53,0.53,1005.3,5.3,10053.0,53.0,-17.51,82.49,-17.51,824.9,-175.1,8249.0,-1751.0,0.0,100.0,0.0,1000.0,0.0,10000.0,0.0,2 Dividend Stocks Compounding Quietly While Oil Headlines Distract Everyone,Motley Fool,2026-08-25,-0.296,Why I'm Not Chasing NuScale -- Here's What I'm Buying Instead,Motley Fool,2026-08-11,0.0,Why Cameco's Ugly Earnings Miss Might Be Good News in Disguise,Motley Fool,2026-08-08,-0.459,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,911.93,-3.98%,-4.69%,+1.29%,+34.44%,+56%,242.877,1.033,26.12,2.79,1857872,9623672,48215872,21.0,2.98,buy,1.54,-3.98,96.02,-3.98,960.2,-39.8,9602.0,-398.0,-4.69,95.31,-4.69,953.1,-46.9,9531.0,-469.0,1.29,101.29,1.29,1012.9,12.9,10129.0,129.0,34.44,134.44,34.44,1344.4,344.4,13444.0,3444.0,56.0,156.0,56.0,1560.0,560.0,15600.0,5600.0,GE Vernova’s New JV Could Unlock its Next Big Growth Engine,Insider Monkey,2026-08-29,0.382,GE Vernova's Electrification Revenue Jumped 68% on Data Center Deals in a Single Quarter. So Why Did the Stock Sell Off?,Motley Fool,2026-08-29,0.0,Rivian Shares Tumble After CFO Departure,GuruFocus.com,2026-08-28,0.296,,,,,,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,152.85,-2.02%,-2.51%,-2.76%,-15.59%,-3%,14.005,0.76,39.5,1.01,869878,6914378,23995778,68.0,3.8,buy,1.81,-2.02,97.98,-2.02,979.8,-20.2,9798.0,-202.0,-2.51,97.49,-2.51,974.9,-25.1,9749.0,-251.0,-2.76,97.24,-2.76,972.4,-27.6,9724.0,-276.0,-15.59,84.41,-15.59,844.1,-155.9,8441.0,-1559.0,-3.0,97.0,-3.0,970.0,-30.0,9700.0,-300.0,BWXT’s Microreactor Bet Gets a Major Vote of Confidence from the U.S. Army,Insider Monkey,2026-08-29,0.552,The US Army Is Driving the Next Big Breakthrough in Nuclear Power,Barrons.com,2026-08-27,0.0,"UUUU, LEU, CCJ, BWXT Stocks In Focus: Trump’s Saudi Nuclear Push Reportedly Faces Congress Debate And Israel Hurdle",Stocktwits,2026-08-26,0.0,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,9.29,-4.32%,-1.17%,+22.40%,-43.04%,-74%*,3.812,2.306,,33.63,37701450,229285450,790146850,,18.4,hold,2.56,-4.32,95.68,-4.32,956.8,-43.2,9568.0,-432.0,-1.17,98.83,-1.17,988.3,-11.7,9883.0,-117.0,22.4,122.4,22.4,1224.0,224.0,12240.0,2240.0,-43.04,56.96,-43.04,569.6,-430.4,5696.0,-4304.0,-74.0,26.0,-74.0,260.0,-740.0,2600.0,-7400.0,NuScale Power May Sign a Deal That Will Change Everything for SMRs -- Here's Why,Motley Fool,2026-08-28,0.0,Bloom Energy vs. NuScale Power: Which Energy Innovator Stock Is a Better Buy in 2026?,Motley Fool,2026-08-28,0.727,NNE or SMR: Which Nuclear Energy Stock Gets the Buy Call?,Zacks,2026-08-28,0.273,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,40.14,-5.17%,-4.63%,+8.96%,-48.41%,-42%*,7.467,1.201,,10.48,11315634,61109634,229678734,,15.86,none,,-5.17,94.83,-5.17,948.3,-51.7,9483.0,-517.0,-4.63,95.37,-4.63,953.7,-46.3,9537.0,-463.0,8.96,108.96,8.96,1089.6,89.6,10896.0,896.0,-48.41,51.59,-48.41,515.9,-484.1,5159.0,-4841.0,-42.0,58.0,-42.0,580.0,-420.0,5800.0,-4200.0,1 Reason I Passed on Oklo Even After Its Big Rally,Motley Fool,2026-08-28,0.0,Oklo and NuScale Power Have Shed a Combined 85.3% This Year. Why Are Nuclear Stocks Falling?,Motley Fool,2026-08-28,-0.153,Oklo's Meta Deal Calls For a 1.2-Gigawatt Reactor in Ohio. Here's When It's Slated to Come Online.,Motley Fool,2026-08-27,0.0,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,17.97,-6.89%,-4.67%,+20.77%,-34.91%,-41%*,0.965,5.409,,2.49,1943184,8171584,43314184,,34.02,buy,1.57,-6.89,93.11,-6.89,931.1,-68.9,9311.0,-689.0,-4.67,95.33,-4.67,953.3,-46.7,9533.0,-467.0,20.77,120.77,20.77,1207.7,207.7,12077.0,2077.0,-34.91,65.09,-34.91,650.9,-349.1,6509.0,-3491.0,-41.0,59.0,-41.0,590.0,-410.0,5900.0,-4100.0,The US Army Is Driving the Next Big Breakthrough in Nuclear Power,Barrons.com,2026-08-27,0.0,Nano Nuclear Energy Bring Microreactors to UAE,Bloomberg,2026-08-26,0.273,A Major Short Squeeze Could Be Brewing in Oklo Stock,Barchart,2026-08-21,0.0,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,100.01,-5.87%,-2.44%,+18.26%,+1.47%,+41%,43.558,0.992,172.43,3.37,4011235,16116535,69265335,16.0,,buy,1.59,-5.87,94.13,-5.87,941.3,-58.7,9413.0,-587.0,-2.44,97.56,-2.44,975.6,-24.4,9756.0,-244.0,18.26,118.26,18.26,1182.6,182.6,11826.0,1826.0,1.47,101.47,1.47,1014.7,14.7,10147.0,147.0,41.0,141.0,41.0,1410.0,410.0,14100.0,4100.0,Cameco (TSX:CCO) Stock Looks Pricey On Cash Flow And Sales,Simply Wall St.,2026-08-28,0.0,Cameco (TSX:CCO) Tests Nuclear Growth Hopes On A Fair Value Gap,Simply Wall St.,2026-08-28,0.844,CCJ's Uranium Production Down 5% in 1H26: Will 2026 Targets be Met?,Zacks,2026-08-27,0.0,,,,,,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,12.4,-8.82%,-2.82%,+37.17%,-5.42%,+24%,6.137,1.208,,9.69,10133858,48318758,189677358,,14.55,strong_buy,1.44,-8.82,91.18,-8.82,911.8,-88.2,9118.0,-882.0,-2.82,97.18,-2.82,971.8,-28.2,9718.0,-282.0,37.17,137.17,37.17,1371.7,371.7,13717.0,3717.0,-5.42,94.58,-5.42,945.8,-54.2,9458.0,-542.0,24.0,124.0,24.0,1240.0,240.0,12400.0,2400.0,"NuScale Power Rises 4%, Oklo Climbs 3% as Risk Appetite Returns, Uranium Energy Ticks Up",24/7 Wall St.,2026-08-27,0.0,Is Uranium Energy (UEC) Too Pricey After A 413% Five Year Run?,Simply Wall St.,2026-08-27,0.273,Is Uranium Energy (UEC) Still Undervalued After Its Nuclear Stock Rebound?,Simply Wall St.,2026-08-27,0.273,,,,,,,,,,
LEU,Centrus Energy,AI,uranium,NYSE,175.78,-9.83%,-5.63%,+10.08%,-35.49%,-3%,3.508,1.35,93.01,0.79,814761,3511361,13887461,,29.16,buy,1.78,-9.83,90.17,-9.83,901.7,-98.3,9017.0,-983.0,-5.63,94.37,-5.63,943.7,-56.3,9437.0,-563.0,10.08,110.08,10.08,1100.8,100.8,11008.0,1008.0,-35.49,64.51,-35.49,645.1,-354.9,6451.0,-3549.0,-3.0,97.0,-3.0,970.0,-30.0,9700.0,-300.0,CCJ's Uranium Production Down 5% in 1H26: Will 2026 Targets be Met?,Zacks,2026-08-27,0.0,UUUU vs. LEU: Which Uranium Stock Offers Better Potential?,Zacks,2026-08-26,0.44,1 of Wall Street’s Favorite Stocks to Own for Decades and 2 We Brush Off,StockStory,2026-08-26,0.459,,,,,,,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,257.08,-4.33%,-1.86%,+15.26%,+46.46%,+111%,98.973,2.077,58.16,6.04,3834647,20274047,137792947,9.0,3.4,strong_buy,1.39,-4.33,95.67,-4.33,956.7,-43.3,9567.0,-433.0,-1.86,98.14,-1.86,981.4,-18.6,9814.0,-186.0,15.26,115.26,15.26,1152.6,152.6,11526.0,1526.0,46.46,146.46,46.46,1464.6,464.6,14646.0,4646.0,111.0,211.0,111.0,2110.0,1110.0,21100.0,11100.0,Vertiv (VRT) Is Down From Its Peak. Is the Selloff Overdone,Insider Monkey,2026-08-28,0.0,SentinelOne Q2 Earnings Beat as Platform Growth Drives Outlook Raise,Zacks,2026-08-28,0.382,Why Is Vertiv (VRT) Up 18.4% Since Last Earnings Report?,Zacks,2026-08-28,0.0,,,,,,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,402.78,-3.41%,-3.92%,+11.58%,+24.09%,+21%,156.4,1.177,41.02,2.27,1822113,8331613,50383113,106.0,1.65,buy,1.56,-3.41,96.59,-3.41,965.9,-34.1,9659.0,-341.0,-3.92,96.08,-3.92,960.8,-39.2,9608.0,-392.0,11.58,111.58,11.58,1115.8,115.8,11158.0,1158.0,24.09,124.09,24.09,1240.9,240.9,12409.0,2409.0,21.0,121.0,21.0,1210.0,210.0,12100.0,2100.0,Eaton Stock Can Swing Far More Than Its Steady Story Suggests,Trefis,2026-08-28,0.0,All You Need to Know About Eaton (ETN) Rating Upgrade to Buy,Zacks,2026-08-28,0.0,How Much Upside Can ETN Stock's Growth Deliver?,Trefis,2026-08-27,0.382,,,,,,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,182.71,-5.23%,-7.57%,-1.93%,+55.69%,+119%,6.656,1.216,34.93,0.74,536878,2200278,14985478,19.0,10.16,buy,2.25,-5.23,94.77,-5.23,947.7,-52.3,9477.0,-523.0,-7.57,92.43,-7.57,924.3,-75.7,9243.0,-757.0,-1.93,98.07,-1.93,980.7,-19.3,9807.0,-193.0,55.69,155.69,55.69,1556.9,556.9,15569.0,5569.0,119.0,219.0,119.0,2190.0,1190.0,21900.0,11900.0,"Stock Transaction: Powell Industries Richard Williams Sells 2,250 Shares",Motley Fool,2026-08-27,0.296,This $11 Billion ETF Owns the Companies Wiring America’s $68 Billion Data Center Boom,24/7 Wall St.,2026-08-26,0.0,Powell Industries Eyes Record Revenue as Data Center Backlog Powers Growth,MarketBeat,2026-08-26,0.382,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1044.41,-4.02%,-1.97%,+4.11%,+38.77%,+40%,103.054,0.972,67.38,0.59,477061,2613361,13783161,192.0,1.92,buy,1.53,-4.02,95.98,-4.02,959.8,-40.2,9598.0,-402.0,-1.97,98.03,-1.97,980.3,-19.7,9803.0,-197.0,4.11,104.11,4.11,1041.1,41.1,10411.0,411.0,38.77,138.77,38.77,1387.7,387.7,13877.0,3877.0,40.0,140.0,40.0,1400.0,400.0,14000.0,4000.0,Equinix’s AI Power-Grid Push Might Change The Case For Investing In Equinix (EQIX),Simply Wall St.,2026-08-28,0.0,Why Is Equinix (EQIX) Up 2.8% Since Last Earnings Report?,Zacks,2026-08-28,0.0,"Equinix (EQIX) Files FERC Comments, Is The 12% Upside Already Priced In?",Simply Wall St.,2026-08-28,0.0,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,185.47,-3.43%,-2.70%,-1.44%,+21.25%,+18%,70.046,1.042,90.03,2.94,1699377,8110377,44960877,254.0,0.01,strong_buy,1.45,-3.43,96.57,-3.43,965.7,-34.3,9657.0,-343.0,-2.7,97.3,-2.7,973.0,-27.0,9730.0,-270.0,-1.44,98.56,-1.44,985.6,-14.4,9856.0,-144.0,21.25,121.25,21.25,1212.5,212.5,12125.0,2125.0,18.0,118.0,18.0,1180.0,180.0,11800.0,1800.0,Digital Realty Expands Swiss Campus With 15MW ZUR4 Data Center,Zacks,2026-08-28,0.103,American Tower (AMT) Down 2% Since Last Earnings Report: Can It Rebound?,Zacks,2026-08-27,0.0,"Digital Realty Trust (DLR) Wins Singapore Data Center Slot, Is It Still 14% Undervalued?",Simply Wall St.,2026-08-26,0.791,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,176.23,+1.19%,+0.24%,-1.69%,+2.80%,-13%,82.116,0.894,24.27,3.04,1597071,8801871,55442371,401.0,1.74,buy,1.52,1.19,101.19,1.19,1011.9,11.9,10119.0,119.0,0.24,100.24,0.24,1002.4,2.4,10024.0,24.0,-1.69,98.31,-1.69,983.1,-16.9,9831.0,-169.0,2.8,102.8,2.8,1028.0,28.0,10280.0,280.0,-13.0,87.0,-13.0,870.0,-130.0,8700.0,-1300.0,Key Reasons to Add Lamar Advertising Stock to Your Portfolio Now,Zacks,2026-08-28,0.0,Digital Realty Expands Swiss Campus With 15MW ZUR4 Data Center,Zacks,2026-08-28,0.103,"Terreno Realty Reshapes Its Portfolio, Sells Miami Asset",Zacks,2026-08-28,0.361,,,,,,,,,,
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,346.59,+1.80%,+0.51%,+2.93%,+10.12%,+61%,4238.773,1.237,17.39,31.68,25240919,116040519,592059619,26.0,1.24,strong_buy,1.36,1.8,101.8,1.8,1018.0,18.0,10180.0,180.0,0.51,100.51,0.51,1005.1,5.1,10051.0,51.0,2.93,102.93,2.93,1029.3,29.3,10293.0,293.0,10.12,110.12,10.12,1101.2,101.2,11012.0,1012.0,61.0,161.0,61.0,1610.0,610.0,16100.0,6100.0,Trending: Take-Two Interactive price ascends as 'Grand Theft Auto VI' is teased,Yahoo Finance Video,2026-08-28,0.202,Is AI's 'capex tsunami' the catalyst for the next big credit boom?,Yahoo Finance Video,2026-08-28,0.382,AppLovin vs. Alphabet: Which High-Growth Digital Media Stock Is the Better Investment in 2026?,Motley Fool,2026-08-29,0.44,,,,,,,,,,
