ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
TLN,Talen Energy,AI,nuclear-ops,NASDAQ,359.9,-4.55%,-3.35%,-13.65%,-9.28%,+9%,17.201,1.619,,0.8,554653,2658653,15619253,,5.95,buy,1.59,-4.55,95.45,-4.55,954.5,-45.5,9545.0,-455.0,-3.35,96.65,-3.35,966.5,-33.5,9665.0,-335.0,-13.65,86.35,-13.65,863.5,-136.5,8635.0,-1365.0,-9.28,90.72,-9.28,907.2,-92.8,9072.0,-928.0,9.0,109.0,9.0,1090.0,90.0,10900.0,900.0,"Goldman lifts data center capacity outlook, flags utility stocks set to benefit",Investing.com,2026-07-24,0.459,Talen Energy (TLN) Gains from Current Electrification Trends,Insider Monkey,2026-07-22,0.542,Top energy firm sends key signal on AI's future after $1.2B deal,TheStreet,2026-07-17,0.44,,,,,,,,,,
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,33.12,-0.24%,+4.28%,-5.99%,+21.31%,+21%,22.587,0.996,,0.97,689278,8607978,19545178,474.0,0.53,buy,2.38,-0.24,99.76,-0.24,997.6,-2.4,9976.0,-24.0,4.28,104.28,4.28,1042.8,42.8,10428.0,428.0,-5.99,94.01,-5.99,940.1,-59.9,9401.0,-599.0,21.31,121.31,21.31,1213.1,213.1,12131.0,2131.0,21.0,121.0,21.0,1210.0,210.0,12100.0,2100.0,These 2 Top High-Yield Dividend Stocks Are Simplifying. Here's What That Means for Dividend Investors.,Motley Fool,2026-07-22,0.202,Brookfield Renewable to Simplify Corporate Structure,MT Newswires,2026-07-22,0.0,3 Green Energy Stocks to Buy in July,24/7 Wall St.,2026-07-19,0.273,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,33.53,-0.24%,-1.12%,-10.87%,-14.35%,-8%,6.116,1.159,,1.64,1256092,12697792,32384592,467.0,,hold,2.83,-0.24,99.76,-0.24,997.6,-2.4,9976.0,-24.0,-1.12,98.88,-1.12,988.8,-11.2,9888.0,-112.0,-10.87,89.13,-10.87,891.3,-108.7,8913.0,-1087.0,-14.35,85.65,-14.35,856.5,-143.5,8565.0,-1435.0,-8.0,92.0,-8.0,920.0,-80.0,9200.0,-800.0,These 2 Top High-Yield Dividend Stocks Are Simplifying. Here's What That Means for Dividend Investors.,Motley Fool,2026-07-22,0.202,Brookfield Renewable to Simplify Corporate Structure,MT Newswires,2026-07-22,0.0,2 Passive Income Stocks I Plan to Hold for the Next Decade,Motley Fool,2026-07-19,0.202,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,1014.75,-1.46%,-4.07%,-6.52%,+49.60%,+60%,270.262,0.935,29.12,2.89,2144480,16686980,60903980,19.0,4.35,buy,1.58,-1.46,98.54,-1.46,985.4,-14.6,9854.0,-146.0,-4.07,95.93,-4.07,959.3,-40.7,9593.0,-407.0,-6.52,93.48,-6.52,934.8,-65.2,9348.0,-652.0,49.6,149.6,49.6,1496.0,496.0,14960.0,4960.0,60.0,160.0,60.0,1600.0,600.0,16000.0,6000.0,Top Renewable Energy & Battery Stocks to Buy Amid AI Power Boom,Zacks,2026-07-24,0.44,3 Reasons GE Vernova (NYSE:GEV) Could Double by 2028,Motley Fool,2026-07-24,0.0,Want to Be a Millionaire? Buy These 3 Stocks and Hold for 20 Years,Motley Fool,2026-07-24,0.077,,,,,,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,174.52,-2.16%,+1.95%,-14.77%,-3.77%,+19%,15.989,0.737,46.54,1.0,502549,3803949,20074649,59.0,4.03,buy,1.8,-2.16,97.84,-2.16,978.4,-21.6,9784.0,-216.0,1.95,101.95,1.95,1019.5,19.5,10195.0,195.0,-14.77,85.23,-14.77,852.3,-147.7,8523.0,-1477.0,-3.77,96.23,-3.77,962.3,-37.7,9623.0,-377.0,19.0,119.0,19.0,1190.0,190.0,11900.0,1900.0,X-Energy vs. BWX Technologies: Which Bet Is More Compelling Today?,Zacks,2026-07-24,0.294,Can NuScale Turn Its Regulatory Lead Into Commercial Success?,Zacks,2026-07-24,0.572,Is SMR Stock Worth Buying After Its 2026 Valuation Reset?,Zacks,2026-07-24,0.226,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,8.09,-8.28%,+4.79%,-19.66%,-50.40%,-83%*,2.8,2.252,,32.64,34753110,177366910,593773610,,23.74,hold,2.56,-8.28,91.72,-8.28,917.2,-82.8,9172.0,-828.0,4.79,104.79,4.79,1047.9,47.9,10479.0,479.0,-19.66,80.34,-19.66,803.4,-196.6,8034.0,-1966.0,-50.4,49.6,-50.4,496.0,-504.0,4960.0,-5040.0,-83.0,17.0,-83.0,170.0,-830.0,1700.0,-8300.0,Can NuScale Turn Its Regulatory Lead Into Commercial Success?,Zacks,2026-07-24,0.572,NuScale Power Targets Nuclear Growth and Rising Power Demand,Zacks,2026-07-24,0.273,Is SMR Stock Worth Buying After Its 2026 Valuation Reset?,Zacks,2026-07-24,0.226,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,40.25,-9.14%,-2.09%,-21.09%,-48.26%,-42%*,7.003,1.159,,12.28,10117304,45452504,198682404,,16.04,buy,2.04,-9.14,90.86,-9.14,908.6,-91.4,9086.0,-914.0,-2.09,97.91,-2.09,979.1,-20.9,9791.0,-209.0,-21.09,78.91,-21.09,789.1,-210.9,7891.0,-2109.0,-48.26,51.74,-48.26,517.4,-482.6,5174.0,-4826.0,-42.0,58.0,-42.0,580.0,-420.0,5800.0,-4200.0,These high-flying tech stocks are down 65% — here's how to shop the sell-off: One Big Investment Idea,Yahoo Finance,2026-07-23,0.0,"Could $2,000 in Oklo Stock Today Set You Up for a Dream Retirement?",Motley Fool,2026-07-24,0.25,Can NuScale Turn Its Regulatory Lead Into Commercial Success?,Zacks,2026-07-24,0.572,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,15.59,-8.13%,-2.74%,-24.50%,-43.53%,-60%*,0.812,5.27,,2.76,2167288,8879388,49701488,,28.73,buy,1.67,-8.13,91.87,-8.13,918.7,-81.3,9187.0,-813.0,-2.74,97.26,-2.74,972.6,-27.4,9726.0,-274.0,-24.5,75.5,-24.5,755.0,-245.0,7550.0,-2450.0,-43.53,56.47,-43.53,564.7,-435.3,5647.0,-4353.0,-60.0,40.0,-60.0,400.0,-600.0,4000.0,-6000.0,Nuclear Stocks Rally Off Lows On Milestone U.S. Deal And AI Program,Investor's Business Daily,2026-07-22,-0.202,Why This $16 Energy Stock Could Be Worth $250 by 2040,Motley Fool,2026-07-22,0.459,Nano Nuclear Energy Is Paying Up to $13 Million to Acquire This Nuclear Logistics Company. Here's Why Investors Shouldn't Overlook This Small Deal.,Motley Fool,2026-07-21,0.273,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,87.86,-1.49%,+2.62%,-15.18%,-10.86%,+12%,38.266,1.0,83.68,3.38,3527529,20867829,77584929,20.0,,buy,1.76,-1.49,98.51,-1.49,985.1,-14.9,9851.0,-149.0,2.62,102.62,2.62,1026.2,26.2,10262.0,262.0,-15.18,84.82,-15.18,848.2,-151.8,8482.0,-1518.0,-10.86,89.14,-10.86,891.4,-108.6,8914.0,-1086.0,12.0,112.0,12.0,1120.0,120.0,11200.0,1200.0,Trump’s Saudi Deal Spurs Watchdog Interest in Nuclear Settlement,Bloomberg,2026-07-24,0.459,Earnings Preview: Cameco (CCJ) Q2 Earnings Expected to Decline,Zacks,2026-07-24,0.0,NuScale Power Targets Nuclear Growth and Rising Power Demand,Zacks,2026-07-24,0.273,,,,,,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,9.51,-3.94%,+2.48%,-10.20%,-27.46%,+10%,4.707,1.186,,10.13,6523201,41275101,171974901,,14.86,strong_buy,1.44,-3.94,96.06,-3.94,960.6,-39.4,9606.0,-394.0,2.48,102.48,2.48,1024.8,24.8,10248.0,248.0,-10.2,89.8,-10.2,898.0,-102.0,8980.0,-1020.0,-27.46,72.54,-27.46,725.4,-274.6,7254.0,-2746.0,10.0,110.0,10.0,1100.0,100.0,11000.0,1000.0,"OKLO, XE, SMR, NNE, UEC Stocks Tumble On Thursday: AI Made Nuclear Stocks Market Darlings – Now Investors Want Proof",Stocktwits,2026-07-17,0.542,"Oklo Just Dropped 28% in a Month. Is It Time to Abandon Nuclear Stocks Like OKLO, NuScale, and Uranium Energy Corp.?",24/7 Wall St.,2026-07-16,0.178,Cameco Resolves Cigar Lake Disruption: Are 2026 Targets on Track?,Zacks,2026-07-15,-0.202,,,,,,,,,,
LEU,Centrus Energy,AI,uranium,NYSE,163.89,-1.48%,+5.02%,-3.81%,-39.86%,-29%,3.224,1.359,59.6,0.9,485039,3322339,17737339,,23.28,buy,1.71,-1.48,98.52,-1.48,985.2,-14.8,9852.0,-148.0,5.02,105.02,5.02,1050.2,50.2,10502.0,502.0,-3.81,96.19,-3.81,961.9,-38.1,9619.0,-381.0,-39.86,60.14,-39.86,601.4,-398.6,6014.0,-3986.0,-29.0,71.0,-29.0,710.0,-290.0,7100.0,-2900.0,Nuclear Stock Pick: Here's Why LEU May Have the Edge Over SMR,Zacks,2026-07-23,0.0,3 Nuclear Stocks for Investors Willing to Wait Out the Dip,MarketBeat,2026-07-20,0.0,"This Nuclear Stock Is Down 46%, and It's a Screaming Buy",Motley Fool,2026-07-18,-0.382,,,,,,,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,290.36,-4.49%,+0.28%,-10.81%,+65.42%,+121%,111.53,2.029,72.95,5.93,2940911,16230011,117161211,8.0,3.78,strong_buy,1.43,-4.49,95.51,-4.49,955.1,-44.9,9551.0,-449.0,0.28,100.28,0.28,1002.8,2.8,10028.0,28.0,-10.81,89.19,-10.81,891.9,-108.1,8919.0,-1081.0,65.42,165.42,65.42,1654.2,654.2,16542.0,6542.0,121.0,221.0,121.0,2210.0,1210.0,22100.0,12100.0,"Forget  AI Chips and the Mag 7: Buy AI Infrastructure Stocks (VRT, EME) Now",Zacks,2026-07-24,-0.226,"Vertiv to Report Q2 Earnings: Buy, Sell, or Hold the VRT Stock?",Zacks,2026-07-24,0.0,"Should You Buy, Sell, or Hold TER Stock Before Q2 Earnings Release?",Zacks,2026-07-24,0.0,8,strong_buy,0.8,"Vertiv (VRT) is up +73% YTD, +3.4% 1W, with strong_buy consensus (score 1.44) and news sentiment 0.291.",+73% YTD; strong_buy consensus; positive news sentiment 0.29; P/E 75.82,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,404.07,-2.83%,+1.02%,-3.76%,+24.18%,+6%,156.901,1.181,39.58,2.56,1268389,8401889,45686489,106.0,2.39,buy,1.63,-2.83,97.17,-2.83,971.7,-28.3,9717.0,-283.0,1.02,101.02,1.02,1010.2,10.2,10102.0,102.0,-3.76,96.24,-3.76,962.4,-37.6,9624.0,-376.0,24.18,124.18,24.18,1241.8,241.8,12418.0,2418.0,6.0,106.0,6.0,1060.0,60.0,10600.0,600.0,Grid to Rack: How Eaton and nVent Electric Are Scaling Revenues Amid the AI Data Center Boom,Motley Fool,2026-07-24,0.0,Eaton (ETN) Reports Next Week: Wall Street Expects Earnings Growth,Zacks,2026-07-24,0.382,"Collect 22% On VRT Stock Now, And Still Keep 25% Of Upside",Trefis,2026-07-24,0.0,6,buy,0.75,"Eaton (ETN) has +27.6% YTD, +4.8% 1W, P/E 39.84, buy consensus, and news sentiment 0.222.",+27.6% YTD; +4.8% 1W; P/E 39.84; buy consensus,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,232.21,-2.76%,-0.25%,-24.90%,+97.78%,+193%,8.46,1.135,45.35,0.76,588348,2722048,18509748,15.0,9.08,buy,2.25,-2.76,97.24,-2.76,972.4,-27.6,9724.0,-276.0,-0.25,99.75,-0.25,997.5,-2.5,9975.0,-25.0,-24.9,75.1,-24.9,751.0,-249.0,7510.0,-2490.0,97.78,197.78,97.78,1977.8,977.8,19778.0,9778.0,193.0,293.0,193.0,2930.0,1930.0,29300.0,19300.0,Powell Industries (POWL) Registers a Bigger Fall Than the Market: Important Facts to Note,Zacks,2026-07-22,0.202,"Powell Industries, Inc. (POWL) Is a Trending Stock: Facts to Know Before Betting on It",Zacks,2026-07-22,0.0,Powell Industries (POWL) Stock Looks Reasonable On Growth But Stretched On Earnings,Simply Wall St.,2026-07-18,0.202,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1084.24,+4.57%,+6.30%,-0.31%,+43.37%,+29%,106.932,0.971,74.93,0.59,752365,2497665,12117865,191.0,2.06,buy,1.53,4.57,104.57,4.57,1045.7,45.7,10457.0,457.0,6.3,106.3,6.3,1063.0,63.0,10630.0,630.0,-0.31,99.69,-0.31,996.9,-3.1,9969.0,-31.0,43.37,143.37,43.37,1433.7,433.7,14337.0,4337.0,29.0,129.0,29.0,1290.0,290.0,12900.0,2900.0,Texas A&M selects Dell Technologies to develop new AI supercomputing platform,InvestorsHub,2026-07-24,0.0,Gear Up for Equinix (EQIX) Q2 Earnings: Wall Street Estimates for Key Metrics,Zacks,2026-07-24,0.0,Equinix to Post Q2 Earnings: What's in Store for the Stock?,Zacks,2026-07-23,0.0,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,199.08,+8.34%,+14.49%,+3.45%,+30.15%,+1%,74.908,,52.81,2.79,10741889,20938689,87033689,272.0,0.02,buy,1.64,8.34,108.34,8.34,1083.4,83.4,10834.0,834.0,14.49,114.49,14.49,1144.9,144.9,11449.0,1449.0,3.45,103.45,3.45,1034.5,34.5,10345.0,345.0,30.15,130.15,30.15,1301.5,301.5,13015.0,3015.0,1.0,101.0,1.0,1010.0,10.0,10100.0,100.0,"Update: US Equity Indexes Mixed as Media Speculation of Iran Peace Talks Sends Crude Oil, Treasury Yields Lower",MT Newswires,2026-07-24,-0.153,Sector Update: Financial Stocks Advance Late Afternoon,MT Newswires,2026-07-24,0.0,"Update: US Equity Indexes Trade Mixed Amid Declining Crude Oil, Treasury Yields",MT Newswires,2026-07-24,-0.44,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,166.67,+1.01%,-1.99%,-1.22%,-2.78%,-28%,77.65,0.909,26.84,3.2,3343420,14994820,70666820,424.0,1.89,buy,1.56,1.01,101.01,1.01,1010.1,10.1,10101.0,101.0,-1.99,98.01,-1.99,980.1,-19.9,9801.0,-199.0,-1.22,98.78,-1.22,987.8,-12.2,9878.0,-122.0,-2.78,97.22,-2.78,972.2,-27.8,9722.0,-278.0,-28.0,72.0,-28.0,720.0,-280.0,7200.0,-2800.0,Rexford Industrial (REXR) Beats Q2 FFO Estimates,Zacks,2026-07-23,0.0,Gear Up for American Tower (AMT) Q2 Earnings: Wall Street Estimates for Key Metrics,Zacks,2026-07-23,0.0,American Tower to Post Q2 Earnings: Is AMT a Portfolio Must-Have?,Zacks,2026-07-22,0.0,,,,,,,,,,
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,319.74,+0.16%,-7.79%,-6.97%,+1.59%,+64%,3910.399,,16.05,33.08,31306769,188166969,719021869,26.0,1.46,strong_buy,1.41,0.16,100.16,0.16,1001.6,1.6,10016.0,16.0,-7.79,92.21,-7.79,922.1,-77.9,9221.0,-779.0,-6.97,93.03,-6.97,930.3,-69.7,9303.0,-697.0,1.59,101.59,1.59,1015.9,15.9,10159.0,159.0,64.0,164.0,64.0,1640.0,640.0,16400.0,6400.0,"Tech stocks live: Huang, Nadella, and other CEOs defend open-source AI as US threatens crackdown",Yahoo Finance,2026-07-20,-0.382,Why Big Tech barnings could define the market next week,Yahoo Finance Video,2026-07-24,0.0,"Earnings live: American Express, Verizon stocks slip despite earnings beats",Yahoo Finance,2026-07-20,0.0,,,,,,,,,,
