ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_gbp_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
TLN,Talen Energy,AI,nuclear-ops,NYSE,379.59,-0.06%,-0.05%,-1.31%,-4.32%,+48%,12.924,1.668,,0.74,723888,3421088,17290388,,5.74,strong_buy,1.5,-0.06,99.94,-0.06,999.4,-0.6,9994.0,-6.0,-0.05,99.95,-0.05,999.5,-0.5,9995.0,-5.0,-1.31,98.69,-1.31,986.9,-13.1,9869.0,-131.0,-4.32,95.68,-4.32,956.8,-43.2,9568.0,-432.0,48.0,148.0,48.0,1480.0,480.0,14800.0,4800.0,5 Stocks Winning the AI Race While Everyone Watches NVIDIA,MarketBeat,2026-05-26,0.527,BE Stock Outpaces Its Industry in the Past 6 Months: How to Play?,Zacks,2026-05-25,0.34,Talen Energy Appoints New General Counsel Amid Leadership Transition (TLN),InvestorsHub,2026-05-20,0.273,,,,,,,,,,
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,36.52,-1.11%,+1.06%,+12.73%,+33.76%,+55%,17.504,0.96,,0.91,629989,3524489,19682689,425.0,0.54,buy,2.31,-1.11,98.89,-1.11,988.9,-11.1,9889.0,-111.0,1.06,101.06,1.06,1010.6,10.6,10106.0,106.0,12.73,112.73,12.73,1127.3,127.3,11273.0,1273.0,33.76,133.76,33.76,1337.6,337.6,13376.0,3376.0,55.0,155.0,55.0,1550.0,550.0,15500.0,5500.0,"Even After the Monster Rally, These 5 Safe High-Yielding Energy Stocks Are Still Strong Buys",24/7 Wall St.,2026-06-02,0.807,The 3 Best Nuclear Energy Industry Stocks to Buy in 2026,Motley Fool,2026-05-10,0.743,My Top 3 Green Energy Stocks for May 2026,Motley Fool,2026-05-02,0.44,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,38.57,-3.70%,-0.55%,+9.70%,-1.47%,+34%,5.241,1.128,,1.52,2045437,8325437,34250437,398.0,,hold,2.83,-3.7,96.3,-3.7,963.0,-37.0,9630.0,-370.0,-0.55,99.45,-0.55,994.5,-5.5,9945.0,-55.0,9.7,109.7,9.7,1097.0,97.0,10970.0,970.0,-1.47,98.53,-1.47,985.3,-14.7,9853.0,-147.0,34.0,134.0,34.0,1340.0,340.0,13400.0,3400.0,3 High-Yield Dividend Stocks I Can't Wait to Buy in June to Boost My Passive Income,Motley Fool,2026-06-02,0.542,I'd Double My Position in These 3 Dividend Stocks Without Thinking Twice,Motley Fool,2026-05-19,0.0,"Brookfield Renewable Has Over 85,000 MW in Its Development Pipeline and Just Added Another 1,700 MW of Long-Term Contracts. Here's the Case for Owning It.",Motley Fool,2026-05-18,0.0,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,959.36,-0.95%,-7.03%,-10.67%,+41.37%,+99%,192.086,1.313,28.03,2.52,1812226,15023526,51235626,21.0,3.3,buy,1.56,-0.95,99.05,-0.95,990.5,-9.5,9905.0,-95.0,-7.03,92.97,-7.03,929.7,-70.3,9297.0,-703.0,-10.67,89.33,-10.67,893.3,-106.7,8933.0,-1067.0,41.37,141.37,41.37,1413.7,413.7,14137.0,4137.0,99.0,199.0,99.0,1990.0,990.0,19900.0,9900.0,GE Vernova (GEV) Dips More Than Broader Market: What You Should Know,Zacks,2026-06-03,0.0,Can GE Vernova (GEV) Power AI Data Center Demand While Managing Wind and Grid Headwinds?,Simply Wall St.,2026-06-03,-0.128,Watch 3 AI-Powered Nuclear Energy OEMs Amid Double-Digit Price Upside,Zacks,2026-06-03,0.273,,,,,,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,184.72,-1.19%,-7.15%,-14.64%,+1.85%,+45%,12.609,0.778,49.26,1.02,1270838,6455738,23431938,56.0,4.02,buy,1.93,-1.19,98.81,-1.19,988.1,-11.9,9881.0,-119.0,-7.15,92.85,-7.15,928.5,-71.5,9285.0,-715.0,-14.64,85.36,-14.64,853.6,-146.4,8536.0,-1464.0,1.85,101.85,1.85,1018.5,18.5,10185.0,185.0,45.0,145.0,45.0,1450.0,450.0,14500.0,4500.0,Watch 3 AI-Powered Nuclear Energy OEMs Amid Double-Digit Price Upside,Zacks,2026-06-03,0.273,Oklo vs. BWX Technologies: The Big Nuclear Revenue Face-Off and One Clear Winner,Motley Fool,2026-06-01,0.751,BWX Technologies (BWXT) – Among the 15 Best Nuclear Power Stocks to Buy According to Wall Street Analysts,Insider Monkey,2026-05-31,0.637,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,12.27,-12.04%,+1.66%,+0.74%,-24.77%,-55%*,3.164,2.252,,30.41,52136988,228649888,773479688,,19.63,hold,2.53,-12.04,87.96,-12.04,879.6,-120.4,8796.0,-1204.0,1.66,101.66,1.66,1016.6,16.6,10166.0,166.0,0.74,100.74,0.74,1007.4,7.4,10074.0,74.0,-24.77,75.23,-24.77,752.3,-247.7,7523.0,-2477.0,-55.0,45.0,-55.0,450.0,-550.0,4500.0,-5500.0,SMR Stock Gains Overnight: Nuclear Momentum Returns As Regulatory Veteran Joins Board,Stocktwits,2026-06-03,0.34,I'm Calling It: NuScale Power Is a Buy Before November,Motley Fool,2026-06-02,0.0,Why NuScale Power (SMR) Is Up 13.1% After Advancing Global SMR Partnership Talks And Projects,Simply Wall St.,2026-06-02,0.0,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,65.21,-10.01%,-3.85%,-4.94%,-16.18%,+50%*,8.454,1.181,,12.73,22243263,105055163,334792263,,23.09,buy,1.96,-10.01,89.99,-10.01,899.9,-100.1,8999.0,-1001.0,-3.85,96.15,-3.85,961.5,-38.5,9615.0,-385.0,-4.94,95.06,-4.94,950.6,-49.4,9506.0,-494.0,-16.18,83.82,-16.18,838.2,-161.8,8382.0,-1618.0,50.0,150.0,50.0,1500.0,500.0,15000.0,5000.0,Nuclear Stocks Jump on Multibillion-Dollar Uranium Growth Project,GuruFocus.com,2026-06-03,0.382,I'm Calling It: Oklo Will Be a Very Different Stock After July for 1 Reason,Motley Fool,2026-06-02,0.0,Better Nuclear Energy Stock: Nano Nuclear Energy vs. Oklo,Motley Fool,2026-06-01,0.727,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,26.37,-14.94%,-3.62%,+13.08%,-4.49%,+3%*,1.024,5.144,,2.29,6578718,18584318,66018018,,21.77,strong_buy,1.5,-14.94,85.06,-14.94,850.6,-149.4,8506.0,-1494.0,-3.62,96.38,-3.62,963.8,-36.2,9638.0,-362.0,13.08,113.08,13.08,1130.8,130.8,11308.0,1308.0,-4.49,95.51,-4.49,955.1,-44.9,9551.0,-449.0,3.0,103.0,3.0,1030.0,30.0,10300.0,300.0,Better Nuclear Energy Stock: Nano Nuclear Energy vs. Oklo,Motley Fool,2026-06-01,0.727,3 Nuclear Stocks Worth Buying as the World Scrambles for Reliable Power,Motley Fool,2026-06-01,0.226,Nano Nuclear Energy Acquires Secured Transportation Services for $13 Million,Insider Monkey,2026-05-31,0.586,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,114.56,-4.53%,+6.63%,-3.13%,+16.23%,+101%,37.177,1.03,106.07,3.25,3835464,17330164,71666964,14.0,,buy,1.79,-4.53,95.47,-4.53,954.7,-45.3,9547.0,-453.0,6.63,106.63,6.63,1066.3,66.3,10663.0,663.0,-3.13,96.87,-3.13,968.7,-31.3,9687.0,-313.0,16.23,116.23,16.23,1162.3,162.3,11623.0,1623.0,101.0,201.0,101.0,2010.0,1010.0,20100.0,10100.0,Cameco Lifts Cigar Lake Stake Raising Questions On Uranium Risk And Returns,Simply Wall St.,2026-06-03,-0.273,Nuclear Stocks Jump on Multibillion-Dollar Uranium Growth Project,GuruFocus.com,2026-06-03,0.382,"Cameco Surges 101% in a Year: Buy, Sell or Hold the Stock?",Zacks,2026-06-03,0.0,,,,,,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,14.09,-8.51%,+4.84%,-4.93%,+7.48%,+151%,5.147,1.179,,9.36,10901242,45596042,201979342,,13.79,strong_buy,1.44,-8.51,91.49,-8.51,914.9,-85.1,9149.0,-851.0,4.84,104.84,4.84,1048.4,48.4,10484.0,484.0,-4.93,95.07,-4.93,950.7,-49.3,9507.0,-493.0,7.48,107.48,7.48,1074.8,74.8,10748.0,748.0,151.0,251.0,151.0,2510.0,1510.0,25100.0,15100.0,Wall Street Bulls Look Optimistic About Uranium Energy (UEC): Should You Buy?,Zacks,2026-06-03,0.527,Nuclear Stocks Jump on Multibillion-Dollar Uranium Growth Project,GuruFocus.com,2026-06-03,0.382,"Cameco Surges 101% in a Year: Buy, Sell or Hold the Stock?",Zacks,2026-06-03,0.0,,,,,,,,,,
LEU,Centrus Energy,AI,uranium,NYSE,181.67,-8.91%,+0.85%,-12.20%,-33.33%,+41%,2.663,1.436,66.06,0.85,903404,4768304,19947804,,22.57,buy,1.75,-8.91,91.09,-8.91,910.9,-89.1,9109.0,-891.0,0.85,100.85,0.85,1008.5,8.5,10085.0,85.0,-12.2,87.8,-12.2,878.0,-122.0,8780.0,-1220.0,-33.33,66.67,-33.33,666.7,-333.3,6667.0,-3333.0,41.0,141.0,41.0,1410.0,410.0,14100.0,4100.0,Is It Too Late To Reassess Centrus Energy (LEU) After Its Recent Share Price Swings?,Simply Wall St.,2026-06-03,0.511,Cameco to Increase Stake in Cigar Lake: A Strategic Uranium Bet?,Zacks,2026-06-02,0.318,Oklo vs. BWX Technologies: The Big Nuclear Revenue Face-Off and One Clear Winner,Motley Fool,2026-06-01,0.751,,,,,,,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,331.44,-1.33%,+3.65%,+0.14%,+88.78%,+196%,94.858,2.099,83.28,7.52,3852848,27695148,124959948,7.0,3.54,strong_buy,1.5,-1.33,98.67,-1.33,986.7,-13.3,9867.0,-133.0,3.65,103.65,3.65,1036.5,36.5,10365.0,365.0,0.14,100.14,0.14,1001.4,1.4,10014.0,14.0,88.78,188.78,88.78,1887.8,887.8,18878.0,8878.0,196.0,296.0,196.0,2960.0,1960.0,29600.0,19600.0,Vertiv Soars 33% in Three Months: Should Investors Buy VRT Stock?,Zacks,2026-06-03,0.0,Can AI Data Center Demand Accelerate nVent Electric's Revenue Growth?,Zacks,2026-06-03,0.273,Nvidia Is Giving These 6 Stocks a Boost. Not One Is a Chip Maker.,Barrons.com,2026-06-02,0.625,,,,,,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,421.21,+0.77%,+3.65%,-0.02%,+29.45%,+28%,121.865,1.24,41.17,2.66,2147169,12200669,64389869,105.0,2.37,buy,1.72,0.77,100.77,0.77,1007.7,7.7,10077.0,77.0,3.65,103.65,3.65,1036.5,36.5,10365.0,365.0,-0.02,99.98,-0.02,999.8,-0.2,9998.0,-2.0,29.45,129.45,29.45,1294.5,294.5,12945.0,2945.0,28.0,128.0,28.0,1280.0,280.0,12800.0,2800.0,Eaton (ETN) Valuation Check After Earnings Beat And Higher Growth Outlook Linked To AI Data Centers,Simply Wall St.,2026-06-03,0.382,Review & Preview: Triple Whammy,Barrons.com,2026-06-02,0.0,The Boring Sector Quietly Powering the Entire AI Revolution,24/7 Wall St.,2026-06-02,-0.318,,,,,,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,299.73,+0.88%,+1.28%,+11.07%,+155.29%,+406%,8.136,1.144,58.66,0.67,808798,2985898,15796798,12.0,12.53,none,,0.88,100.88,0.88,1008.8,8.8,10088.0,88.0,1.28,101.28,1.28,1012.8,12.8,10128.0,128.0,11.07,111.07,11.07,1110.7,110.7,11107.0,1107.0,155.29,255.29,155.29,2552.9,1552.9,25529.0,15529.0,406.0,506.0,406.0,5060.0,4060.0,50600.0,40600.0,Why Is Powell Industries (POWL) Up 1.5% Since Last Earnings Report?,Zacks,2026-06-03,0.0,VWDRY vs. POWL: Which Stock Should Value Investors Buy Now?,Zacks,2026-06-01,0.34,"Is Most-Watched Stock Powell Industries, Inc. (POWL) Worth Betting on Now?",Zacks,2026-06-01,0.226,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1077.0,-0.24%,+0.63%,-0.08%,+42.42%,+17%,79.143,0.997,74.43,0.57,703736,2881736,11863536,184.0,2.2,buy,1.58,-0.24,99.76,-0.24,997.6,-2.4,9976.0,-24.0,0.63,100.63,0.63,1006.3,6.3,10063.0,63.0,-0.08,99.92,-0.08,999.2,-0.8,9992.0,-8.0,42.42,142.42,42.42,1424.2,424.2,14242.0,4242.0,17.0,117.0,17.0,1170.0,170.0,11700.0,1700.0,Is Equinix Stock Underperforming the Nasdaq?,Barchart,2026-06-03,0.0,How The Equinix (EQIX) Investment Story Is Shifting With New Targets And AI Demand,Simply Wall St.,2026-06-03,-0.128,Peter Bergan Joins Vinson & Elkins as Real Estate Partner,CorpGov.com,2026-06-01,0.0,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,183.5,-2.65%,-4.28%,-7.56%,+19.17%,+6%,48.907,1.08,48.8,2.02,2602554,10939454,42763954,261.0,,buy,1.72,-2.65,97.35,-2.65,973.5,-26.5,9735.0,-265.0,-4.28,95.72,-4.28,957.2,-42.8,9572.0,-428.0,-7.56,92.44,-7.56,924.4,-75.6,9244.0,-756.0,19.17,119.17,19.17,1191.7,191.7,11917.0,1917.0,6.0,106.0,6.0,1060.0,60.0,10600.0,600.0,Is Equinix Stock Underperforming the Nasdaq?,Barchart,2026-06-03,0.0,Assessing Digital Realty (DLR) Valuation As Its New Innovation Lab Showcases AI And Quantum Capabilities,Simply Wall St.,2026-06-02,0.382,DLR Stock Rallies 19% in 6 Months: Will the Momentum Last?,Zacks,2026-06-01,0.0,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,182.24,-2.81%,-1.48%,+0.75%,+5.30%,-13%,63.262,0.9,29.39,3.1,5076279,16904079,66906379,376.0,2.22,buy,1.68,-2.81,97.19,-2.81,971.9,-28.1,9719.0,-281.0,-1.48,98.52,-1.48,985.2,-14.8,9852.0,-148.0,0.75,100.75,0.75,1007.5,7.5,10075.0,75.0,5.3,105.3,5.3,1053.0,53.0,10530.0,530.0,-13.0,87.0,-13.0,870.0,-130.0,8700.0,-1300.0,American Tower Stock: Is AMT Underperforming the Real Estate Sector?,Barchart,2026-06-02,0.0,DLR Stock Rallies 19% in 6 Months: Will the Momentum Last?,Zacks,2026-06-01,0.0,XLRE Hits 11% Gain This Year; Can the Payout Stay Safe,24/7 Wall St.,2026-05-30,0.743,,,,,,,,,,
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,358.99,-0.91%,-7.67%,-6.33%,+13.99%,+115%,3240.681,1.267,27.4,28.43,52636770,200494470,648494570,24.0,1.41,strong_buy,1.46,-0.91,99.09,-0.91,990.9,-9.1,9909.0,-91.0,-7.67,92.33,-7.67,923.3,-76.7,9233.0,-767.0,-6.33,93.67,-6.33,936.7,-63.3,9367.0,-633.0,13.99,113.99,13.99,1139.9,139.9,11399.0,1399.0,115.0,215.0,115.0,2150.0,1150.0,21500.0,11500.0,Broadcom stock sinks after hours as AI chip sales forecast disappoints,Yahoo Finance,2026-06-03,-0.382,Alphabet's $80 billion stock sale shows how expensive AI is getting: Chart of the Day,Yahoo Finance,2026-06-03,0.0,"Meta, Microsoft, Amazon, and Alphabet are about to spend a shocking amount of money to dominate the AI era",Yahoo Finance,2026-06-03,-0.361,,,,,,,,,,
