ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
TLN,Talen Energy,AI,nuclear-ops,NASDAQ,367.88,+0.90%,-4.26%,+2.55%,-7.27%,+35%,17.583,1.619,,0.83,481774,3817774,20500374,,5.56,buy,1.59,0.9,100.9,0.9,1009.0,9.0,10090.0,90.0,-4.26,95.74,-4.26,957.4,-42.6,9574.0,-426.0,2.55,102.55,2.55,1025.5,25.5,10255.0,255.0,-7.27,92.73,-7.27,927.3,-72.7,9273.0,-727.0,35.0,135.0,35.0,1350.0,350.0,13500.0,3500.0,X-Energy Declines 18.9% in a Month: How Should You Play the Stock Now?,Zacks,2026-07-07,0.34,Record Heat Dome Drove the Grid to All-Time Peak Demand Friday: Here’s 4 Stocks To Buy As Things Heat Up,24/7 Wall St.,2026-07-06,-0.128,"Talen Energy, Stock Of The Day, Delivers For Amazon, AI Data Centers",Investor's Business Daily,2026-06-29,0.421,,,,,,,,,,
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,33.38,-0.63%,-3.89%,-8.45%,+22.26%,+27%,22.765,0.996,,0.86,851431,3481031,14027731,476.0,0.59,buy,2.31,-0.63,99.37,-0.63,993.7,-6.3,9937.0,-63.0,-3.89,96.11,-3.89,961.1,-38.9,9611.0,-389.0,-8.45,91.55,-8.45,915.5,-84.5,9155.0,-845.0,22.26,122.26,22.26,1222.6,222.6,12226.0,2226.0,27.0,127.0,27.0,1270.0,270.0,12700.0,2700.0,Prediction: Why Buying Brookfield Renewable Instead of Bloom Energy Could Set You Up For Life,Motley Fool,2026-07-07,0.273,Brookfield Renewable Partners L.P. (BEP): 7 Best Battery Technology Stocks to Buy for Grid Storage,Insider Monkey,2026-07-06,0.637,New Strong Sell Stocks for July 6th,Zacks,2026-07-06,0.511,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,35.92,+1.04%,-3.23%,-7.57%,-8.24%,+5%,6.552,1.159,,1.51,1023819,6029219,27902919,443.0,,none,,1.04,101.04,1.04,1010.4,10.4,10104.0,104.0,-3.23,96.77,-3.23,967.7,-32.3,9677.0,-323.0,-7.57,92.43,-7.57,924.3,-75.7,9243.0,-757.0,-8.24,91.76,-8.24,917.6,-82.4,9176.0,-824.0,5.0,105.0,5.0,1050.0,50.0,10500.0,500.0,Prediction: Why Buying Brookfield Renewable Instead of Bloom Energy Could Set You Up For Life,Motley Fool,2026-07-07,0.273,Brookfield Renewable Partners L.P. (BEP): 7 Best Battery Technology Stocks to Buy for Grid Storage,Insider Monkey,2026-07-06,0.637,Here's Why Buying Brookfield Renewable Today Could Be the Best Financial Decision You Ever Make,Motley Fool,2026-06-27,0.637,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,1070.99,+0.21%,-8.84%,+16.45%,+57.89%,+101%,287.796,0.935,31.27,2.8,2100305,13926805,68116605,19.0,3.93,buy,1.58,0.21,100.21,0.21,1002.1,2.1,10021.0,21.0,-8.84,91.16,-8.84,911.6,-88.4,9116.0,-884.0,16.45,116.45,16.45,1164.5,164.5,11645.0,1645.0,57.89,157.89,57.89,1578.9,578.9,15789.0,5789.0,101.0,201.0,101.0,2010.0,1010.0,20100.0,10100.0,"The United States could face a major electricity shortfall through 2030, BofA says",Yahoo Finance,2026-07-08,0.421,Here's Why Oracle Stock Slumped in the First Half of 2026 (Hint: Microsoft Was Also Impacted),Motley Fool,2026-07-08,0.0,"Dow Jones Futures Fall, Oil Prices Soar As Trump Says U.S.-Iran Ceasefire 'Over'",Investor's Business Daily,2026-07-08,0.0,1,buy,0.8,"GEV is up +103% 1Y and +15.4% 1M with a P/E of 31, backed by a record backlog of $163B and 20% of orders tied to data centers. Web search results confirm strong AI power demand with a Chevron-Microsoft data center project using seven GE Vernova turbines, but the stock trades at a lofty 63x forward earnings, justifying a buy rather than a strong_buy.",+103% 1-year return; +15.4% 1-month momentum; P/E 31 at $163B backlog; 63x forward earnings risk,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,184.11,-1.68%,-5.41%,-2.57%,+1.52%,+35%,16.868,0.737,48.97,1.01,835101,3660501,20672101,56.0,4.05,buy,1.8,-1.68,98.32,-1.68,983.2,-16.8,9832.0,-168.0,-5.41,94.59,-5.41,945.9,-54.1,9459.0,-541.0,-2.57,97.43,-2.57,974.3,-25.7,9743.0,-257.0,1.52,101.52,1.52,1015.2,15.2,10152.0,152.0,35.0,135.0,35.0,1350.0,350.0,13500.0,3500.0,How Investors Are Reacting To BWX Technologies (BWXT) Exit From Defensive Indexes After Nuclear Deal,Simply Wall St.,2026-07-07,0.026,"BWX Technologies (BWXT) Wins Fresh Buy Calls, Is The Upside Already Priced In?",Simply Wall St.,2026-07-07,0.718,ATI Strengthens Defense Business With New BWX Technologies Agreement,Insider Monkey,2026-07-06,0.772,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,8.76,-2.01%,-12.66%,-12.40%,-46.29%,-75%*,3.032,2.252,,35.89,16410229,120334229,651855729,,22.83,hold,2.53,-2.01,97.99,-2.01,979.9,-20.1,9799.0,-201.0,-12.66,87.34,-12.66,873.4,-126.6,8734.0,-1266.0,-12.4,87.6,-12.4,876.0,-124.0,8760.0,-1240.0,-46.29,53.71,-46.29,537.1,-462.9,5371.0,-4629.0,-75.0,25.0,-75.0,250.0,-750.0,2500.0,-7500.0,,,,,,,,,,,,,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,47.28,-1.19%,-9.65%,-16.29%,-39.23%,-11%*,8.226,1.159,,14.01,7056182,46051482,205308782,,17.91,buy,2.0,-1.19,98.81,-1.19,988.1,-11.9,9881.0,-119.0,-9.65,90.35,-9.65,903.5,-96.5,9035.0,-965.0,-16.29,83.71,-16.29,837.1,-162.9,8371.0,-1629.0,-39.23,60.77,-39.23,607.7,-392.3,6077.0,-3923.0,-11.0,89.0,-11.0,890.0,-110.0,8900.0,-1100.0,Oklo (OKLO) Gains A Regulatory Win As Investors Weigh Its Valuation,Simply Wall St.,2026-07-08,0.735,These Nuclear Energy Stocks Slumped in the First Half of 2026. Buy This 1 On the Dip.,Motley Fool,2026-07-08,0.273,3 Powerful Nuclear Energy Stocks to Buy in July,24/7 Wall St.,2026-07-08,0.599,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,18.96,+0.43%,-10.31%,-20.80%,-31.33%,-45%*,0.988,5.27,,2.8,2241747,12685847,60434847,,27.74,strong_buy,1.4,0.43,100.43,0.43,1004.3,4.3,10043.0,43.0,-10.31,89.69,-10.31,896.9,-103.1,8969.0,-1031.0,-20.8,79.2,-20.8,792.0,-208.0,7920.0,-2080.0,-31.33,68.67,-31.33,686.7,-313.3,6867.0,-3133.0,-45.0,55.0,-45.0,550.0,-450.0,5500.0,-4500.0,How Buying Nano Nuclear Energy Today Could 10X Your Net Worth,Motley Fool,2026-07-08,0.459,SMRs Spark a Chain Reaction for Nano Nuclear,MarketBeat,2026-07-02,0.226,Is Nano Nuclear Energy Stock a Millionaire-Maker?,Motley Fool,2026-07-01,0.273,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,94.73,+0.24%,-7.00%,-7.37%,-3.89%,+32%,41.258,1.0,90.22,3.21,2245305,16322005,67022805,18.0,,buy,1.79,0.24,100.24,0.24,1002.4,2.4,10024.0,24.0,-7.0,93.0,-7.0,930.0,-70.0,9300.0,-700.0,-7.37,92.63,-7.37,926.3,-73.7,9263.0,-737.0,-3.89,96.11,-3.89,961.1,-38.9,9611.0,-389.0,32.0,132.0,32.0,1320.0,320.0,13200.0,3200.0,Uranium runs hot as BofA slashes forecasts everywhere else,Proactive,2026-07-08,-0.202,Can Uranium Energy Benefit From the U.S. Nuclear Fuel Push?,Zacks,2026-07-08,0.625,Is UEC Stock a Buy Now or a Wait-and-See Uranium Trade Today?,Zacks,2026-07-08,0.0,,,,,,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,9.93,-0.40%,-6.85%,-6.76%,-24.26%,+67%,4.914,1.186,,10.14,7318098,34308898,248991898,,14.08,strong_buy,1.44,-0.4,99.6,-0.4,996.0,-4.0,9960.0,-40.0,-6.85,93.15,-6.85,931.5,-68.5,9315.0,-685.0,-6.76,93.24,-6.76,932.4,-67.6,9324.0,-676.0,-24.26,75.74,-24.26,757.4,-242.6,7574.0,-2426.0,67.0,167.0,67.0,1670.0,670.0,16700.0,6700.0,Can Uranium Energy Benefit From the U.S. Nuclear Fuel Push?,Zacks,2026-07-08,0.625,Is UEC Stock a Buy Now or a Wait-and-See Uranium Trade Today?,Zacks,2026-07-08,0.0,"UEC Stock Outlook Hinges on ISR Ramp, Liquidity and Licensing",Zacks,2026-07-08,0.0,,,,,,,,,,
LEU,Centrus Energy,AI,uranium,NYSE,166.47,+0.86%,-0.83%,+6.70%,-38.91%,-8%,3.274,1.359,60.53,0.9,548210,3664010,17355310,,22.45,buy,1.75,0.86,100.86,0.86,1008.6,8.6,10086.0,86.0,-0.83,99.17,-0.83,991.7,-8.3,9917.0,-83.0,6.7,106.7,6.7,1067.0,67.0,10670.0,670.0,-38.91,61.09,-38.91,610.9,-389.1,6109.0,-3891.0,-8.0,92.0,-8.0,920.0,-80.0,9200.0,-800.0,Can Uranium Energy Benefit From the U.S. Nuclear Fuel Push?,Zacks,2026-07-08,0.625,"UEC Stock Outlook Hinges on ISR Ramp, Liquidity and Licensing",Zacks,2026-07-08,0.0,Is Centrus’ US$900 Million DOE HALEU Contract Altering The Investment Case For Centrus Energy (LEU)?,Simply Wall St.,2026-07-08,0.273,9,buy,0.65,"LEU has a +3.4% 1W gain and +1.2% 1M momentum, with a buy rating and an analyst score of 1.75. News sentiment is positive at 0.26, and its inclusion in the S&P SmallCap 600 enhances visibility, despite a high P/E of 63 and short interest of 22%.",+3.4% 1-week gain; buy rating; S&P SmallCap 600 inclusion; News sentiment 0.26,,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,317.81,+4.89%,-5.08%,+9.79%,+81.06%,+138%,122.074,2.029,80.05,6.3,3876689,28449989,146623489,8.0,3.91,strong_buy,1.46,4.89,104.89,4.89,1048.9,48.9,10489.0,489.0,-5.08,94.92,-5.08,949.2,-50.8,9492.0,-508.0,9.79,109.79,9.79,1097.9,97.9,10979.0,979.0,81.06,181.06,81.06,1810.6,810.6,18106.0,8106.0,138.0,238.0,138.0,2380.0,1380.0,23800.0,13800.0,Vertiv Expands in Malaysia to Boost AI Infrastructure: What's Ahead?,Zacks,2026-07-08,0.477,Vertiv Stock Just Flashed an ‘Exhaustion’ Signal. Exploit It Here for Profits.,Barchart,2026-07-08,0.361,Here's Why Oracle Stock Slumped in the First Half of 2026 (Hint: Microsoft Was Also Impacted),Motley Fool,2026-07-08,0.0,4,strong_buy,0.76,"VRT is up +143% 1Y and +74% YTD, with strong analyst consensus (strong_buy, an_score 1.46) and a solid short-term bounce (+1.7% 1M). The data center cooling and power story remains intact, supported by a high EPS Rating of 98.",+143% 1-year return; +74% YTD; strong_buy consensus; EPS Rating 98,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,399.56,+1.32%,-6.23%,-0.54%,+22.79%,+10%,155.149,1.181,39.13,2.62,1340331,10416331,50541531,111.0,2.43,buy,1.63,1.32,101.32,1.32,1013.2,13.2,10132.0,132.0,-6.23,93.77,-6.23,937.7,-62.3,9377.0,-623.0,-0.54,99.46,-0.54,994.6,-5.4,9946.0,-54.0,22.79,122.79,22.79,1227.9,227.9,12279.0,2279.0,10.0,110.0,10.0,1100.0,100.0,11000.0,1000.0,"The United States could face a major electricity shortfall through 2030, BofA says",Yahoo Finance,2026-07-08,0.421,JEPI vs. JEPQ: Which Is the Better Buy in July?,24/7 Wall St.,2026-07-08,0.44,115 years old but driving huge returns in a most modern way,TheStreet,2026-07-07,0.45,,,,,,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,231.85,-2.17%,-19.04%,-18.22%,+97.47%,+231%,8.447,1.135,45.19,0.72,650610,3924510,17285410,15.0,10.95,buy,2.25,-2.17,97.83,-2.17,978.3,-21.7,9783.0,-217.0,-19.04,80.96,-19.04,809.6,-190.4,8096.0,-1904.0,-18.22,81.78,-18.22,817.8,-182.2,8178.0,-1822.0,97.47,197.47,97.47,1974.7,974.7,19747.0,9747.0,231.0,331.0,231.0,3310.0,2310.0,33100.0,23100.0,"Northwest Pipe, Powell, and SPX Technologies Shares Are Falling, What You Need To Know",StockStory,2026-07-07,0.153,"Investors Heavily Search Powell Industries, Inc. (POWL): Here is What You Need to Know",Zacks,2026-07-06,0.0,Powell Gains From Strength in Electric Utility Market: Will the Momentum Last?,Zacks,2026-07-02,0.681,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1015.97,-0.64%,-2.53%,-4.14%,+34.35%,+34%,100.199,0.971,70.46,0.6,455601,3211801,13848101,193.0,2.2,buy,1.55,-0.64,99.36,-0.64,993.6,-6.4,9936.0,-64.0,-2.53,97.47,-2.53,974.7,-25.3,9747.0,-253.0,-4.14,95.86,-4.14,958.6,-41.4,9586.0,-414.0,34.35,134.35,34.35,1343.5,343.5,13435.0,3435.0,34.0,134.0,34.0,1340.0,340.0,13400.0,3400.0,F5 (FFIV) Stock Looks Cheap On Cash Flow But Pricey On Earnings,Simply Wall St.,2026-07-08,0.0,F5–Equinix AI Governance Alliance Might Change The Case For Investing In F5 (FFIV),Simply Wall St.,2026-07-08,0.0,Old-School Dividend-Paying Data Center REITs May Be the Best and Safest Technology Idea Now,24/7 Wall St.,2026-07-08,0.784,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,176.3,+0.32%,-1.83%,-4.03%,+15.26%,+2%,66.336,1.053,46.64,2.68,2750119,25524819,80150019,279.0,0.01,buy,1.72,0.32,100.32,0.32,1003.2,3.2,10032.0,32.0,-1.83,98.17,-1.83,981.7,-18.3,9817.0,-183.0,-4.03,95.97,-4.03,959.7,-40.3,9597.0,-403.0,15.26,115.26,15.26,1152.6,152.6,11526.0,1526.0,2.0,102.0,2.0,1020.0,20.0,10200.0,200.0,Old-School Dividend-Paying Data Center REITs May Be the Best and Safest Technology Idea Now,24/7 Wall St.,2026-07-08,0.784,The Best REITs to Buy,Kiplinger,2026-07-07,0.637,Keel Infrastructure appoints former REIT executive Ganesh Aiyer as president amid 2.2 GW AI pipeline push,Blockspace,2026-07-06,0.0,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,165.04,-0.89%,+0.90%,-12.69%,-3.73%,-26%,76.891,0.909,26.62,3.24,2689639,17900139,72905439,422.0,2.21,buy,1.64,-0.89,99.11,-0.89,991.1,-8.9,9911.0,-89.0,0.9,100.9,0.9,1009.0,9.0,10090.0,90.0,-12.69,87.31,-12.69,873.1,-126.9,8731.0,-1269.0,-3.73,96.27,-3.73,962.7,-37.3,9627.0,-373.0,-26.0,74.0,-26.0,740.0,-260.0,7400.0,-2600.0,AST SpaceMobile’s Japan Catalyst Puts Its Rollout Story Back in Focus,MarketBeat,2026-07-03,0.0,American Tower (AMT) Ascends While Market Falls: Some Facts to Note,Zacks,2026-07-01,0.0,American Tower (AMT) Upgraded to Outperform at RBC Capital,Insider Monkey,2026-07-01,0.0,,,,,,,,,,
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,361.92,-1.32%,+1.27%,+0.00%,+14.99%,+108%,4416.355,1.247,27.63,31.65,21880821,125553421,729774321,24.0,1.53,strong_buy,1.44,-1.32,98.68,-1.32,986.8,-13.2,9868.0,-132.0,1.27,101.27,1.27,1012.7,12.7,10127.0,127.0,0.0,100.0,0.0,1000.0,0.0,10000.0,0.0,14.99,114.99,14.99,1149.9,149.9,11499.0,1499.0,108.0,208.0,108.0,2080.0,1080.0,20800.0,10800.0,AI spending is becoming more capital market 'sensitive': Portfolio mgr.,Yahoo Finance Video,2026-07-08,0.0,Alphabet's Artificial Intelligence (AI) Spending Spree Is Great News for Nvidia,Motley Fool,2026-07-08,0.802,Why SpaceX’s Multi-Billion Dollar Debt Sale Is Already Losing Money for Investors,Barrons.com,2026-07-08,-0.625,,,,,,,,,,
