ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_gbp_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,368.03,+0.65%,+2.87%,-5.01%,+16.93%,+118%,3400.833,1.237,28.09,29.74,44359380,146211180,723829780,24.0,1.42,strong_buy,1.44,0.65,100.65,0.65,1006.5,6.5,10065.0,65.0,2.87,102.87,2.87,1028.7,28.7,10287.0,287.0,-5.01,94.99,-5.01,949.9,-50.1,9499.0,-501.0,16.93,116.93,16.93,1169.3,169.3,11693.0,1693.0,118.0,218.0,118.0,2180.0,1180.0,21800.0,11800.0,How Does Alphabet Inc (GOOGL)’s Metaverse Push Look Like?,Insider Monkey,2026-06-18,0.361,"Top Research Reports for Alphabet, Broadcom & Johnson & Johnson",Zacks,2026-06-18,0.202,SpaceX Shares Are Hot. This Looming Event Could Derail Them.,Barrons.com,2026-06-18,-0.159,,,,,,,,,,
MSFT,Microsoft,AI,hyperscalers,NASDAQ,379.4,-0.75%,-2.80%,-8.91%,-19.42%,-21%,2134.25,1.103,22.61,35.54,58466440,199093240,838552640,92.0,1.19,strong_buy,1.34,-0.75,99.25,-0.75,992.5,-7.5,9925.0,-75.0,-2.8,97.2,-2.8,972.0,-28.0,9720.0,-280.0,-8.91,91.09,-8.91,910.9,-89.1,9109.0,-891.0,-19.42,80.58,-19.42,805.8,-194.2,8058.0,-1942.0,-21.0,79.0,-21.0,790.0,-210.0,7900.0,-2100.0,SpaceX stock drops after breaking 3-day winning streak,Yahoo Finance,2026-06-18,0.527,Microsoft Corp (MSFT): Teams Getting Another Feature Boost,Insider Monkey,2026-06-18,0.402,Stock Market Forecast For Next Six Months: Why More Gains May Lie Ahead,Investor's Business Daily,2026-06-18,0.401,,,,,,,,,,
AMZN,Amazon,AI,hyperscalers,NASDAQ,244.39,+2.08%,+1.19%,-5.76%,+7.90%,+13%,1990.81,1.444,31.45,44.63,66532506,239398906,948547706,,0.94,strong_buy,1.34,2.08,102.08,2.08,1020.8,20.8,10208.0,208.0,1.19,101.19,1.19,1011.9,11.9,10119.0,119.0,-5.76,94.24,-5.76,942.4,-57.6,9424.0,-576.0,7.9,107.9,7.9,1079.0,79.0,10790.0,790.0,13.0,113.0,13.0,1130.0,130.0,11300.0,1300.0,SpaceX stock drops after breaking 3-day winning streak,Yahoo Finance,2026-06-18,0.527,"Amazon CEO Jassy says company could sell AI chips, raising stakes for Nvidia, AMD",Yahoo Finance,2026-04-09,0.178,"S&P 500, Nasdaq And Dow End Holiday-Shortened Week Higher As Investors Cheer US-Iran Peace Deal — SPCX, AMZN, ONDS, NFLX, TTWO In Focus",Stocktwits,2026-06-18,0.778,,,,,,,,,,
META,Meta Platforms,AI,hyperscalers,NASDAQ,577.22,+0.46%,+1.64%,-4.12%,-11.09%,-17%,1109.574,1.229,21.0,17.29,26843593,90645993,404000493,35.0,1.47,strong_buy,1.31,0.46,100.46,0.46,1004.6,4.6,10046.0,46.0,1.64,101.64,1.64,1016.4,16.4,10164.0,164.0,-4.12,95.88,-4.12,958.8,-41.2,9588.0,-412.0,-11.09,88.91,-11.09,889.1,-110.9,8891.0,-1109.0,-17.0,83.0,-17.0,830.0,-170.0,8300.0,-1700.0,"Meta signs new AI computing deals with data center firm Crusoe, Bloomberg News reports",Reuters,2026-06-18,0.0,"Meta Platforms, Inc. (META): A Top Growth Stock to Buy Pursuing Data Centers Opportunities in India",Insider Monkey,2026-06-18,0.718,What Does Piper Sandler’s Latest Call on Unity Software Inc (U) Stock Reveal?,Insider Monkey,2026-06-18,0.0,,,,,,,,,,
IREN,Iris Energy,AI,ai-compute,NASDAQ,59.96,+1.51%,+5.73%,+25.60%,+40.42%,+455%*,16.227,4.232,77.87,44.22,37965456,184715056,1044610356,,16.05,buy,1.87,1.51,101.51,1.51,1015.1,15.1,10151.0,151.0,5.73,105.73,5.73,1057.3,57.3,10573.0,573.0,25.6,125.6,25.6,1256.0,256.0,12560.0,2560.0,40.42,140.42,40.42,1404.2,404.2,14042.0,4042.0,455.0,555.0,455.0,5550.0,4550.0,55500.0,45500.0,IREN (IREN) Enters Europe With Nostrum Deal And 500MW In Spain,Simply Wall St.,2026-06-18,0.0,IREN vs. WULF: Which AI Data Center Stock Has an Edge Right Now?,Zacks,2026-06-18,0.0,IREN Stock Gets Fresh Bull Case: Jefferies Sees AI Pivot Unlocking $3.1B In Annual Revenue,Stocktwits,2026-06-18,0.318,,,,,,,,,,
CORZ,Core Scientific,AI,ai-compute,NASDAQ,29.16,+1.46%,+7.13%,+27.23%,+82.36%,+139%*,7.02,5.484,,13.75,17434516,57810416,285252716,,25.59,strong_buy,1.39,1.46,101.46,1.46,1014.6,14.6,10146.0,146.0,7.13,107.13,7.13,1071.3,71.3,10713.0,713.0,27.23,127.23,27.23,1272.3,272.3,12723.0,2723.0,82.36,182.36,82.36,1823.6,823.6,18236.0,8236.0,139.0,239.0,139.0,2390.0,1390.0,23900.0,13900.0,"Core Scientific Shows Huge, Unusual Put Option Activity - Is CORZ Undervalued?",Barchart,2026-06-17,0.318,Will KEEL's Near-Term Lease Execution Demonstrate Its Worth?,Zacks,2026-06-17,0.226,"Palantir upgraded, Rocket Companies downgraded: Wall Street's top analyst calls",The Fly,2026-06-16,0.202,,,,,,,,,,
WULF,TeraWulf,AI,ai-compute,NASDAQ,28.98,+2.44%,+14.32%,+35.80%,+127.47%,+645%*,10.875,4.256,,30.01,29228791,134082491,593252791,,25.85,strong_buy,1.33,2.44,102.44,2.44,1024.4,24.4,10244.0,244.0,14.32,114.32,14.32,1143.2,143.2,11432.0,1432.0,35.8,135.8,35.8,1358.0,358.0,13580.0,3580.0,127.47,227.47,127.47,2274.7,1274.7,22747.0,12747.0,645.0,745.0,645.0,7450.0,6450.0,74500.0,64500.0,IREN vs. WULF: Which AI Data Center Stock Has an Edge Right Now?,Zacks,2026-06-18,0.0,Can Nostrum Acquisition Accelerate IREN's Expansion in Europe?,Zacks,2026-06-17,0.0,"Bitcoin Miners Face Roughly $50B Funding Gap In The Race To Build AI Infrastructure, VanEck Says",Stocktwits,2026-06-17,0.0,8,strong_buy,0.7,"WULF has gained +126.26% YTD with a strong_buy analyst consensus (an_score 1.33) and positive news sentiment (0.15). The company is a pure-play AI data center operator benefiting from the AI compute buildout, despite high short interest of 25.85% which adds risk.",+126% YTD; strong_buy consensus; AI data center pure play; high short interest risk,,,,,
HUT,Hut 8 Mining,AI,ai-compute,NASDAQ,124.44,+3.24%,+6.99%,+33.36%,+142.72%,+612%,10.61,6.044,,4.8,4290328,19010728,90127828,,15.7,strong_buy,1.31,3.24,103.24,3.24,1032.4,32.4,10324.0,324.0,6.99,106.99,6.99,1069.9,69.9,10699.0,699.0,33.36,133.36,33.36,1333.6,333.6,13336.0,3336.0,142.72,242.72,142.72,2427.2,1427.2,24272.0,14272.0,612.0,712.0,612.0,7120.0,6120.0,71200.0,61200.0,Billionaire Dan Loeb is Buying This AI Data Center and Crypto Stock,Insider Monkey,2026-06-17,0.0,"Bitcoin Miners Face Roughly $50B Funding Gap In The Race To Build AI Infrastructure, VanEck Says",Stocktwits,2026-06-17,0.0,Another Hut 8 Board Member Sells Company Stock,CryptoProwl,2026-06-16,0.0,,,,,,,,,,
SMCI,Super Micro Computer,AI,ai-compute,NASDAQ,30.66,+8.07%,-4.10%,+0.33%,-0.97%,-39%,13.964,1.869,16.14,51.38,67924163,321930363,1461883763,,16.55,hold,2.84,8.07,108.07,8.07,1080.7,80.7,10807.0,807.0,-4.1,95.9,-4.1,959.0,-41.0,9590.0,-410.0,0.33,100.33,0.33,1003.3,3.3,10033.0,33.0,-0.97,99.03,-0.97,990.3,-9.7,9903.0,-97.0,-39.0,61.0,-39.0,610.0,-390.0,6100.0,-3900.0,Super Micro Is Up 10% Today: Is It Outperforming Other AI Server Stocks Like Dell?,24/7 Wall St.,2026-06-18,0.751,Can SMCI's $7 Billion Capital Raise Plan Help it Sustain AI Growth?,Zacks,2026-06-18,0.649,Supermicro (SMCI) Finalizes $7 Billion Financing To Fund AI Server Backlog,Simply Wall St.,2026-06-18,0.0,,,,,,,,,,
DELL,Dell Technologies,AI,ai-compute,NYSE,409.5,-4.40%,+4.61%,+74.06%,+222.82%,+251%,200.98,1.378,32.58,9.12,15167187,43343387,269716887,62.0,6.28,buy,1.78,-4.4,95.6,-4.4,956.0,-44.0,9560.0,-440.0,4.61,104.61,4.61,1046.1,46.1,10461.0,461.0,74.06,174.06,74.06,1740.6,740.6,17406.0,7406.0,222.82,322.82,222.82,3228.2,2228.2,32282.0,22282.0,251.0,351.0,251.0,3510.0,2510.0,35100.0,25100.0,Super Micro Is Up 10% Today: Is It Outperforming Other AI Server Stocks Like Dell?,24/7 Wall St.,2026-06-18,0.751,Apple Joins Tech’s Price Hike Party. Why it Stands Out from the Rest.,Barrons.com,2026-06-18,0.402,Top AI Stocks to Add to Your Portfolio for Impressive Returns,Zacks,2026-06-18,0.625,7,strong_buy,1.0,"DELL has gained +227.18% YTD and +74.36% in the past month, with strong news sentiment (0.33) and a buy analyst consensus. The stock benefits from AI server demand and enterprise refresh cycles, though short interest of 6.28% suggests some caution.",+227% YTD; +74% 1M momentum; positive news sentiment 0.33; AI server demand,,,,,
COHR,Coherent Corp,AI,fibre-optical,NYSE,389.57,+1.26%,+7.15%,+10.16%,+100.47%,+367%,57.715,2.054,184.63,6.99,7340083,29187383,130150483,,4.7,buy,1.57,1.26,101.26,1.26,1012.6,12.6,10126.0,126.0,7.15,107.15,7.15,1071.5,71.5,10715.0,715.0,10.16,110.16,10.16,1101.6,101.6,11016.0,1016.0,100.47,200.47,100.47,2004.7,1004.7,20047.0,10047.0,367.0,467.0,367.0,4670.0,3670.0,46700.0,36700.0,Nvidia Supply Chain Gets A Boost As Coherent Expands Texas AI Manufacturing Facility,Benzinga,2026-06-18,0.477,Coherent's Good News Gets A Cold Shoulder,Trefis,2026-06-18,0.44,Nvidia CEO Issues Urgent Warning on AI Power Demands,GuruFocus.com,2026-06-17,-0.153,,,,,,,,,,
LITE,Lumentum Holdings,AI,fibre-optical,NASDAQ,850.0,-3.19%,-4.45%,-4.50%,+120.14%,+870%,50.078,1.479,149.38,6.35,6662979,27701779,128191379,,14.54,buy,1.56,-3.19,96.81,-3.19,968.1,-31.9,9681.0,-319.0,-4.45,95.55,-4.45,955.5,-44.5,9555.0,-445.0,-4.5,95.5,-4.5,955.0,-45.0,9550.0,-450.0,120.14,220.14,120.14,2201.4,1201.4,22014.0,12014.0,870.0,970.0,870.0,9700.0,8700.0,97000.0,87000.0,Lumentum Holdings Stock: Is LITE Outperforming the Technology Sector?,Barchart,2026-06-18,0.0,Coherent's Good News Gets A Cold Shoulder,Trefis,2026-06-18,0.44,"Dow Jones Futures: Techs Rebound, SpaceX Rises Despite Trump's Iran Threat; Warsh's Fed Debut Due",Investor's Business Daily,2026-06-17,0.417,,,,,,,,,,
AAOI,Applied Optoelectronics,AI,fibre-optical,NASDAQ,161.85,-5.31%,-6.33%,-5.53%,+308.71%,+614%,9.835,3.671,,12.66,16036408,66450508,295343908,,12.98,buy,2.33,-5.31,94.69,-5.31,946.9,-53.1,9469.0,-531.0,-6.33,93.67,-6.33,936.7,-63.3,9367.0,-633.0,-5.53,94.47,-5.53,944.7,-55.3,9447.0,-553.0,308.71,408.71,308.71,4087.1,3087.1,40871.0,30871.0,614.0,714.0,614.0,7140.0,6140.0,71400.0,61400.0,Applied Optoelectronics Unit Doubles China Credit Facility,MT Newswires,2026-06-17,0.382,"AAOI, LITE, COHR, MRVL Stocks Bounce Back Overnight: Why AI Photonics Stocks Drew Attention Today",Stocktwits,2026-06-17,0.0,Applied Optoelectronics (AAOI) Soars 13% as US-Iran Peace Deal Propels AI Stocks,Insider Monkey,2026-06-16,0.542,,,,,,,,,,
FN,Fabrinet,AI,fibre-optical,NYSE,573.76,-3.19%,-1.46%,-15.34%,+19.68%,+120%,15.568,1.171,49.29,0.84,1000646,3831846,20157946,,8.1,none,,-3.19,96.81,-3.19,968.1,-31.9,9681.0,-319.0,-1.46,98.54,-1.46,985.4,-14.6,9854.0,-146.0,-15.34,84.66,-15.34,846.6,-153.4,8466.0,-1534.0,19.68,119.68,19.68,1196.8,196.8,11968.0,1968.0,120.0,220.0,120.0,2200.0,1200.0,22000.0,12000.0,Exploring 3 High Growth Tech Stocks in US Market,Simply Wall St.,2026-06-15,0.382,Exploring High Growth Tech Stocks In The US Market,Simply Wall St.,2026-06-11,0.382,Is AAOI Stock Worth Betting on at a Premium or Should Investors Wait?,Zacks,2026-06-10,0.226,,,,,,,,,,
MTSI,MACOM Technology,AI,dsp-semi,NASDAQ,391.41,+1.93%,+4.44%,+9.03%,+123.71%,+168%,22.614,1.662,165.85,1.38,2357090,7751190,36711490,,3.43,buy,1.6,1.93,101.93,1.93,1019.3,19.3,10193.0,193.0,4.44,104.44,4.44,1044.4,44.4,10444.0,444.0,9.03,109.03,9.03,1090.3,90.3,10903.0,903.0,123.71,223.71,123.71,2237.1,1237.1,22371.0,12371.0,168.0,268.0,168.0,2680.0,1680.0,26800.0,16800.0,Dow Jones Futures: Nvidia Leads 5 Chips Near Buy Points; SpaceX Stock Needs This,Investor's Business Daily,2026-06-18,0.0,Are You Looking for a Top Momentum Pick? Why M/A-Com (MTSI) is a Great Choice,Zacks,2026-06-16,0.71,MACOM Technology Solutions Holdings (MTSI) Stock Valuation After New SATCOM RF And Optical Product Launches,Simply Wall St.,2026-06-14,0.178,,,,,,,,,,
SMTC,Semtech,AI,dsp-semi,NASDAQ,158.23,+3.76%,-3.26%,+17.39%,+110.24%,+259%,11.162,2.324,,3.1,17928252,27657352,97247052,,7.92,none,,3.76,103.76,3.76,1037.6,37.6,10376.0,376.0,-3.26,96.74,-3.26,967.4,-32.6,9674.0,-326.0,17.39,117.39,17.39,1173.9,173.9,11739.0,1739.0,110.24,210.24,110.24,2102.4,1102.4,21024.0,11024.0,259.0,359.0,259.0,3590.0,2590.0,35900.0,25900.0,"FormFactor, Semtech, and Photronics Shares Plummet, What You Need To Know",StockStory,2026-06-17,0.296,3 Reasons to Avoid SMTC and 1 Stock to Buy Instead,StockStory,2026-06-15,-0.296,Semtech (SMTC) Is Up 10.39% in One Week: What You Should Know,Zacks,2026-06-15,0.0,,,,,,,,,,
CRDO,Credo Technology,AI,dsp-semi,NASDAQ,271.83,+6.09%,+2.67%,+60.86%,+89.80%,+192%,38.386,3.229,108.3,7.67,9323004,41304104,212622204,,6.27,strong_buy,1.33,6.09,106.09,6.09,1060.9,60.9,10609.0,609.0,2.67,102.67,2.67,1026.7,26.7,10267.0,267.0,60.86,160.86,60.86,1608.6,608.6,16086.0,6086.0,89.8,189.8,89.8,1898.0,898.0,18980.0,8980.0,192.0,292.0,192.0,2920.0,1920.0,29200.0,19200.0,Credo Technology (CRDO) Reports Record FY26 Results with Triple-Digit Revenue Growth,Insider Monkey,2026-06-17,0.382,Jim Cramer Says “Credo’s Just so Good”,Insider Monkey,2026-06-17,0.0,Meet the Super Semiconductor Stock Crushing Nvidia and Broadcom in 2026,Motley Fool,2026-06-16,0.34,5,strong_buy,0.852,"CRDO has gained +85.35% YTD and +69.88% in the past month, with a strong_buy analyst consensus (an_score 1.33) and positive news sentiment (0.225). The company reported record FY26 results with triple-digit revenue growth, reflecting strong AI connectivity demand.",+85% YTD; +70% 1M momentum; strong_buy consensus; record revenue growth,,,,,
MXL,MaxLinear,AI,dsp-semi,NASDAQ,88.76,+4.74%,+9.46%,-6.43%,+379.52%,+529%,6.019,3.996,,4.51,3934686,14000786,96343986,,4.55,buy,1.82,4.74,104.74,4.74,1047.4,47.4,10474.0,474.0,9.46,109.46,9.46,1094.6,94.6,10946.0,946.0,-6.43,93.57,-6.43,935.7,-64.3,9357.0,-643.0,379.52,479.52,379.52,4795.2,3795.2,47952.0,37952.0,529.0,629.0,529.0,6290.0,5290.0,62900.0,52900.0,Dow Jones Futures: Nvidia Leads 5 Chips Near Buy Points; SpaceX Stock Needs This,Investor's Business Daily,2026-06-18,0.0,MXL vs. QCOM: Which Wireless Connectivity Chip Stock Wins Today?,Zacks,2026-06-17,0.572,MaxLinear's Panther Momentum Builds on Growing Tier 1 Design Wins,Zacks,2026-06-15,0.66,,,,,,,,,,
KEYS,Keysight Technologies,AI,test-equip,NYSE,363.67,+1.49%,+6.95%,+5.68%,+76.03%,+120%,47.064,1.221,58.66,1.44,1222235,5631735,39082835,,1.41,buy,1.77,1.49,101.49,1.49,1014.9,14.9,10149.0,149.0,6.95,106.95,6.95,1069.5,69.5,10695.0,695.0,5.68,105.68,5.68,1056.8,56.8,10568.0,568.0,76.03,176.03,76.03,1760.3,760.3,17603.0,7603.0,120.0,220.0,120.0,2200.0,1200.0,22000.0,12000.0,Keysight (KEYS) Up 2.5% Since Last Earnings Report: Can It Continue?,Zacks,2026-06-18,0.0,Will Keysight's VPIphotonics Acquisition Strengthen its Growth Story?,Zacks,2026-06-17,0.599,2 Momentum Industrials Stocks with Exciting Potential and 1 Facing Headwinds,StockStory,2026-06-17,0.494,,,,,,,,,,
VIAV,Viavi Solutions,AI,test-equip,NASDAQ,47.17,-4.32%,-6.11%,-4.28%,+159.89%,+418%,8.812,1.188,,6.59,49042820,72448920,191056720,,7.13,strong_buy,1.38,-4.32,95.68,-4.32,956.8,-43.2,9568.0,-432.0,-6.11,93.89,-6.11,938.9,-61.1,9389.0,-611.0,-4.28,95.72,-4.28,957.2,-42.8,9572.0,-428.0,159.89,259.89,159.89,2598.9,1598.9,25989.0,15989.0,418.0,518.0,418.0,5180.0,4180.0,51800.0,41800.0,Wall Street Analysts Predict a 29% Upside in Viavi Solutions (VIAV): Here's  What You Should Know,Zacks,2026-06-17,0.178,Can Viavi's New TETRA Testing Upgrade Strengthen Its Growth Story?,Zacks,2026-06-16,0.599,Viavi Solutions Gains AI Data Center Traction With Interop Tokyo Recognition,Simply Wall St.,2026-06-15,0.477,,,,,,,,,,
AXTI,AXT Inc,AI,materials,NASDAQ,84.57,-9.99%,-4.27%,-25.08%,+404.59%,+4906%,4.19,1.811,,11.63,12107204,52646104,201119904,,11.65,buy,1.8,-9.99,90.01,-9.99,900.1,-99.9,9001.0,-999.0,-4.27,95.73,-4.27,957.3,-42.7,9573.0,-427.0,-25.08,74.92,-25.08,749.2,-250.8,7492.0,-2508.0,404.59,504.59,404.59,5045.9,4045.9,50459.0,40459.0,4906.0,5006.0,4906.0,50060.0,49060.0,500600.0,490600.0,AXT Subsidiary Enters Long-Term Supply Agreement With Nanjing Casela Technologies,MT Newswires,2026-06-17,0.494,Can AXTI Capitalize on the Optical Networking Upgrade Cycle?,Zacks,2026-06-16,0.0,Is Lattice Semiconductor (LSCC) Outperforming Other Computer and Technology Stocks This Year?,Zacks,2026-06-16,0.0,,,,,,,,,,
AMGN,Amgen,Biotech,large-cap,NASDAQ,337.6,-0.71%,-4.65%,+2.07%,+4.54%,+18%,137.979,0.416,23.49,2.76,8118368,22206568,67721468,290.0,2.2,buy,2.46,-0.71,99.29,-0.71,992.9,-7.1,9929.0,-71.0,-4.65,95.35,-4.65,953.5,-46.5,9535.0,-465.0,2.07,102.07,2.07,1020.7,20.7,10207.0,207.0,4.54,104.54,4.54,1045.4,45.4,10454.0,454.0,18.0,118.0,18.0,1180.0,180.0,11800.0,1800.0,What If Amgen Stock's Patent Worries Are Hiding Its Real Growth Engine?,Trefis,2026-06-18,-0.34,"Amgen's Diversified Business, Emerging Pipeline Drives Positive View, RBC Says",MT Newswires,2026-06-18,0.557,Amgen (AMGN) Sees a More Significant Dip Than Broader Market: Some Facts to Know,Zacks,2026-06-17,0.272,,,,,,,,,,
GILD,Gilead Sciences,Biotech,large-cap,NASDAQ,123.76,-0.83%,-1.03%,-4.54%,+3.03%,+16%,116.36,0.331,16.84,6.78,12460835,41436935,184448235,258.0,2.07,buy,1.67,-0.83,99.17,-0.83,991.7,-8.3,9917.0,-83.0,-1.03,98.97,-1.03,989.7,-10.3,9897.0,-103.0,-4.54,95.46,-4.54,954.6,-45.4,9546.0,-454.0,3.03,103.03,3.03,1030.3,30.3,10303.0,303.0,16.0,116.0,16.0,1160.0,160.0,11600.0,1600.0,"VERAXA Unveils Cancer Therapy Platform, Sparks Partnering Talks at BIO 2026",Exec Edge,2026-06-18,-0.66,"Investors Heavily Search Gilead Sciences, Inc. (GILD): Here is What You Need to Know",Zacks,2026-06-18,0.0,"Gilead Sciences (GILD): Buy, Sell, or Hold Post Q1 Earnings?",StockStory,2026-06-18,0.0,,,,,,,,,,
REGN,Regeneron Pharmaceuticals,Biotech,large-cap,NASDAQ,609.94,+0.12%,-0.25%,-3.09%,-21.22%,+19%,48.424,0.238,14.9,0.9,2038919,5879519,26181619,61.0,3.03,buy,1.72,0.12,100.12,0.12,1001.2,1.2,10012.0,12.0,-0.25,99.75,-0.25,997.5,-2.5,9975.0,-25.0,-3.09,96.91,-3.09,969.1,-30.9,9691.0,-309.0,-21.22,78.78,-21.22,787.8,-212.2,7878.0,-2122.0,19.0,119.0,19.0,1190.0,190.0,11900.0,1900.0,3 Profitable Stocks We Think Twice About,StockStory,2026-06-17,0.44,Regeneron Broadens Pipeline With Ebola Antibody Trials And Bispecific Cancer Bets,Simply Wall St.,2026-06-13,-0.66,"IMRX Begins Dosing in Phase III Pancreatic Cancer Study, Stock Up",Zacks,2026-06-12,-0.66,,,,,,,,,,
VRTX,Vertex Pharmaceuticals,Biotech,large-cap,NASDAQ,451.63,-0.96%,+1.48%,+3.99%,-0.11%,+4%,86.803,0.31,26.79,1.26,2675235,8092835,30596635,,2.0,buy,1.61,-0.96,99.04,-0.96,990.4,-9.6,9904.0,-96.0,1.48,101.48,1.48,1014.8,14.8,10148.0,148.0,3.99,103.99,3.99,1039.9,39.9,10399.0,399.0,-0.11,99.89,-0.11,998.9,-1.1,9989.0,-11.0,4.0,104.0,4.0,1040.0,40.0,10400.0,400.0,3 Market-Beating Stocks Worth Investigating,StockStory,2026-06-18,0.226,Why CRISPR Therapeutics Stock Has Been on a Roller-Coaster Ride This Year,Motley Fool,2026-06-18,0.0,Why the Market Dipped But Vertex Pharmaceuticals (VRTX) Gained Today,Zacks,2026-06-17,0.527,,,,,,,,,,
BIIB,Biogen,Biotech,large-cap,NASDAQ,196.58,-1.65%,-1.69%,+3.16%,+10.55%,+56%,21.978,0.177,21.16,1.17,1452691,5293591,22432991,,3.6,buy,1.97,-1.65,98.35,-1.65,983.5,-16.5,9835.0,-165.0,-1.69,98.31,-1.69,983.1,-16.9,9831.0,-169.0,3.16,103.16,3.16,1031.6,31.6,10316.0,316.0,10.55,110.55,10.55,1105.5,105.5,11055.0,1055.0,56.0,156.0,56.0,1560.0,560.0,15600.0,5600.0,Sector Update: Healthcare Stocks Decline Thursday Afternoon,MT Newswires,2026-06-18,0.0,Biogen to Strengthen Immunology Pipeline With $1B RayThera Buyout,Zacks,2026-06-18,0.318,Biogen acquires RayThera in deal worth up to $1 billion,Quartz,2026-06-18,0.226,,,,,,,,,,
BMY,Bristol-Myers Squibb,Biotech,large-cap,NYSE,54.0,-2.56%,-5.10%,-7.39%,+2.05%,+18%,83.506,0.238,15.13,11.5,11211565,53527665,251602265,451.0,1.89,none,,-2.56,97.44,-2.56,974.4,-25.6,9744.0,-256.0,-5.1,94.9,-5.1,949.0,-51.0,9490.0,-510.0,-7.39,92.61,-7.39,926.1,-73.9,9261.0,-739.0,2.05,102.05,2.05,1020.5,20.5,10205.0,205.0,18.0,118.0,18.0,1180.0,180.0,11800.0,1800.0,What If Amgen Stock's Patent Worries Are Hiding Its Real Growth Engine?,Trefis,2026-06-18,-0.34,Kardigan shares soar after Nasdaq debut,Investing.com,2026-06-18,0.296,Bristol Myers Squibb (BMY) Stock Could Be 12.2% Undervalued on Pipeline and Margin Hopes,Simply Wall St.,2026-06-17,0.421,,,,,,,,,,
AZN,AstraZeneca,Biotech,uk-listed,LSE,13154.0,-2.36%,-3.12%,-4.06%,-3.21%,+28%,2.04,0.214,26.57,2.14,1501817,11096254,45893038,178.0,,buy,1.61,-2.36,97.64,-2.36,976.4,-23.6,9764.0,-236.0,-3.12,96.88,-3.12,968.8,-31.2,9688.0,-312.0,-4.06,95.94,-4.06,959.4,-40.6,9594.0,-406.0,-3.21,96.79,-3.21,967.9,-32.1,9679.0,-321.0,28.0,128.0,28.0,1280.0,280.0,12800.0,2800.0,Can Pfizer Take Share From Lilly & Novo Nordisk in the Obesity Space?,Zacks,2026-06-18,0.296,AstraZeneca (AZN) Advances Oral GLP-1 Receptor Agonist Elecoglipron to Phase III Trials,Insider Monkey,2026-06-17,0.0,Big pharma taps UK playbook to pressure Europe on drug prices,Reuters Videos,2026-06-17,-0.296,,,,,,,,,,
GSK,GSK,Biotech,uk-listed,LSE,1923.0,-2.51%,-2.01%,+2.48%,+5.01%,+37%,0.771,0.294,13.54,7.92,7565329,31631820,158731279,,,hold,2.81,-2.51,97.49,-2.51,974.9,-25.1,9749.0,-251.0,-2.01,97.99,-2.01,979.9,-20.1,9799.0,-201.0,2.48,102.48,2.48,1024.8,24.8,10248.0,248.0,5.01,105.01,5.01,1050.1,50.1,10501.0,501.0,37.0,137.0,37.0,1370.0,370.0,13700.0,3700.0,Biogen to Strengthen Immunology Pipeline With $1B RayThera Buyout,Zacks,2026-06-18,0.318,GSK's Utebzi Wins FDA Nod for Complicated Urinary Tract Infections,Zacks,2026-06-18,0.572,"The Zacks Analyst Blog Highlights Gilead Sciences, Merck and GSK",Zacks,2026-06-17,0.0,,,,,,,,,,
CRSP,CRISPR Therapeutics,Biotech,gene-editing,NASDAQ,54.09,+1.10%,+7.68%,+13.66%,+0.60%,+20%,4.034,1.704,,1.7,1939594,8118194,37600694,,25.74,buy,1.96,1.1,101.1,1.1,1011.0,11.0,10110.0,110.0,7.68,107.68,7.68,1076.8,76.8,10768.0,768.0,13.66,113.66,13.66,1136.6,136.6,11366.0,1366.0,0.6,100.6,0.6,1006.0,6.0,10060.0,60.0,20.0,120.0,20.0,1200.0,200.0,12000.0,2000.0,Why CRISPR Therapeutics Stock Has Been on a Roller-Coaster Ride This Year,Motley Fool,2026-06-18,0.0,CRISPR Therapeutics AG (CRSP) Ascends While Market Falls: Some Facts to Note,Zacks,2026-06-17,0.0,The Best Biotech Stocks to Buy in 2026,Motley Fool,2026-06-17,0.637,5,buy,0.7,"CRSP has bounced +9.9% 1M and +6.2% 1W, with a buy rating (score 1.96) and positive news sentiment (+0.291). High short interest (25.74%) adds squeeze potential as gene-editing sector momentum builds alongside NTLA's CRISPR success.",+9.9% 1M bounce; buy analyst consensus (1.96); positive news sentiment +0.291; 25.74% short interest,,,,,
