ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_gbp_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
TLN,Talen Energy,AI,nuclear-ops,NYSE,364.74,-5.21%,-5.70%,-11.04%,-8.06%,+48%,12.497,1.604,,0.73,1058686,3804286,17509486,,5.74,strong_buy,1.5,-5.21,94.79,-5.21,947.9,-52.1,9479.0,-521.0,-5.7,94.3,-5.7,943.0,-57.0,9430.0,-570.0,-11.04,88.96,-11.04,889.6,-110.4,8896.0,-1104.0,-8.06,91.94,-8.06,919.4,-80.6,9194.0,-806.0,48.0,148.0,48.0,1480.0,480.0,14800.0,4800.0,Data-Center Stocks Like Corning and Vertiv Are Getting Clobbered,The Wall Street Journal,2026-06-05,0.361,AI Power Boom Revives Natural Gas as Infrastructure Bet,Bloomberg,2026-06-04,0.625,Assessing Talen Energy (TLN) Valuation After Strong Multi‑Year Shareholder Returns,Simply Wall St.,2026-06-04,0.66,,,,,,,,,,
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,36.52,-0.13%,-1.54%,+7.01%,+33.76%,+53%,17.616,0.989,,0.91,1360975,4362475,19054675,428.0,0.54,buy,2.31,-0.13,99.87,-0.13,998.7,-1.3,9987.0,-13.0,-1.54,98.46,-1.54,984.6,-15.4,9846.0,-154.0,7.01,107.01,7.01,1070.1,70.1,10701.0,701.0,33.76,133.76,33.76,1337.6,337.6,13376.0,3376.0,53.0,153.0,53.0,1530.0,530.0,15300.0,5300.0,Brookfield Renewable Partners (BEP) Price Target Raised Amid “Numerous Strong Tailwinds”,Insider Monkey,2026-06-05,0.511,Brookfield Renewable Partners Is Up 38% This Year. Does AI Energy Demand Make This Green Energy Stock a Buy in 2026?,Motley Fool,2026-06-04,0.402,Is Constellation Energy Stock Underperforming the Nasdaq?,Barchart,2026-06-04,0.273,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,38.72,-1.43%,-3.15%,+4.56%,-1.09%,+30%,5.295,1.15,,1.55,1439678,8370778,31757878,404.0,,hold,2.83,-1.43,98.57,-1.43,985.7,-14.3,9857.0,-143.0,-3.15,96.85,-3.15,968.5,-31.5,9685.0,-315.0,4.56,104.56,4.56,1045.6,45.6,10456.0,456.0,-1.09,98.91,-1.09,989.1,-10.9,9891.0,-109.0,30.0,130.0,30.0,1300.0,300.0,13000.0,3000.0,Brookfield Renewable Partners (BEP) Price Target Raised Amid “Numerous Strong Tailwinds”,Insider Monkey,2026-06-05,0.511,Brookfield Renewable Holdings Corp (BEPC) is Powering AI Growth with Operational Strength,Insider Monkey,2026-06-04,0.7,3 High-Yield Dividend Stocks I Can't Wait to Buy in June to Boost My Passive Income,Motley Fool,2026-06-02,0.542,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,933.61,-2.85%,-3.58%,-16.56%,+37.57%,+98%,188.12,1.045,27.3,2.52,2983431,12170831,52667931,21.0,3.3,buy,1.59,-2.85,97.15,-2.85,971.5,-28.5,9715.0,-285.0,-3.58,96.42,-3.58,964.2,-35.8,9642.0,-358.0,-16.56,83.44,-16.56,834.4,-165.6,8344.0,-1656.0,37.57,137.57,37.57,1375.7,375.7,13757.0,3757.0,98.0,198.0,98.0,1980.0,980.0,19800.0,9800.0,GE Vernova Stock Surges 47.2% YTD: Should Investors Jump in Now?,Zacks,2026-06-05,0.0,GE Vernova Lands 100 MW India Wind Deal,GuruFocus.com,2026-06-04,0.0,GE Vernova to supply 28 wind turbines for Powerica’s Gujarat project,Power Technology,2026-06-04,0.0,,,,,,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,185.95,-2.90%,-5.07%,-13.48%,+2.53%,+43%,12.774,0.734,49.45,1.03,681109,5795509,22201309,55.0,4.02,buy,1.93,-2.9,97.1,-2.9,971.0,-29.0,9710.0,-290.0,-5.07,94.93,-5.07,949.3,-50.7,9493.0,-507.0,-13.48,86.52,-13.48,865.2,-134.8,8652.0,-1348.0,2.53,102.53,2.53,1025.3,25.3,10253.0,253.0,43.0,143.0,43.0,1430.0,430.0,14300.0,4300.0,"The Zacks Analyst Blog Highlights Mirion, BWX and GE Vernova",Zacks,2026-06-04,0.0,BWX Technologies Expands Nuclear Reach With Precision Deal And Navy Contracts,Simply Wall St.,2026-06-04,0.128,A Look At BWX Technologies (BWXT) Valuation After Defense Contracts And Sector Selloff,Simply Wall St.,2026-06-04,0.128,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,10.5,-15.45%,-17.13%,-22.34%,-35.62%,-60%*,2.725,2.219,,30.97,49312625,238274825,814877825,,19.63,hold,2.53,-15.45,84.55,-15.45,845.5,-154.5,8455.0,-1545.0,-17.13,82.87,-17.13,828.7,-171.3,8287.0,-1713.0,-22.34,77.66,-22.34,776.6,-223.4,7766.0,-2234.0,-35.62,64.38,-35.62,643.8,-356.2,6438.0,-3562.0,-60.0,40.0,-60.0,400.0,-600.0,4000.0,-6000.0,"Stock Market Today, June 5: NuScale Power Falls as Speculative Technology Names Tank",Motley Fool,2026-06-05,0.103,"Amazon-Backed X-Energy Dives, Cathie Wood's ARK Buys",Investor's Business Daily,2026-06-05,0.0,How The NuScale Power (SMR) Investment Narrative Is Evolving Without New Analyst Targets,Simply Wall St.,2026-06-05,0.0,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,58.09,-13.09%,-13.14%,-27.04%,-25.33%,+38%*,7.579,1.113,,12.99,18289370,95959870,348462570,,23.09,buy,1.96,-13.09,86.91,-13.09,869.1,-130.9,8691.0,-1309.0,-13.14,86.86,-13.14,868.6,-131.4,8686.0,-1314.0,-27.04,72.96,-27.04,729.6,-270.4,7296.0,-2704.0,-25.33,74.67,-25.33,746.7,-253.3,7467.0,-2533.0,38.0,138.0,38.0,1380.0,380.0,13800.0,3800.0,"Stock Market Today, June 5: NuScale Power Falls as Speculative Technology Names Tank",Motley Fool,2026-06-05,0.103,"Amazon-Backed X-Energy Dives, Cathie Wood's ARK Buys",Investor's Business Daily,2026-06-05,0.0,"SMR, NNE, OKLO Gain After Trump's EPA Chief Lee Zeldin Touts Small Modular Reactor Buildout",Stocktwits,2026-06-05,0.511,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,23.56,-11.40%,-18.42%,-18.95%,-14.67%,-7%*,0.921,5.044,,2.37,3806356,19790256,68028956,,21.77,strong_buy,1.5,-11.4,88.6,-11.4,886.0,-114.0,8860.0,-1140.0,-18.42,81.58,-18.42,815.8,-184.2,8158.0,-1842.0,-18.95,81.05,-18.95,810.5,-189.5,8105.0,-1895.0,-14.67,85.33,-14.67,853.3,-146.7,8533.0,-1467.0,-7.0,93.0,-7.0,930.0,-70.0,9300.0,-700.0,"Stock Market Today, June 5: NuScale Power Falls as Speculative Technology Names Tank",Motley Fool,2026-06-05,0.103,"Nano Nuclear Could Be a 10X Stock, But Investors Should Know This 1 Thing Before Buying",Motley Fool,2026-06-05,0.0,"Amazon-Backed X-Energy Dives, Cathie Wood's ARK Buys",Investor's Business Daily,2026-06-05,0.0,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,103.44,-10.80%,-8.22%,-16.42%,+4.95%,+91%,33.781,0.983,96.67,3.27,3854445,17425145,69074045,15.0,,buy,1.79,-10.8,89.2,-10.8,892.0,-108.0,8920.0,-1080.0,-8.22,91.78,-8.22,917.8,-82.2,9178.0,-822.0,-16.42,83.58,-16.42,835.8,-164.2,8358.0,-1642.0,4.95,104.95,4.95,1049.5,49.5,10495.0,495.0,91.0,191.0,91.0,1910.0,910.0,19100.0,9100.0,UUUU Trades at a Premium to the Industry: How to Play the Stock?,Zacks,2026-06-05,0.34,Cameco Lifts Cigar Lake Stake Raising Questions On Uranium Risk And Returns,Simply Wall St.,2026-06-03,-0.273,Nuclear Stocks Jump on Multibillion-Dollar Uranium Growth Project,GuruFocus.com,2026-06-03,0.382,,,,,,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,12.65,-11.35%,-8.13%,-19.78%,-3.51%,+130%,4.65,1.145,,9.42,11585406,51405306,205354106,,13.79,strong_buy,1.44,-11.35,88.65,-11.35,886.5,-113.5,8865.0,-1135.0,-8.13,91.87,-8.13,918.7,-81.3,9187.0,-813.0,-19.78,80.22,-19.78,802.2,-197.8,8022.0,-1978.0,-3.51,96.49,-3.51,964.9,-35.1,9649.0,-351.0,130.0,230.0,130.0,2300.0,1300.0,23000.0,13000.0,A Look At Uranium Energy (UEC) Valuation After US Uranium Policy Shifts And Urenco Expansion News,Simply Wall St.,2026-06-05,0.273,Is Uranium Energy (UEC) Still Attractive After A 131% One Year Share Price Surge?,Simply Wall St.,2026-06-05,0.735,Urenco Shift And U.S. Policy Put Uranium Energy Valuation In Focus,Simply Wall St.,2026-06-05,0.273,,,,,,,,,,
LEU,Centrus Energy,AI,uranium,NYSE,161.78,-14.12%,-11.34%,-30.06%,-40.63%,+33%,2.386,1.339,59.04,0.86,1470211,5579611,20379711,,22.57,buy,1.75,-14.12,85.88,-14.12,858.8,-141.2,8588.0,-1412.0,-11.34,88.66,-11.34,886.6,-113.4,8866.0,-1134.0,-30.06,69.94,-30.06,699.4,-300.6,6994.0,-3006.0,-40.63,59.37,-40.63,593.7,-406.3,5937.0,-4063.0,33.0,133.0,33.0,1330.0,330.0,13300.0,3300.0,Why Centrus Energy Stock Sank 13.5% in May,Motley Fool,2026-06-05,0.273,UUUU Trades at a Premium to the Industry: How to Play the Stock?,Zacks,2026-06-05,0.34,Centrus Energy (LEU) Down 21.5% Since Last Earnings Report: Can It Rebound?,Zacks,2026-06-04,0.273,,,,,,,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,300.51,-5.78%,-4.81%,-16.27%,+71.16%,+195%,86.553,2.037,75.51,7.51,7287543,28530543,128014643,8.0,3.54,strong_buy,1.5,-5.78,94.22,-5.78,942.2,-57.8,9422.0,-578.0,-4.81,95.19,-4.81,951.9,-48.1,9519.0,-481.0,-16.27,83.73,-16.27,837.3,-162.7,8373.0,-1627.0,71.16,171.16,71.16,1711.6,711.6,17116.0,7116.0,195.0,295.0,195.0,2950.0,1950.0,29500.0,19500.0,Data-Center Stocks Like Corning and Vertiv Are Getting Clobbered,The Wall Street Journal,2026-06-05,0.361,"SpaceX, Anthropic & Beyond: ICR Managing Partner Steve Parish, Live at NYSE",IPO-Edge.com,2026-06-05,0.0,Reflecting On Electrical Systems Stocks’ Q1 Earnings: Vertiv (NYSE:VRT),StockStory,2026-06-05,0.0,,,,,,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,395.94,-5.39%,-1.16%,-5.78%,+21.68%,+29%,115.283,1.192,38.78,2.66,2169152,10624552,58278452,105.0,2.37,buy,1.72,-5.39,94.61,-5.39,946.1,-53.9,9461.0,-539.0,-1.16,98.84,-1.16,988.4,-11.6,9884.0,-116.0,-5.78,94.22,-5.78,942.2,-57.8,9422.0,-578.0,21.68,121.68,21.68,1216.8,216.8,12168.0,2168.0,29.0,129.0,29.0,1290.0,290.0,12900.0,2900.0,Data Center Power Demands Push This Dividend Aristocrat to All Time Highs,Zacks,2026-06-05,0.0,Eaton Rallies 32% YTD: Should Investors Bet on the Stock Now?,Zacks,2026-06-04,0.0,Why Is Eaton (ETN) Down 0% Since Last Earnings Report?,Zacks,2026-06-04,0.0,,,,,,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,284.87,-5.04%,+0.16%,-11.03%,+142.63%,+392%,7.782,1.128,55.53,0.67,469231,2706431,13864131,12.0,12.53,none,,-5.04,94.96,-5.04,949.6,-50.4,9496.0,-504.0,0.16,100.16,0.16,1001.6,1.6,10016.0,16.0,-11.03,88.97,-11.03,889.7,-110.3,8897.0,-1103.0,142.63,242.63,142.63,2426.3,1426.3,24263.0,14263.0,392.0,492.0,392.0,4920.0,3920.0,49200.0,39200.0,Powell Industries Order Surge Tests Earnings Power And Margin Durability,Simply Wall St.,2026-06-05,0.0,Why Is Powell Industries (POWL) Up 1.5% Since Last Earnings Report?,Zacks,2026-06-03,0.0,VWDRY vs. POWL: Which Stock Should Value Investors Buy Now?,Zacks,2026-06-01,0.34,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1080.95,+0.64%,+1.21%,-0.15%,+42.94%,+18%,79.939,0.97,74.6,0.57,524824,2528824,12026324,181.0,2.2,buy,1.58,0.64,100.64,0.64,1006.4,6.4,10064.0,64.0,1.21,101.21,1.21,1012.1,12.1,10121.0,121.0,-0.15,99.85,-0.15,998.5,-1.5,9985.0,-15.0,42.94,142.94,42.94,1429.4,429.4,14294.0,4294.0,18.0,118.0,18.0,1180.0,180.0,11800.0,1800.0,Equinix (EQIX) Exceeds Market Returns: Some Facts to Consider,Zacks,2026-06-04,0.0,Is Equinix Stock Underperforming the Nasdaq?,Barchart,2026-06-03,0.0,How The Equinix (EQIX) Investment Story Is Shifting With New Targets And AI Demand,Simply Wall St.,2026-06-03,-0.128,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,186.79,-1.42%,-1.69%,-6.46%,+21.31%,+4%,50.1,1.046,49.55,2.03,1880380,10020580,43135880,259.0,,buy,1.72,-1.42,98.58,-1.42,985.8,-14.2,9858.0,-142.0,-1.69,98.31,-1.69,983.1,-16.9,9831.0,-169.0,-6.46,93.54,-6.46,935.4,-64.6,9354.0,-646.0,21.31,121.31,21.31,1213.1,213.1,12131.0,2131.0,4.0,104.0,4.0,1040.0,40.0,10400.0,400.0,Is Equinix Stock Underperforming the Nasdaq?,Barchart,2026-06-03,0.0,Assessing Digital Realty (DLR) Valuation As Its New Innovation Lab Showcases AI And Quantum Capabilities,Simply Wall St.,2026-06-02,0.382,DLR Stock Rallies 19% in 6 Months: Will the Momentum Last?,Zacks,2026-06-01,0.0,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,194.12,+0.22%,+3.83%,+7.75%,+12.16%,-16%,67.815,0.891,31.26,3.15,2787255,17534055,70404655,360.0,2.22,buy,1.68,0.22,100.22,0.22,1002.2,2.2,10022.0,22.0,3.83,103.83,3.83,1038.3,38.3,10383.0,383.0,7.75,107.75,7.75,1077.5,77.5,10775.0,775.0,12.16,112.16,12.16,1121.6,121.6,11216.0,1216.0,-16.0,84.0,-16.0,840.0,-160.0,8400.0,-1600.0,AMT Stock Rallies 10.5% Year-to-Date: Will the Momentum Last?,Zacks,2026-06-05,0.0,Assessing American Tower’s Valuation After Recent Share Price Rebound,Simply Wall St.,2026-06-05,0.296,Postal Realty Trust (PSTL) Down 4.8% Since Last Earnings Report: Can It Rebound?,Zacks,2026-06-04,0.511,,,,,,,,,,
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,368.53,-0.59%,-3.11%,-7.41%,+17.02%,+113%,3362.035,1.237,28.13,28.84,36603927,215185427,681781627,24.0,1.41,strong_buy,1.46,-0.59,99.41,-0.59,994.1,-5.9,9941.0,-59.0,-3.11,96.89,-3.11,968.9,-31.1,9689.0,-311.0,-7.41,92.59,-7.41,925.9,-74.1,9259.0,-741.0,17.02,117.02,17.02,1170.2,170.2,11702.0,1702.0,113.0,213.0,113.0,2130.0,1130.0,21300.0,11300.0,What investors can expect from Apple's WWDC,Yahoo Finance Video,2026-06-05,0.0,SpaceX to rent AI capacity to Google for $920 million per month,Yahoo Finance,2026-06-05,0.0,Decoding AVGO Stock's Premium Valuation,Trefis,2026-06-05,0.0,,,,,,,,,,
MSFT,Microsoft,AI,hyperscalers,NASDAQ,416.67,-2.59%,-7.46%,+0.87%,-11.51%,-9%,2320.909,1.103,24.83,34.62,34383798,190985998,804800998,85.0,1.04,strong_buy,1.34,-2.59,97.41,-2.59,974.1,-25.9,9741.0,-259.0,-7.46,92.54,-7.46,925.4,-74.6,9254.0,-746.0,0.87,100.87,0.87,1008.7,8.7,10087.0,87.0,-11.51,88.49,-11.51,884.9,-115.1,8849.0,-1151.0,-9.0,91.0,-9.0,910.0,-90.0,9100.0,-900.0,Meta stock sinks 6% on report of stock sale,Yahoo Finance,2026-06-05,0.0,Nasdaq Suffers Worst Day in More Than a Year; S&P 500 Snaps Winning Weekly Streak,MT Newswires,2026-06-05,-0.586,Nvidia Is Moving Into Intel and Qualcomm's Turf. These Are the Losers Investors Should Watch Closely.,Motley Fool,2026-06-05,-0.527,,,,,,,,,,
