ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
TLN,Talen Energy,AI,nuclear-ops,NASDAQ,317.66,-11.52%,-11.24%,-11.84%,-19.93%,-3%,15.22,1.673,,0.82,2133972,4626772,17471472,,5.32,buy,1.62,-11.52,88.48,-11.52,884.8,-115.2,8848.0,-1152.0,-11.24,88.76,-11.24,887.6,-112.4,8876.0,-1124.0,-11.84,88.16,-11.84,881.6,-118.4,8816.0,-1184.0,-19.93,80.07,-19.93,800.7,-199.3,8007.0,-1993.0,-3.0,97.0,-3.0,970.0,-30.0,9700.0,-300.0,"Terrestrial Energy’s Lifetime Revenue Up 29%, Advancing in Texas A&M, DOE Fuel Program – Quarterly Update Report",Exec Edge,2026-08-13,0.0,"The Zacks Analyst Blog Highlights Bloom Energy, Talen Energy and Plug Power",Zacks,2026-08-13,0.494,Talen Energy (TLN) Stock May Already Be Priced Rich On Raised 2026 Guidance,Simply Wall St.,2026-08-12,0.691,,,,,,,,,,
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,32.8,-4.00%,-4.18%,+2.34%,+20.14%,+38%,15.956,0.995,,0.92,1433211,4819711,25015411,455.0,0.51,buy,2.29,-4.0,96.0,-4.0,960.0,-40.0,9600.0,-400.0,-4.18,95.82,-4.18,958.2,-41.8,9582.0,-418.0,2.34,102.34,2.34,1023.4,23.4,10234.0,234.0,20.14,120.14,20.14,1201.4,201.4,12014.0,2014.0,38.0,138.0,38.0,1380.0,380.0,13800.0,3800.0,"Brookfield, La Caisse close $6.5bn Boralex acquisition",Power Technology,2026-08-17,0.0,The AI-adjacent portfolio: Six Canadian stocks that could benefit from the AI buildout,Financial Post,2026-08-07,0.459,Cameco Gains 7% Despite Q2 Earnings Miss: How to Play the Stock?,Zacks,2026-08-06,0.642,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,33.52,-4.50%,-3.65%,-2.05%,-14.37%,+5%,6.221,1.166,,1.66,1441677,9768177,47108277,447.0,,hold,3.17,-4.5,95.5,-4.5,955.0,-45.0,9550.0,-450.0,-3.65,96.35,-3.65,963.5,-36.5,9635.0,-365.0,-2.05,97.95,-2.05,979.5,-20.5,9795.0,-205.0,-14.37,85.63,-14.37,856.3,-143.7,8563.0,-1437.0,5.0,105.0,5.0,1050.0,50.0,10500.0,500.0,Why I'm Not Chasing NuScale -- Here's What I'm Buying Instead,Motley Fool,2026-08-11,0.0,Why Cameco's Ugly Earnings Miss Might Be Good News in Disguise,Motley Fool,2026-08-08,-0.459,Brookfield Renewable Q2 Earnings Call Highlights,MarketBeat,2026-07-31,0.0,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,1004.53,-7.04%,-0.73%,-6.92%,+48.10%,+79%,267.54,1.033,28.82,2.81,2322731,9111831,56174531,19.0,3.2,buy,1.58,-7.04,92.96,-7.04,929.6,-70.4,9296.0,-704.0,-0.73,99.27,-0.73,992.7,-7.3,9927.0,-73.0,-6.92,93.08,-6.92,930.8,-69.2,9308.0,-692.0,48.1,148.1,48.1,1481.0,481.0,14810.0,4810.0,79.0,179.0,79.0,1790.0,790.0,17900.0,7900.0,Is This The Next CoreWeave Or Nebius Group? A Crusoe IPO Looms,Investor's Business Daily,2026-08-18,-0.153,"Behind-the-Meter Energy Stocks Fall Tuesday: FTAI Aviation Down 7%, GE Vernova Down 6%, Caterpillar Down 4%",24/7 Wall St.,2026-08-18,0.273,GE Vernova (GEV) Is Up 8.9% After Backlog Surges To $176 Billion And Nuclear AI Deal,Simply Wall St.,2026-08-18,0.0,,,,,,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,165.01,-3.97%,-2.77%,-2.68%,-9.01%,+3%,15.118,0.76,42.75,0.96,610405,4378805,19294505,62.0,3.99,buy,1.81,-3.97,96.03,-3.97,960.3,-39.7,9603.0,-397.0,-2.77,97.23,-2.77,972.3,-27.7,9723.0,-277.0,-2.68,97.32,-2.68,973.2,-26.8,9732.0,-268.0,-9.01,90.99,-9.01,909.9,-90.1,9099.0,-901.0,3.0,103.0,3.0,1030.0,30.0,10300.0,300.0,"NuScale Power Falls 6% With Q2 Revenue Drop to $75,000 and a New $750M Share Sale",24/7 Wall St.,2026-08-18,0.026,3 Cash-Producing Stocks with Exciting Potential,StockStory,2026-08-17,0.494,Standard Nuclear Stock Hit Its High Ahead Of The Numbers,Trefis,2026-08-17,0.0,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,8.64,-6.09%,-12.64%,+8.54%,-47.03%,-72%*,3.545,2.306,,32.39,27910920,151023120,688483620,,19.43,hold,2.56,-6.09,93.91,-6.09,939.1,-60.9,9391.0,-609.0,-12.64,87.36,-12.64,873.6,-126.4,8736.0,-1264.0,8.54,108.54,8.54,1085.4,85.4,10854.0,854.0,-47.03,52.97,-47.03,529.7,-470.3,5297.0,-4703.0,-72.0,28.0,-72.0,280.0,-720.0,2800.0,-7200.0,"NuScale Power Falls 6% With Q2 Revenue Drop to $75,000 and a New $750M Share Sale",24/7 Wall St.,2026-08-18,0.026,Billionaire Stanley Druckenmiller Just Bought A Top Nuclear Stock Play. George Soros Just Sold Out of It.,24/7 Wall St.,2026-08-18,0.494,NuScale's Revenue Fell 99%. Its Cash Pile Grew By $900 Million. Here's Why That's the Real Story.,Motley Fool,2026-08-17,0.0,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,41.36,-5.94%,-12.02%,-0.36%,-46.84%,-33%*,7.693,1.201,,11.09,7661347,39914347,210082847,,18.6,buy,2.04,-5.94,94.06,-5.94,940.6,-59.4,9406.0,-594.0,-12.02,87.98,-12.02,879.8,-120.2,8798.0,-1202.0,-0.36,99.64,-0.36,996.4,-3.6,9964.0,-36.0,-46.84,53.16,-46.84,531.6,-468.4,5316.0,-4684.0,-33.0,67.0,-33.0,670.0,-330.0,6700.0,-3300.0,Inside the Race to Build America’s First Nuclear Reactor in a Generation,The Wall Street Journal,2026-08-18,0.0,"NuScale Power Falls 6% With Q2 Revenue Drop to $75,000 and a New $750M Share Sale",24/7 Wall St.,2026-08-18,0.026,Oklo Built a Nuclear Reactor in 229 Days. Here's Why the CEO Calls It a World Record.,Motley Fool,2026-08-17,0.0,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,18.25,-6.85%,-5.83%,+11.21%,-33.90%,-33%*,0.98,5.409,,2.63,1858313,10738713,43782913,,35.5,buy,1.57,-6.85,93.15,-6.85,931.5,-68.5,9315.0,-685.0,-5.83,94.17,-5.83,941.7,-58.3,9417.0,-583.0,11.21,111.21,11.21,1112.1,112.1,11121.0,1121.0,-33.9,66.1,-33.9,661.0,-339.0,6610.0,-3390.0,-33.0,67.0,-33.0,670.0,-330.0,6700.0,-3300.0,How Much Upside is Left in Nano Nuclear Energy Inc. (NNE)? Wall Street Analysts Think 110.01%,Zacks,2026-08-18,0.273,Nano Nuclear Is Still Under $20. Here's My Case for Why That Won't Last.,Motley Fool,2026-08-17,0.0,NNE Stock Heads For Best Month In 2026: So Why Is Wall Street Slashing Price Targets?,Stocktwits,2026-08-17,0.477,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,96.03,-2.80%,-2.73%,+13.18%,-2.57%,+34%,41.824,0.992,165.57,3.37,2328686,12004786,72476786,18.0,,buy,1.62,-2.8,97.2,-2.8,972.0,-28.0,9720.0,-280.0,-2.73,97.27,-2.73,972.7,-27.3,9727.0,-273.0,13.18,113.18,13.18,1131.8,131.8,11318.0,1318.0,-2.57,97.43,-2.57,974.3,-25.7,9743.0,-257.0,34.0,134.0,34.0,1340.0,340.0,13400.0,3400.0,Uranium ETFs Just Crashed 30 Percent While AI Power Demand Keeps Breaking Records,24/7 Wall St.,2026-08-18,-0.128,Standard Nuclear Stock Hit Its High Ahead Of The Numbers,Trefis,2026-08-17,0.0,CCJ's Adjusted EBITDA Fell 42% in Q226: Is There a Recovery Ahead?,Zacks,2026-08-17,0.0,,,,,,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,10.96,-2.32%,-4.36%,+16.60%,-16.40%,+16%,5.424,1.208,,9.65,6192310,26901310,166914510,,14.38,strong_buy,1.44,-2.32,97.68,-2.32,976.8,-23.2,9768.0,-232.0,-4.36,95.64,-4.36,956.4,-43.6,9564.0,-436.0,16.6,116.6,16.6,1166.0,166.0,11660.0,1660.0,-16.4,83.6,-16.4,836.0,-164.0,8360.0,-1640.0,16.0,116.0,16.0,1160.0,160.0,11600.0,1600.0,"Insider Sheds Over 55,000 Shares of North American Uranium Stock",Motley Fool,2026-08-11,0.296,"Prediction: $1,000 in Uranium Energy Corp Will Be Worth This Much in 5 Years",Motley Fool,2026-08-10,0.459,Uranium Energy vs. Oklo: Which Nuclear Fuel Play Wins in 2026?,Motley Fool,2026-08-10,0.802,,,,,,,,,,
LEU,Centrus Energy,AI,uranium,NYSE,175.7,-4.80%,-7.13%,+12.35%,-35.52%,+11%,3.506,1.35,92.47,0.82,363622,2415022,13864222,,26.68,buy,1.71,-4.8,95.2,-4.8,952.0,-48.0,9520.0,-480.0,-7.13,92.87,-7.13,928.7,-71.3,9287.0,-713.0,12.35,112.35,12.35,1123.5,123.5,11235.0,1235.0,-35.52,64.48,-35.52,644.8,-355.2,6448.0,-3552.0,11.0,111.0,11.0,1110.0,110.0,11100.0,1100.0,Standard Nuclear Stock Hit Its High Ahead Of The Numbers,Trefis,2026-08-17,0.0,CCJ's Adjusted EBITDA Fell 42% in Q226: Is There a Recovery Ahead?,Zacks,2026-08-17,0.0,Is OKLO Stock Worth Buying Amid Rising Execution Risks?,Zacks,2026-08-14,-0.052,,,,,,,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,272.54,-6.94%,-3.29%,-6.56%,+55.27%,+127%,104.924,2.077,61.66,6.23,5073745,18957645,132243645,9.0,3.21,strong_buy,1.39,-6.94,93.06,-6.94,930.6,-69.4,9306.0,-694.0,-3.29,96.71,-3.29,967.1,-32.9,9671.0,-329.0,-6.56,93.44,-6.56,934.4,-65.6,9344.0,-656.0,55.27,155.27,55.27,1552.7,552.7,15527.0,5527.0,127.0,227.0,127.0,2270.0,1270.0,22700.0,12700.0,Ecolab's CoolIT Deal Raises AI Upside but Also Debt and Cost Risks,Zacks,2026-08-18,-0.71,"Behind-the-Meter Energy Stocks Fall Tuesday: FTAI Aviation Down 7%, GE Vernova Down 6%, Caterpillar Down 4%",24/7 Wall St.,2026-08-18,0.273,Vertiv Holdings (VRT) is Well Positioned for Key Tech Transitions,Insider Monkey,2026-08-18,0.273,,,,,,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,431.33,-5.55%,-6.09%,+7.72%,+32.88%,+30%,167.529,1.177,43.83,2.39,1711821,7946221,50260321,97.0,1.76,buy,1.62,-5.55,94.45,-5.55,944.5,-55.5,9445.0,-555.0,-6.09,93.91,-6.09,939.1,-60.9,9391.0,-609.0,7.72,107.72,7.72,1077.2,77.2,10772.0,772.0,32.88,132.88,32.88,1328.8,328.8,13288.0,3288.0,30.0,130.0,30.0,1300.0,300.0,13000.0,3000.0,Eaton's Electrical Americas: Is it Capitalizing on Power Demand?,Zacks,2026-08-18,-0.128,Eaton's Strategic Buyouts to Power Its Next Growth Phase?,Zacks,2026-08-17,0.382,Are Wall Street Analysts Predicting Eaton Corporation Stock Will Climb or Sink?,Barchart,2026-08-17,0.0,,,,,,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,203.55,-7.48%,-2.32%,-10.83%,+73.37%,+158%,7.416,1.216,38.92,0.74,592695,2368595,14772295,16.0,11.1,buy,2.25,-7.48,92.52,-7.48,925.2,-74.8,9252.0,-748.0,-2.32,97.68,-2.32,976.8,-23.2,9768.0,-232.0,-10.83,89.17,-10.83,891.7,-108.3,8917.0,-1083.0,73.37,173.37,73.37,1733.7,733.7,17337.0,7337.0,158.0,258.0,158.0,2580.0,1580.0,25800.0,15800.0,3 High-Flying Stocks for Long-Term Investors,StockStory,2026-08-17,0.0,2 of Wall Street’s Favorite Stocks Worth Your Attention and 1 We Ignore,StockStory,2026-08-14,0.34,This $10 Billion ETF Owns the Companies Wiring America’s $68 Billion Data Center Boom,24/7 Wall St.,2026-08-14,0.0,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1085.09,-1.04%,+5.10%,+6.66%,+43.49%,+42%,107.068,0.972,69.6,0.61,372700,2564300,13348300,188.0,2.21,buy,1.53,-1.04,98.96,-1.04,989.6,-10.4,9896.0,-104.0,5.1,105.1,5.1,1051.0,51.0,10510.0,510.0,6.66,106.66,6.66,1066.6,66.6,10666.0,666.0,43.49,143.49,43.49,1434.9,434.9,14349.0,4349.0,42.0,142.0,42.0,1420.0,420.0,14200.0,4200.0,The Landlords of the AI Boom Are Up 35% This Year and Their Pricing Power Keeps Climbing,24/7 Wall St.,2026-08-15,0.0,Equinix Plans Through 2029 as Power Constraints Shape Data Center Growth,MarketBeat,2026-08-13,0.382,Equinix (EQIX) Could Be 16% Undervalued On Fresh Debt Raise,Simply Wall St.,2026-08-12,-0.052,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,195.25,-1.39%,+2.33%,+10.78%,+27.65%,+19%,73.551,1.042,247.15,2.97,1117566,9089766,55357466,247.0,0.01,strong_buy,1.45,-1.39,98.61,-1.39,986.1,-13.9,9861.0,-139.0,2.33,102.33,2.33,1023.3,23.3,10233.0,233.0,10.78,110.78,10.78,1107.8,107.8,11078.0,1078.0,27.65,127.65,27.65,1276.5,276.5,12765.0,2765.0,19.0,119.0,19.0,1190.0,190.0,11900.0,1900.0,Data Centers Vault Northern Virginia To CRE Top Spot,CRE Daily,2026-08-18,0.202,Is DLR Worth Buying as Growth Accelerates but Valuation Stays Rich?,Zacks,2026-08-12,0.799,DLR Jumps 9.9% in the Past Month as Leasing Momentum Accelerates,Zacks,2026-08-12,0.0,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,172.33,-1.74%,+1.64%,+3.15%,+0.52%,-17%,80.298,0.894,27.8,3.21,1472656,9158356,61367456,405.0,1.88,buy,1.56,-1.74,98.26,-1.74,982.6,-17.4,9826.0,-174.0,1.64,101.64,1.64,1016.4,16.4,10164.0,164.0,3.15,103.15,3.15,1031.5,31.5,10315.0,315.0,0.52,100.52,0.52,1005.2,5.2,10052.0,52.0,-17.0,83.0,-17.0,830.0,-170.0,8300.0,-1700.0,Who’s Better Positioned for Higher Rates: American Tower or Crown Castle?,Insider Monkey,2026-08-18,0.44,UBS lists 4 reasons why it may be a good time to look at infrastructure now,Investing.com,2026-08-15,0.44,Lamar Acquires AdSource Outdoor Assets Through UPREIT Transaction,Zacks,2026-08-14,0.178,,,,,,,,,,
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,344.2,+0.10%,+0.12%,-2.21%,+9.36%,+71%,4209.544,1.237,17.28,32.76,19057105,98035105,663323705,26.0,1.2,strong_buy,1.39,0.1,100.1,0.1,1001.0,1.0,10010.0,10.0,0.12,100.12,0.12,1001.2,1.2,10012.0,12.0,-2.21,97.79,-2.21,977.9,-22.1,9779.0,-221.0,9.36,109.36,9.36,1093.6,93.6,10936.0,936.0,71.0,171.0,71.0,1710.0,710.0,17100.0,7100.0,"OpenAI releases new ChatGPT for Teens with parental controls, guardrails",Yahoo Finance Video,2026-08-18,0.0,Sector Update: Tech Stocks Fall Late Afternoon,MT Newswires,2026-08-18,0.0,Convertible Bonds Are the New AI Bet. The High Returns Hide Bigger Risks.,Barrons.com,2026-08-18,-0.421,,,,,,,,,,
