ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
TLN,Talen Energy,AI,nuclear-ops,NASDAQ,293.73,-1.22%,-4.53%,-14.73%,-25.96%,-21%,14.074,1.673,,0.85,927580,3530880,19064680,,5.05,buy,1.59,-1.22,98.78,-1.22,987.8,-12.2,9878.0,-122.0,-4.53,95.47,-4.53,954.7,-45.3,9547.0,-453.0,-14.73,85.27,-14.73,852.7,-147.3,8527.0,-1473.0,-25.96,74.04,-25.96,740.4,-259.6,7404.0,-2596.0,-21.0,79.0,-21.0,790.0,-210.0,7900.0,-2100.0,Vistra Won’t Stop Declining in 2026: Why Does This Prominent Wall Street Firm Expect 120% Returns?,24/7 Wall St.,2026-08-31,0.109,"Thanks Nvidia, But These Power Stocks Have Other Ways to Win",Barrons.com,2026-08-31,0.799,How Talen Energy Corporation (TLN) Transformed Bankruptcy into a High-Yield Masterclass,Insider Monkey,2026-08-27,0.273,,,,,,,,,,
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,31.27,-1.82%,-3.50%,-5.99%,+15.97%,+26%,15.245,0.995,,0.87,806490,2758590,17459790,494.0,0.67,buy,2.31,-1.82,98.18,-1.82,981.8,-18.2,9818.0,-182.0,-3.5,96.5,-3.5,965.0,-35.0,9650.0,-350.0,-5.99,94.01,-5.99,940.1,-59.9,9401.0,-599.0,15.97,115.97,15.97,1159.7,159.7,11597.0,1597.0,26.0,126.0,26.0,1260.0,260.0,12600.0,2600.0,Brookfield Renewable Corp's Dividend Analysis,GuruFocus.com,2026-08-31,0.0,Brookfield Renewable Partners LP's Dividend Analysis,GuruFocus.com,2026-08-31,0.0,Is Brookfield Renewable a Better Buy Now Than It Was 6 Months Ago?,Motley Fool,2026-08-23,0.44,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,31.64,-1.59%,-4.08%,-6.24%,-18.18%,-3%,5.874,1.166,,1.65,1817497,6847797,37560397,486.0,,none,,-1.59,98.41,-1.59,984.1,-15.9,9841.0,-159.0,-4.08,95.92,-4.08,959.2,-40.8,9592.0,-408.0,-6.24,93.76,-6.24,937.6,-62.4,9376.0,-624.0,-18.18,81.82,-18.18,818.2,-181.8,8182.0,-1818.0,-3.0,97.0,-3.0,970.0,-30.0,9700.0,-300.0,Brookfield Renewable Corp's Dividend Analysis,GuruFocus.com,2026-08-31,0.0,2 Dividend Stocks Compounding Quietly While Oil Headlines Distract Everyone,Motley Fool,2026-08-25,-0.296,Why I'm Not Chasing NuScale -- Here's What I'm Buying Instead,Motley Fool,2026-08-11,0.0,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,898.53,-0.05%,-3.04%,-10.75%,+32.47%,+57%,239.308,1.033,25.78,2.74,2322398,11629498,44948098,22.0,2.98,buy,1.54,-0.05,99.95,-0.05,999.5,-0.5,9995.0,-5.0,-3.04,96.96,-3.04,969.6,-30.4,9696.0,-304.0,-10.75,89.25,-10.75,892.5,-107.5,8925.0,-1075.0,32.47,132.47,32.47,1324.7,324.7,13247.0,3247.0,57.0,157.0,57.0,1570.0,570.0,15700.0,5700.0,How SpaceX’s Speed and Ambition Are Threatening Legacy Defense and Telecom,Barrons.com,2026-09-01,-0.44,Elon Musk Sees a Power Crisis Coming and Other Takeaways From His G-20 Speech,Barrons.com,2026-09-01,-0.625,Nvidia Sells the Brains of the AI Boom. Something Else Is Selling the Muscle -- and It's Not on Wall Street's Radar.,Motley Fool,2026-09-01,0.0,,,,,,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,161.54,+5.71%,+7.89%,-6.90%,-10.79%,-5%,14.801,0.76,41.96,1.0,1964235,6289735,23837935,69.0,3.8,buy,1.69,5.71,105.71,5.71,1057.1,57.1,10571.0,571.0,7.89,107.89,7.89,1078.9,78.9,10789.0,789.0,-6.9,93.1,-6.9,931.0,-69.0,9310.0,-690.0,-10.79,89.21,-10.79,892.1,-107.9,8921.0,-1079.0,-5.0,95.0,-5.0,950.0,-50.0,9500.0,-500.0,Why BWX Technologies (BWXT) Is Up 7.9% After Army Janus Microreactor Win And Leadership Shift,Simply Wall St.,2026-09-01,0.586,BWX Technologies (BWXT) Lands Army Microreactor Role At Fort Campbell,Simply Wall St.,2026-09-01,0.0,"Roblox Falls 3% as Cathie Wood’s ARK Keeps Selling, Take-Two Interactive Barely Budges",24/7 Wall St.,2026-09-01,0.0,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,9.21,-0.75%,-6.12%,+2.22%,-43.53%,-75%*,3.779,2.306,,33.4,17554010,168370410,725779110,,18.4,hold,2.56,-0.75,99.25,-0.75,992.5,-7.5,9925.0,-75.0,-6.12,93.88,-6.12,938.8,-61.2,9388.0,-612.0,2.22,102.22,2.22,1022.2,22.2,10222.0,222.0,-43.53,56.47,-43.53,564.7,-435.3,5647.0,-4353.0,-75.0,25.0,-75.0,250.0,-750.0,2500.0,-7500.0,"Oklo Sinks 5% as PJM Pulls Its Meta-Backed Ohio Project, NuScale Power Barely Budges",24/7 Wall St.,2026-09-01,0.0,NuScale Power (SMR) Reaches Key Reactor Safety Manufacturing Milestone,Simply Wall St.,2026-09-01,0.459,NuScale Power (SMR) Stock May Be Cheap On Fresh TVA Project Talks,Simply Wall St.,2026-09-01,0.318,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,38.53,-4.86%,-12.97%,-6.53%,-50.48%,-45%*,7.167,1.201,,10.29,7775807,53422207,216322807,,15.86,none,,-4.86,95.14,-4.86,951.4,-48.6,9514.0,-486.0,-12.97,87.03,-12.97,870.3,-129.7,8703.0,-1297.0,-6.53,93.47,-6.53,934.7,-65.3,9347.0,-653.0,-50.48,49.52,-50.48,495.2,-504.8,4952.0,-5048.0,-45.0,55.0,-45.0,550.0,-450.0,5500.0,-4500.0,"Oklo Sinks 5% as PJM Pulls Its Meta-Backed Ohio Project, NuScale Power Barely Budges",24/7 Wall St.,2026-09-01,0.0,What PJM's Decision Means for OKLO's Ohio Project Timeline,Zacks,2026-09-01,0.0,PJM drops Oklo advanced nuclear project from interconnection study cycle,Utility Dive,2026-08-31,0.25,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,17.47,-3.80%,-9.20%,-0.63%,-36.73%,-44%*,0.938,5.409,,2.45,1625957,8209657,39632457,,34.02,buy,1.57,-3.8,96.2,-3.8,962.0,-38.0,9620.0,-380.0,-9.2,90.8,-9.2,908.0,-92.0,9080.0,-920.0,-0.63,99.37,-0.63,993.7,-6.3,9937.0,-63.0,-36.73,63.27,-36.73,632.7,-367.3,6327.0,-3673.0,-44.0,56.0,-44.0,560.0,-440.0,5600.0,-4400.0,3 Alternative Energy Stocks to Buy Amid the Escalating Iran War,Zacks,2026-09-01,-0.421,The US Army Is Driving the Next Big Breakthrough in Nuclear Power,Barrons.com,2026-08-27,0.0,Nano Nuclear Energy Bring Microreactors to UAE,Bloomberg,2026-08-26,0.273,10,buy,0.4,"NNE +15.02% 1M, analyst buy, news sentiment 0.204, but high beta 5.409 and short 34%. Small nuclear reactor play.",+15.02% 1M; analyst buy; news sentiment 0.204; SMR catalyst,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,96.26,-3.02%,-10.00%,+7.29%,-2.33%,+31%,41.925,0.992,165.97,3.39,2136391,15642391,61791191,17.0,,buy,1.59,-3.02,96.98,-3.02,969.8,-30.2,9698.0,-302.0,-10.0,90.0,-10.0,900.0,-100.0,9000.0,-1000.0,7.29,107.29,7.29,1072.9,72.9,10729.0,729.0,-2.33,97.67,-2.33,976.7,-23.3,9767.0,-233.0,31.0,131.0,31.0,1310.0,310.0,13100.0,3100.0,Are Options Traders Betting on a Big Move in Cameco Stock?,Zacks,2026-08-31,0.0,Cameco Stock And 2 AI Infrastructure Picks With High Growth Potential,Simply Wall St.,2026-08-29,0.382,Cameco (TSX:CCO) Stock Looks Pricey On Cash Flow And Sales,Simply Wall St.,2026-08-28,0.0,8,buy,0.5,"CCJ +13.32% 1M, analyst buy, news sentiment 0.245, P/E 168.77 high. Uranium producer benefiting from nuclear renaissance.",+13.32% 1M; analyst buy; news sentiment 0.245; nuclear renaissance,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,11.59,-5.08%,-12.66%,+16.25%,-11.59%,+11%,5.736,1.208,,9.72,9339221,46419821,179863821,,14.55,strong_buy,1.44,-5.08,94.92,-5.08,949.2,-50.8,9492.0,-508.0,-12.66,87.34,-12.66,873.4,-126.6,8734.0,-1266.0,16.25,116.25,16.25,1162.5,162.5,11625.0,1625.0,-11.59,88.41,-11.59,884.1,-115.9,8841.0,-1159.0,11.0,111.0,11.0,1110.0,110.0,11100.0,1100.0,"NuScale Power Rises 4%, Oklo Climbs 3% as Risk Appetite Returns, Uranium Energy Ticks Up",24/7 Wall St.,2026-08-27,0.0,Is Uranium Energy (UEC) Too Pricey After A 413% Five Year Run?,Simply Wall St.,2026-08-27,0.273,Is Uranium Energy (UEC) Still Undervalued After Its Nuclear Stock Rebound?,Simply Wall St.,2026-08-27,0.273,7,strong_buy,0.55,"UEC +26.41% 1M, strong_buy analyst, news sentiment 0.164, but high short 14.55%. Uranium demand for nuclear power.",+26.41% 1M; strong_buy consensus; news sentiment 0.164; uranium demand,,,,,
LEU,Centrus Energy,AI,uranium,NYSE,168.31,-2.37%,-12.97%,-8.90%,-38.23%,-16%,3.359,1.35,89.05,0.78,620263,3426063,12938263,,29.16,buy,1.78,-2.37,97.63,-2.37,976.3,-23.7,9763.0,-237.0,-12.97,87.03,-12.97,870.3,-129.7,8703.0,-1297.0,-8.9,91.1,-8.9,911.0,-89.0,9110.0,-890.0,-38.23,61.77,-38.23,617.7,-382.3,6177.0,-3823.0,-16.0,84.0,-16.0,840.0,-160.0,8400.0,-1600.0,Is XE Building the Infrastructure Needed for Advanced Nuclear Scale-Up?,Zacks,2026-08-31,0.25,CCJ's Uranium Production Down 5% in 1H26: Will 2026 Targets be Met?,Zacks,2026-08-27,0.0,UUUU vs. LEU: Which Uranium Stock Offers Better Potential?,Zacks,2026-08-26,0.44,,,,,,,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,255.97,-1.11%,+0.09%,-2.69%,+45.83%,+107%,98.546,2.077,57.91,5.99,4211891,20670691,99469991,10.0,3.4,strong_buy,1.39,-1.11,98.89,-1.11,988.9,-11.1,9889.0,-111.0,0.09,100.09,0.09,1000.9,0.9,10009.0,9.0,-2.69,97.31,-2.69,973.1,-26.9,9731.0,-269.0,45.83,145.83,45.83,1458.3,458.3,14583.0,4583.0,107.0,207.0,107.0,2070.0,1070.0,20700.0,10700.0,"Vertiv Plunges 20% in Three Months: Buy, Sell, or Hold the Stock?",Zacks,2026-09-01,0.0,Vertiv (VRT) Stock May Be Fairly Valued On Raised AI Guidance,Simply Wall St.,2026-09-01,0.44,Vertiv Stock Nearly Doubled On The Same Projects That Delayed Its Revenue,Trefis,2026-08-31,-0.226,,,,,,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,390.71,-2.91%,-4.52%,-10.62%,+20.37%,+17%,151.713,1.177,39.83,2.26,2021517,9425017,41609417,109.0,1.65,buy,1.59,-2.91,97.09,-2.91,970.9,-29.1,9709.0,-291.0,-4.52,95.48,-4.52,954.8,-45.2,9548.0,-452.0,-10.62,89.38,-10.62,893.8,-106.2,8938.0,-1062.0,20.37,120.37,20.37,1203.7,203.7,12037.0,2037.0,17.0,117.0,17.0,1170.0,170.0,11700.0,1700.0,Is Eaton Corporation Stock Underperforming the Nasdaq?,Barchart,2026-09-01,0.0,The Engine Behind GEV Stock Has Real Parts,Trefis,2026-09-01,0.0,Vertiv Stock Nearly Doubled On The Same Projects That Delayed Its Revenue,Trefis,2026-08-31,-0.226,,,,,,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,172.14,-4.87%,-9.49%,-21.62%,+46.68%,+104%,6.271,1.216,32.91,0.73,738874,2736774,13575374,20.0,10.16,buy,2.25,-4.87,95.13,-4.87,951.3,-48.7,9513.0,-487.0,-9.49,90.51,-9.49,905.1,-94.9,9051.0,-949.0,-21.62,78.38,-21.62,783.8,-216.2,7838.0,-2162.0,46.68,146.68,46.68,1466.8,466.8,14668.0,4668.0,104.0,204.0,104.0,2040.0,1040.0,20400.0,10400.0,"Stock Transaction: Powell Industries Richard Williams Sells 2,250 Shares",Motley Fool,2026-08-27,0.296,This $11 Billion ETF Owns the Companies Wiring America’s $68 Billion Data Center Boom,24/7 Wall St.,2026-08-26,0.0,Powell Industries Eyes Record Revenue as Data Center Backlog Powers Growth,MarketBeat,2026-08-26,0.382,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1027.59,-1.67%,-4.27%,+0.10%,+36.53%,+36%,101.393,0.972,66.34,0.6,482122,2719422,12632322,198.0,1.92,buy,1.53,-1.67,98.33,-1.67,983.3,-16.7,9833.0,-167.0,-4.27,95.73,-4.27,957.3,-42.7,9573.0,-427.0,0.1,100.1,0.1,1001.0,1.0,10010.0,10.0,36.53,136.53,36.53,1365.3,365.3,13653.0,3653.0,36.0,136.0,36.0,1360.0,360.0,13600.0,3600.0,EQIX Strengthens Advanced Computing With Diraq Quantum Deployment,Zacks,2026-09-01,0.612,"Fresh Off a U.S. Funding Deal, This Quantum Start-Up Is Moving Into Data Centers",Barrons.com,2026-08-31,0.318,Equinix’s AI Power-Grid Push Might Change The Case For Investing In Equinix (EQIX),Simply Wall St.,2026-08-28,0.0,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,183.27,-1.25%,-4.71%,-4.16%,+19.81%,+14%,69.215,1.042,89.84,2.99,2185198,13055498,46229098,263.0,0.01,strong_buy,1.45,-1.25,98.75,-1.25,987.5,-12.5,9875.0,-125.0,-4.71,95.29,-4.71,952.9,-47.1,9529.0,-471.0,-4.16,95.84,-4.16,958.4,-41.6,9584.0,-416.0,19.81,119.81,19.81,1198.1,198.1,11981.0,1981.0,14.0,114.0,14.0,1140.0,140.0,11400.0,1400.0,EQIX Strengthens Advanced Computing With Diraq Quantum Deployment,Zacks,2026-09-01,0.612,Zillow Expands Rent Reporting to Support Renters' Homeownership Goals,Zacks,2026-09-01,0.477,Are Finance Stocks Lagging  Apple Hospitality REIT (APLE) This Year?,Zacks,2026-09-01,-0.273,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,176.02,+0.01%,-1.43%,+1.75%,+2.67%,-12%,82.018,0.894,24.21,3.02,2344603,11006903,47277603,396.0,1.74,buy,1.52,0.01,100.01,0.01,1000.1,0.1,10001.0,1.0,-1.43,98.57,-1.43,985.7,-14.3,9857.0,-143.0,1.75,101.75,1.75,1017.5,17.5,10175.0,175.0,2.67,102.67,2.67,1026.7,26.7,10267.0,267.0,-12.0,88.0,-12.0,880.0,-120.0,8800.0,-1200.0,Key Reasons to Add Lamar Advertising Stock to Your Portfolio Now,Zacks,2026-08-28,0.0,Digital Realty Expands Swiss Campus With 15MW ZUR4 Data Center,Zacks,2026-08-28,0.103,"Terreno Realty Reshapes Its Portfolio, Sells Miami Asset",Zacks,2026-08-28,0.361,,,,,,,,,,
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,335.02,-1.35%,-3.44%,-10.30%,+6.44%,+61%,4097.272,1.237,16.82,31.65,21023431,123675931,542515331,25.0,1.24,strong_buy,1.36,-1.35,98.65,-1.35,986.5,-13.5,9865.0,-135.0,-3.44,96.56,-3.44,965.6,-34.4,9656.0,-344.0,-10.3,89.7,-10.3,897.0,-103.0,8970.0,-1030.0,6.44,106.44,6.44,1064.4,64.4,10644.0,644.0,61.0,161.0,61.0,1610.0,610.0,16100.0,6100.0,"Are you willing to pay $2,000 for an iPhone? These customers may.",Yahoo Finance Video,2026-09-01,-0.103,Alphabet stock has tanked recently because of a 'brain drain',Yahoo Finance,2026-09-01,0.0,"Google prepares Gemini 3.8 Flash to narrow AI coding gap, WSJ reports",Investing.com,2026-09-01,0.0,,,,,,,,,,
