ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_gbp_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,35.74,-0.72%,+4.14%,-2.22%,+30.91%,+40%,17.351,0.989,,0.91,961187,4096587,16223187,445.0,0.66,buy,2.31,-0.72,99.28,-0.72,992.8,-7.2,9928.0,-72.0,4.14,104.14,4.14,1041.4,41.4,10414.0,414.0,-2.22,97.78,-2.22,977.8,-22.2,9778.0,-222.0,30.91,130.91,30.91,1309.1,309.1,13091.0,3091.0,40.0,140.0,40.0,1400.0,400.0,14000.0,4000.0,"HA Sustainable Stock Outlook Turns on Yield, Liquidity, Policy Risks",Zacks,2026-06-19,0.258,HASI Rides Recurring Income and Energy Transition Finance Trends,Zacks,2026-06-19,0.273,Congresswoman Who Bought No Stocks In 2025 Is Back With More 2026 Trades: Here's The Shopping List,Benzinga,2026-06-13,-0.296,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,37.94,+1.85%,+3.97%,-1.90%,-3.08%,+17%,5.222,1.15,,1.54,1466496,7447496,28830996,419.0,,none,,1.85,101.85,1.85,1018.5,18.5,10185.0,185.0,3.97,103.97,3.97,1039.7,39.7,10397.0,397.0,-1.9,98.1,-1.9,981.0,-19.0,9810.0,-190.0,-3.08,96.92,-3.08,969.2,-30.8,9692.0,-308.0,17.0,117.0,17.0,1170.0,170.0,11700.0,1700.0,This is My Favorite Nuclear Energy Stock to Capitalize on the AI Power Boom,Motley Fool,2026-06-20,0.625,Brookfield Is Launching Another Renewable Energy Company. Here's What Investors Need to Know.,Motley Fool,2026-06-18,0.273,3 High-Yield Energy Stocks Worth Buying for the Income -- and Holding for the Gains,Motley Fool,2026-06-17,0.66,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,1127.59,+1.32%,+19.93%,+5.39%,+66.24%,+122%,228.673,1.045,32.99,2.67,3330106,17860106,60563506,18.0,3.42,buy,1.58,1.32,101.32,1.32,1013.2,13.2,10132.0,132.0,19.93,119.93,19.93,1199.3,199.3,11993.0,1993.0,5.39,105.39,5.39,1053.9,53.9,10539.0,539.0,66.24,166.24,66.24,1662.4,662.4,16624.0,6624.0,122.0,222.0,122.0,2220.0,1220.0,22200.0,12200.0,GE Vernova (GEV) – Among the 13 Best Electrical Infrastructure Stocks to Buy in 2026,Insider Monkey,2026-06-22,0.637,Construction Giant CRH Buys Major GE Vernova Supplier For $8.5 Billion,Investor's Business Daily,2026-06-22,0.0,Oil Giant Emerges As An AI Power Play; Two Key Suppliers Rally,Investor's Business Daily,2026-06-22,0.34,,,,,,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,210.0,+2.31%,+8.56%,+2.75%,+15.79%,+45%,14.519,0.734,55.85,1.01,951718,5863818,19841818,51.0,3.71,buy,1.93,2.31,102.31,2.31,1023.1,23.1,10231.0,231.0,8.56,108.56,8.56,1085.6,85.6,10856.0,856.0,2.75,102.75,2.75,1027.5,27.5,10275.0,275.0,15.79,115.79,15.79,1157.9,157.9,11579.0,1579.0,45.0,145.0,45.0,1450.0,450.0,14500.0,4500.0,BWX (BWXT): 3 Reasons We Love This Stock,StockStory,2026-06-22,0.637,"SpaceX initiation, Apple downgrade among today's top calls on Wall Street",The Fly,2026-06-22,0.202,2 Growth Stocks to Add to Your Roster and 1 We Find Risky,StockStory,2026-06-22,0.202,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,11.24,-3.68%,+13.65%,-8.02%,-31.09%,-68%*,2.936,2.219,,34.42,28707036,213586236,749667836,,19.97,hold,2.53,-3.68,96.32,-3.68,963.2,-36.8,9632.0,-368.0,13.65,113.65,13.65,1136.5,136.5,11365.0,1365.0,-8.02,91.98,-8.02,919.8,-80.2,9198.0,-802.0,-31.09,68.91,-31.09,689.1,-310.9,6891.0,-3109.0,-68.0,32.0,-68.0,320.0,-680.0,3200.0,-6800.0,Could SpaceX's IPO Momentum Spill Over to OKLO and NuScale?,Zacks,2026-06-22,0.0,Strength Seen in NuScale Power (SMR): Can Its 13.5% Jump Turn into More Strength?,Zacks,2026-06-22,0.771,"In 10 Years, Will You Wish You'd Bought NuScale Power Stock Right Now?",Motley Fool,2026-06-21,0.402,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,58.4,-4.26%,+1.58%,-14.99%,-24.94%,+11%*,7.668,1.113,,13.39,8061467,51753867,265679567,,18.02,buy,1.96,-4.26,95.74,-4.26,957.4,-42.6,9574.0,-426.0,1.58,101.58,1.58,1015.8,15.8,10158.0,158.0,-14.99,85.01,-14.99,850.1,-149.9,8501.0,-1499.0,-24.94,75.06,-24.94,750.6,-249.4,7506.0,-2494.0,11.0,111.0,11.0,1110.0,110.0,11100.0,1100.0,Oklo (OKLO) Wins DOE Safety Approval For First Aurora Powerhouse Build,Simply Wall St.,2026-06-22,0.863,Could SpaceX's IPO Momentum Spill Over to OKLO and NuScale?,Zacks,2026-06-22,0.0,Cameco vs. Centrus Energy: Which Uranium Stock is the Better Buy Now? (Revised),Zacks,2026-06-22,0.612,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,25.64,-9.46%,+10.61%,-11.80%,-7.14%,-21%*,1.009,5.044,,2.55,3078838,17498538,66360538,,23.75,strong_buy,1.4,-9.46,90.54,-9.46,905.4,-94.6,9054.0,-946.0,10.61,110.61,10.61,1106.1,106.1,11061.0,1061.0,-11.8,88.2,-11.8,882.0,-118.0,8820.0,-1180.0,-7.14,92.86,-7.14,928.6,-71.4,9286.0,-714.0,-21.0,79.0,-21.0,790.0,-210.0,7900.0,-2100.0,Why This Analyst Thinks Nano Nuclear Energy Stock Can Gain 78% from Here,Barchart,2026-06-21,0.67,The Nuclear Regulatory Commission Formally Accepted Nano Nuclear's Construction Permit Application. Here's What That Means for Investors.,Motley Fool,2026-06-20,0.273,Could Buying Nano Nuclear Energy Stock Today Set You Up for Life?,Motley Fool,2026-06-20,0.273,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,107.07,+0.39%,+6.05%,-1.02%,+8.63%,+53%,35.193,0.983,101.01,3.15,2319255,13889455,63280455,16.0,,buy,1.79,0.39,100.39,0.39,1003.9,3.9,10039.0,39.0,6.05,106.05,6.05,1060.5,60.5,10605.0,605.0,-1.02,98.98,-1.02,989.8,-10.2,9898.0,-102.0,8.63,108.63,8.63,1086.3,86.3,10863.0,863.0,53.0,153.0,53.0,1530.0,530.0,15300.0,5300.0,Cameco vs. Centrus Energy: Which Uranium Stock is the Better Buy Now? (Revised),Zacks,2026-06-22,0.612,Cameco (TSX:CCO) Stock Could Be 15% Undervalued As Nuclear Growth Narrative Builds,Simply Wall St.,2026-06-21,0.382,Cameco (TSX:CCO) Is Locking In Long Term Uranium Contracts As Nuclear Demand Grows,Simply Wall St.,2026-06-20,-0.128,,,,,,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,11.47,-4.26%,+3.99%,-15.10%,-12.51%,+82%,4.284,1.145,,9.99,9595340,67935740,245699140,,12.92,strong_buy,1.44,-4.26,95.74,-4.26,957.4,-42.6,9574.0,-426.0,3.99,103.99,3.99,1039.9,39.9,10399.0,399.0,-15.1,84.9,-15.1,849.0,-151.0,8490.0,-1510.0,-12.51,87.49,-12.51,874.9,-125.1,8749.0,-1251.0,82.0,182.0,82.0,1820.0,820.0,18200.0,8200.0,Brokers Suggest Investing in Uranium Energy (UEC): Read This Before Placing a Bet,Zacks,2026-06-19,0.273,Cameco vs. Centrus Energy: Which Uranium Stock is the Better Buy Now?,Zacks,2026-06-18,0.612,Optimism Surrounds Uranium Energy (UEC) Following an Impressive Quarter,Insider Monkey,2026-06-17,0.836,,,,,,,,,,
LEU,Centrus Energy,AI,uranium,NYSE,183.68,-4.03%,+12.98%,+0.17%,-32.59%,+0%,2.727,1.339,66.55,0.89,937362,5551162,18142662,,22.09,buy,1.75,-4.03,95.97,-4.03,959.7,-40.3,9597.0,-403.0,12.98,112.98,12.98,1129.8,129.8,11298.0,1298.0,0.17,100.17,0.17,1001.7,1.7,10017.0,17.0,-32.59,67.41,-32.59,674.1,-325.9,6741.0,-3259.0,0.0,100.0,0.0,1000.0,0.0,10000.0,0.0,Cameco vs. Centrus Energy: Which Uranium Stock is the Better Buy Now? (Revised),Zacks,2026-06-22,0.612,Uranium Deal Powers Up Nuclear Fission Firm Oklo,The Daily Upside,2026-06-22,0.0,"OKLO, Centrus sign fuel agreement in Piketon, positioning southern Ohio as an advanced nuclear energy hub","The Portsmouth Daily Times, Ohio",2026-06-19,0.743,,,,,,,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,357.96,+6.28%,+18.21%,+10.54%,+103.93%,+186%,103.765,2.037,89.49,5.84,7239517,30611817,116783217,8.0,3.73,strong_buy,1.48,6.28,106.28,6.28,1062.8,62.8,10628.0,628.0,18.21,118.21,18.21,1182.1,182.1,11821.0,1821.0,10.54,110.54,10.54,1105.4,105.4,11054.0,1054.0,103.93,203.93,103.93,2039.3,1039.3,20393.0,10393.0,186.0,286.0,186.0,2860.0,1860.0,28600.0,18600.0,3 Reasons Investors Love Vertiv (VRT),StockStory,2026-06-22,0.637,"CoolIt Innovation Supports Vertiv’s (VRT) Long-Term Outlook, Says GLJ Research",Insider Monkey,2026-06-22,0.625,Jim Cramer Highlights Oracle (ORCL)’s Heavy Debt Load,Insider Monkey,2026-06-21,-0.361,,,,,,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,435.78,+3.05%,+11.34%,+8.10%,+33.92%,+27%,127.702,1.192,42.68,2.55,2564360,12647860,47788860,104.0,2.52,buy,1.72,3.05,103.05,3.05,1030.5,30.5,10305.0,305.0,11.34,111.34,11.34,1113.4,113.4,11134.0,1134.0,8.1,108.1,8.1,1081.0,81.0,10810.0,810.0,33.92,133.92,33.92,1339.2,339.2,13392.0,3392.0,27.0,127.0,27.0,1270.0,270.0,12700.0,2700.0,Eaton Corporation to Merge Mobility Business with Dana,Insider Monkey,2026-06-22,0.0,Beyond the Mag 7: Finding the Real Winners of the AI Boom,Zacks,2026-06-22,0.477,"GE Vernova Stock Raised The Bar, Now It Has To Prove It",Trefis,2026-06-22,0.0,,,,,,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,307.8,+2.89%,+4.43%,+5.42%,+162.16%,+394%,8.463,1.128,60.23,0.66,844194,3531294,11480094,12.0,11.45,none,,2.89,102.89,2.89,1028.9,28.9,10289.0,289.0,4.43,104.43,4.43,1044.3,44.3,10443.0,443.0,5.42,105.42,5.42,1054.2,54.2,10542.0,542.0,162.16,262.16,162.16,2621.6,1621.6,26216.0,16216.0,394.0,494.0,394.0,4940.0,3940.0,49400.0,39400.0,3 Market-Beating Stocks to Own for Decades,StockStory,2026-06-18,0.0,Why Powell Industries (POWL) Dipped More Than Broader Market Today,Zacks,2026-06-16,0.0,"Is Trending Stock Powell Industries, Inc. (POWL) a Buy Now?",Zacks,2026-06-12,0.0,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1115.94,+1.35%,+5.69%,+3.56%,+47.57%,+23%,83.059,0.97,77.39,0.55,514275,3393275,11435475,180.0,2.26,buy,1.58,1.35,101.35,1.35,1013.5,13.5,10135.0,135.0,5.69,105.69,5.69,1056.9,56.9,10569.0,569.0,3.56,103.56,3.56,1035.6,35.6,10356.0,356.0,47.57,147.57,47.57,1475.7,475.7,14757.0,4757.0,23.0,123.0,23.0,1230.0,230.0,12300.0,2300.0,Why Cisco (CSCO) Is Turning AI Infrastructure Into a Hybrid Data Center Security Opportunity,Insider Monkey,2026-06-22,0.637,Cisco (CSCO) Pushes Further Into Quantum Security And Enterprise AI,Simply Wall St.,2026-06-19,0.34,Equinix Is Now Becoming a Key Stop in the AI Supply Chain. How to Play EQIX Stock Here.,Barchart,2026-06-18,0.052,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,195.54,+3.89%,+6.86%,+1.64%,+27.84%,+6%,52.786,1.046,52.01,2.16,2608850,16967850,48663150,259.0,0.01,buy,1.72,3.89,103.89,3.89,1038.9,38.9,10389.0,389.0,6.86,106.86,6.86,1068.6,68.6,10686.0,686.0,1.64,101.64,1.64,1016.4,16.4,10164.0,164.0,27.84,127.84,27.84,1278.4,278.4,12784.0,2784.0,6.0,106.0,6.0,1060.0,60.0,10600.0,600.0,APLD's Customer Concentration Remains Elevated: Is Growth at Risk?,Zacks,2026-06-17,0.128,"Oppenheimer Picks Alphabet, Dumps Meta in Highest-Conviction Stock Picks",GuruFocus.com,2026-06-16,-0.402,Is Iron Mountain Stock Underperforming the Nasdaq?,Barchart,2026-06-15,0.0,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,176.43,-0.24%,-5.74%,-3.70%,+2.91%,-21%,62.033,0.891,28.46,3.13,2435999,15485299,59535599,396.0,2.24,buy,1.68,-0.24,99.76,-0.24,997.6,-2.4,9976.0,-24.0,-5.74,94.26,-5.74,942.6,-57.4,9426.0,-574.0,-3.7,96.3,-3.7,963.0,-37.0,9630.0,-370.0,2.91,102.91,2.91,1029.1,29.1,10291.0,291.0,-21.0,79.0,-21.0,790.0,-210.0,7900.0,-2100.0,Is American Tower Corporation (AMT) among the 7 Best “Land Owner” Stocks to Buy for Hard Asset Value,Insider Monkey,2026-06-19,0.827,Why American Tower (AMT) Dipped More Than Broader Market Today,Zacks,2026-06-17,0.0,9 AI Stocks That Aren’t Super Volatile,Barrons.com,2026-06-16,0.599,,,,,,,,,,
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,349.68,-4.51%,-2.78%,-10.03%,+11.10%,+123%,3220.216,1.237,26.69,29.82,52036611,173653911,659392111,24.0,1.42,strong_buy,1.44,-4.51,95.49,-4.51,954.9,-45.1,9549.0,-451.0,-2.78,97.22,-2.78,972.2,-27.8,9722.0,-278.0,-10.03,89.97,-10.03,899.7,-100.3,8997.0,-1003.0,11.1,111.1,11.1,1111.0,111.0,11110.0,1110.0,123.0,223.0,123.0,2230.0,1230.0,22300.0,12300.0,"Stock market today: S&P 500, Nasdaq slide as Big Tech, SpaceX hammered",Yahoo Finance,2026-06-21,0.0,SpaceX initiates first bond sale while the stock sheds post-IPO gains,Yahoo Finance Video,2026-06-22,0.34,Google's $75M stake in A24 follows a 50% funding increase in AI content creation startups,Pitchbook,2026-06-22,0.527,,,,,,,,,,
