ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
TLN,Talen Energy,AI,nuclear-ops,NASDAQ,360.79,-6.77%,-11.11%,-6.41%,-9.06%,+39%,17.243,1.604,,0.8,1192212,5833312,21273612,,5.56,buy,1.59,-6.77,93.23,-6.77,932.3,-67.7,9323.0,-677.0,-11.11,88.89,-11.11,888.9,-111.1,8889.0,-1111.0,-6.41,93.59,-6.41,935.9,-64.1,9359.0,-641.0,-9.06,90.94,-9.06,909.4,-90.6,9094.0,-906.0,39.0,139.0,39.0,1390.0,390.0,13900.0,3900.0,"Talen Energy, Stock Of The Day, Delivers For Amazon, AI Data Centers",Investor's Business Daily,2026-06-29,0.421,Talen Energy (TLN) Is Down 7.4% After Russell Index Additions And $984M Shelf Filing - What's Changed,Simply Wall St.,2026-06-29,0.273,Talen Energy (TLN) Downgraded at Jefferies. Here is Why,Insider Monkey,2026-06-28,0.273,,,,,,,,,,
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,34.37,-1.29%,-2.69%,-6.93%,+25.89%,+33%,22.109,0.989,,0.86,221415,2407615,16135915,451.0,0.59,buy,2.31,-1.29,98.71,-1.29,987.1,-12.9,9871.0,-129.0,-2.69,97.31,-2.69,973.1,-26.9,9731.0,-269.0,-6.93,93.07,-6.93,930.7,-69.3,9307.0,-693.0,25.89,125.89,25.89,1258.9,258.9,12589.0,2589.0,33.0,133.0,33.0,1330.0,330.0,13300.0,3300.0,Solar Beats Coal for the First Time: 3 Dividend Stocks to Buy Now,Motley Fool,2026-06-27,0.0,The U.S. Government is Supercharging the Nuclear Energy Resurgence With $17.5 Billion in Loans. Here's What it Means for Utility Stocks.,Motley Fool,2026-06-24,0.273,Is Cameco Set to Benefit From DOE-Backed Nuclear Expansion?,Zacks,2026-06-24,0.459,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,36.75,-1.82%,-2.39%,-6.65%,-6.12%,+12%,6.703,1.15,,1.5,630105,5930905,31488605,422.0,,none,,-1.82,98.18,-1.82,981.8,-18.2,9818.0,-182.0,-2.39,97.61,-2.39,976.1,-23.9,9761.0,-239.0,-6.65,93.35,-6.65,933.5,-66.5,9335.0,-665.0,-6.12,93.88,-6.12,938.8,-61.2,9388.0,-612.0,12.0,112.0,12.0,1120.0,120.0,11200.0,1200.0,Here's Why Buying Brookfield Renewable Today Could Be the Best Financial Decision You Ever Make,Motley Fool,2026-06-27,0.637,This is My Favorite Nuclear Energy Stock to Capitalize on the AI Power Boom,Motley Fool,2026-06-20,0.625,Brookfield Is Launching Another Renewable Energy Company. Here's What Investors Need to Know.,Motley Fool,2026-06-18,0.273,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,1134.35,-3.62%,+7.25%,+17.04%,+67.24%,+133%,304.822,1.045,33.18,2.72,2127688,14809488,67721288,17.0,3.93,buy,1.58,-3.62,96.38,-3.62,963.8,-36.2,9638.0,-362.0,7.25,107.25,7.25,1072.5,72.5,10725.0,725.0,17.04,117.04,17.04,1170.4,170.4,11704.0,1704.0,67.24,167.24,67.24,1672.4,672.4,16724.0,6724.0,133.0,233.0,133.0,2330.0,1330.0,23300.0,13300.0,Chevron Corporation (CVX) A Top Dividend Aristocrat Stock to Buy amid Growth on New Energies and Strategic Partnerships,Insider Monkey,2026-07-01,0.649,GE Vernova Was Red Hot in the First Six Months of 2026. Can It Keep the Momentum Going in the Second Half?,Motley Fool,2026-07-01,0.0,Can Rising Demand From AI and Data Centers Benefit NANO Nuclear?,Zacks,2026-07-01,0.361,5,buy,0.7,"GEV gained 73% YTD, +23.7% 1M, with a reasonable P/E of 34.4 and buy consensus; SMR exposure and AI data-center power demand support.",+73% YTD; +23.7% 1M; P/E 34.4; SMR/AI power demand,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,191.25,-1.67%,-7.00%,+2.13%,+5.46%,+38%,17.521,0.734,50.86,1.03,669680,6408680,22928780,53.0,4.05,buy,1.8,-1.67,98.33,-1.67,983.3,-16.7,9833.0,-167.0,-7.0,93.0,-7.0,930.0,-70.0,9300.0,-700.0,2.13,102.13,2.13,1021.3,21.3,10213.0,213.0,5.46,105.46,5.46,1054.6,54.6,10546.0,546.0,38.0,138.0,38.0,1380.0,380.0,13800.0,3800.0,OKLO's Latest Deal Brings Critical Engineering In-House,Zacks,2026-07-01,-0.318,Can BWX Technologies Benefit From the Commercial Nuclear Revival?,Zacks,2026-07-01,0.459,Innovative Solutions and Support (ISSC) Moves 5.3% Higher: Will This Strength Last?,Zacks,2026-06-29,0.876,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,10.15,+1.60%,-0.59%,-27.24%,-37.77%,-72%*,3.513,2.219,,36.0,23034513,135951513,775277413,,22.83,hold,2.53,1.6,101.6,1.6,1016.0,16.0,10160.0,160.0,-0.59,99.41,-0.59,994.1,-5.9,9941.0,-59.0,-27.24,72.76,-27.24,727.6,-272.4,7276.0,-2724.0,-37.77,62.23,-37.77,622.3,-377.7,6223.0,-3777.0,-72.0,28.0,-72.0,280.0,-720.0,2800.0,-7200.0,Can BWX Technologies Benefit From the Commercial Nuclear Revival?,Zacks,2026-07-01,0.459,Prediction: NuScale Power Stock Is a Buy Before August,Motley Fool,2026-07-01,0.0,Nuclear Power Is the Only Real Answer to AI Data Center Demand and These 3 ETFs Cover the Trade at Three Risk Levels,24/7 Wall St.,2026-06-30,-0.382,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,52.45,+0.11%,-2.98%,-28.61%,-32.58%,+2%*,9.126,1.113,,13.79,9416767,58371167,255312767,,17.91,buy,2.0,0.11,100.11,0.11,1001.1,1.1,10011.0,11.0,-2.98,97.02,-2.98,970.2,-29.8,9702.0,-298.0,-28.61,71.39,-28.61,713.9,-286.1,7139.0,-2861.0,-32.58,67.42,-32.58,674.2,-325.8,6742.0,-3258.0,2.0,102.0,2.0,1020.0,20.0,10200.0,200.0,OKLO's Latest Deal Brings Critical Engineering In-House,Zacks,2026-07-01,-0.318,Why Oklo Stock Is Moving Today: DOE Approves Isotope Test Facility,Barrons.com,2026-07-01,0.402,Is Nano Nuclear Energy Stock a Millionaire-Maker?,Motley Fool,2026-07-01,0.273,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,20.75,-3.26%,-10.37%,-32.12%,-24.85%,-36%*,1.081,5.044,,2.78,2252425,15045025,70559825,,27.74,strong_buy,1.4,-3.26,96.74,-3.26,967.4,-32.6,9674.0,-326.0,-10.37,89.63,-10.37,896.3,-103.7,8963.0,-1037.0,-32.12,67.88,-32.12,678.8,-321.2,6788.0,-3212.0,-24.85,75.15,-24.85,751.5,-248.5,7515.0,-2485.0,-36.0,64.0,-36.0,640.0,-360.0,6400.0,-3600.0,Is Nano Nuclear Energy Stock a Millionaire-Maker?,Motley Fool,2026-07-01,0.273,Nano Nuclear Shares Jump on Report of Potential UAE Investment Talks (NNE),InvestorsHub,2026-06-29,0.296,"Got $1,000 to Invest? This Stock Could Turn It Into $100,000 in 10 Years.",Motley Fool,2026-06-27,0.0,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,97.39,-4.19%,-8.67%,-19.19%,-1.19%,+42%,42.417,0.983,92.75,3.13,4023419,15101919,71687119,17.0,,buy,1.79,-4.19,95.81,-4.19,958.1,-41.9,9581.0,-419.0,-8.67,91.33,-8.67,913.3,-86.7,9133.0,-867.0,-19.19,80.81,-19.19,808.1,-191.9,8081.0,-1919.0,-1.19,98.81,-1.19,988.1,-11.9,9881.0,-119.0,42.0,142.0,42.0,1420.0,420.0,14200.0,4200.0,Energy Fuels Slides 18% in Past 3 Months: Exit Now or Stay Put?,Zacks,2026-07-01,0.273,"TimesSquare Mid Cap Growth Strategy Bets on Cameco Corp. (CCJ), a Uranium Supplier",Insider Monkey,2026-07-01,0.382,Can BWX Technologies Benefit From the Commercial Nuclear Revival?,Zacks,2026-07-01,0.459,,,,,,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,10.55,-1.31%,-3.21%,-31.67%,-19.53%,+61%,5.221,1.145,,10.15,7765781,50622281,277095081,,14.08,strong_buy,1.44,-1.31,98.69,-1.31,986.9,-13.1,9869.0,-131.0,-3.21,96.79,-3.21,967.9,-32.1,9679.0,-321.0,-31.67,68.33,-31.67,683.3,-316.7,6833.0,-3167.0,-19.53,80.47,-19.53,804.7,-195.3,8047.0,-1953.0,61.0,161.0,61.0,1610.0,610.0,16100.0,6100.0,Brokers Suggest Investing in Uranium Energy (UEC): Read This Before Placing a Bet,Zacks,2026-06-19,0.273,Cameco vs. Centrus Energy: Which Uranium Stock is the Better Buy Now?,Zacks,2026-06-18,0.612,Optimism Surrounds Uranium Energy (UEC) Following an Impressive Quarter,Insider Monkey,2026-06-17,0.836,,,,,,,,,,
LEU,Centrus Energy,AI,uranium,NYSE,166.34,-0.91%,-2.80%,-16.47%,-38.96%,-5%,3.272,1.339,60.49,0.9,646046,3794746,19394346,,22.45,buy,1.75,-0.91,99.09,-0.91,990.9,-9.1,9909.0,-91.0,-2.8,97.2,-2.8,972.0,-28.0,9720.0,-280.0,-16.47,83.53,-16.47,835.3,-164.7,8353.0,-1647.0,-38.96,61.04,-38.96,610.4,-389.6,6104.0,-3896.0,-5.0,95.0,-5.0,950.0,-50.0,9500.0,-500.0,Energy Fuels Slides 18% in Past 3 Months: Exit Now or Stay Put?,Zacks,2026-07-01,0.273,This Nuclear Energy Stock Has Plunged 32%. Buy It Now Before It Sets a New All-Time High.,Motley Fool,2026-06-30,0.273,Cameco's Adjusted EBITDA Up 44% in Q126: More Upside Ahead?,Zacks,2026-06-29,0.0,,,,,,,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,311.42,-7.42%,-1.58%,-6.88%,+77.42%,+169%,119.619,2.037,78.25,6.16,4583443,47327743,149957843,7.0,3.91,strong_buy,1.46,-7.42,92.58,-7.42,925.8,-74.2,9258.0,-742.0,-1.58,98.42,-1.58,984.2,-15.8,9842.0,-158.0,-6.88,93.12,-6.88,931.2,-68.8,9312.0,-688.0,77.42,177.42,77.42,1774.2,774.2,17742.0,7742.0,169.0,269.0,169.0,2690.0,1690.0,26900.0,16900.0,Why Vertiv (VRT) is Poised to Beat Earnings Estimates Again,Zacks,2026-07-01,0.25,"Should You Buy, Sell, or Hold VRT Stock at Its Price/Book of 27.78X?",Zacks,2026-07-01,0.0,Vertiv (VRT) Is Considered a Good Investment by Brokers: Is That True?,Zacks,2026-07-01,0.691,,,,,,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,412.31,-3.21%,+1.91%,-1.27%,+26.71%,+19%,160.1,1.192,40.3,2.59,2367500,14275500,53247300,103.0,2.43,buy,1.63,-3.21,96.79,-3.21,967.9,-32.1,9679.0,-321.0,1.91,101.91,1.91,1019.1,19.1,10191.0,191.0,-1.27,98.73,-1.27,987.3,-12.7,9873.0,-127.0,26.71,126.71,26.71,1267.1,267.1,12671.0,2671.0,19.0,119.0,19.0,1190.0,190.0,11900.0,1900.0,Eaton (ETN) Is Up 5.1% After Joining Multiple Russell Growth Indices - What's Changed,Simply Wall St.,2026-07-01,0.382,Vertiv and 6 More Stocks to Play the ‘Physical AI’ Boom,Barrons.com,2026-06-30,0.395,Eaton (ETN) Dips More Than Broader Market: What You Should Know,Zacks,2026-06-26,0.0,,,,,,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,264.86,-7.79%,-10.06%,-11.44%,+125.59%,+293%,9.65,1.128,51.63,0.71,760962,6390062,16740462,13.0,10.95,buy,2.25,-7.79,92.21,-7.79,922.1,-77.9,9221.0,-779.0,-10.06,89.94,-10.06,899.4,-100.6,8994.0,-1006.0,-11.44,88.56,-11.44,885.6,-114.4,8856.0,-1144.0,125.59,225.59,125.59,2255.9,1255.9,22559.0,12559.0,293.0,393.0,293.0,3930.0,2930.0,39300.0,29300.0,New Strong Buy Stocks for July 1st,Zacks,2026-07-01,0.511,Powell Industries (POWL) Outperforms Broader Market: What You Need to Know,Zacks,2026-06-30,0.0,Powell Industries (POWL) Joins Russell 1000 As Its Investor Base Shifts,Simply Wall St.,2026-06-30,0.0,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1013.62,-2.99%,-7.43%,-5.43%,+34.04%,+31%,99.968,0.97,69.95,0.58,929845,4187845,14174545,189.0,2.2,buy,1.58,-2.99,97.01,-2.99,970.1,-29.9,9701.0,-299.0,-7.43,92.57,-7.43,925.7,-74.3,9257.0,-743.0,-5.43,94.57,-5.43,945.7,-54.3,9457.0,-543.0,34.04,134.04,34.04,1340.4,340.4,13404.0,3404.0,31.0,131.0,31.0,1310.0,310.0,13100.0,3100.0,How a $25B AI Power Deal Is Sending Bloom Energy Higher,Barrons.com,2026-07-01,0.273,Hyperscalers Want Bloom Energy's Fuel Cells. Brookfield Wants to Help,GuruFocus.com,2026-07-01,0.459,Equinix (EQIX) Stock Dips While Market Gains: Key Facts,Zacks,2026-06-30,0.34,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,176.32,-1.98%,-8.65%,-5.21%,+15.27%,+4%,64.173,1.046,46.77,2.44,5771915,26978615,70996815,272.0,0.01,buy,1.72,-1.98,98.02,-1.98,980.2,-19.8,9802.0,-198.0,-8.65,91.35,-8.65,913.5,-86.5,9135.0,-865.0,-5.21,94.79,-5.21,947.9,-52.1,9479.0,-521.0,15.27,115.27,15.27,1152.7,152.7,11527.0,1527.0,4.0,104.0,4.0,1040.0,40.0,10400.0,400.0,Digital Realty Trust (DLR) Stock Looks Cheap On Cash Flow But Rich On Earnings,Simply Wall St.,2026-07-01,0.793,Digital Realty (DLR) Buys $3.5 Billion Blackstone Data Centers In Northern Virginia,Simply Wall St.,2026-07-01,0.0,Is Digital Realty (DLR) Quietly Shifting From Landlord To AI Infrastructure Platform With Its Latest Move?,Simply Wall St.,2026-07-01,0.0,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,166.08,+1.14%,-4.80%,-9.63%,-3.12%,-27%,77.375,0.891,26.79,3.22,4587551,24199451,77721451,427.0,2.21,buy,1.64,1.14,101.14,1.14,1011.4,11.4,10114.0,114.0,-4.8,95.2,-4.8,952.0,-48.0,9520.0,-480.0,-9.63,90.37,-9.63,903.7,-96.3,9037.0,-963.0,-3.12,96.88,-3.12,968.8,-31.2,9688.0,-312.0,-27.0,73.0,-27.0,730.0,-270.0,7300.0,-2700.0,American Tower (AMT) Upgraded to Outperform at RBC Capital,Insider Monkey,2026-07-01,0.0,American Tower (AMT) Stock After 24% Slide Is The Market Overreacting To Rate Fears,Simply Wall St.,2026-07-01,-0.421,Index Additions And AI Infrastructure Optimism Might Change The Case For Investing In American Tower (AMT),Simply Wall St.,2026-06-30,0.542,,,,,,,,,,
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,361.21,+1.01%,+4.61%,-0.12%,+14.76%,+100%,4407.691,1.237,27.53,31.51,26660281,255309081,846204281,25.0,1.53,strong_buy,1.44,1.01,101.01,1.01,1010.1,10.1,10101.0,101.0,4.61,104.61,4.61,1046.1,46.1,10461.0,461.0,-0.12,99.88,-0.12,998.8,-1.2,9988.0,-12.0,14.76,114.76,14.76,1147.6,147.6,11476.0,1476.0,100.0,200.0,100.0,2000.0,1000.0,20000.0,10000.0,The ETFs behind Trump's new child investment accounts,Yahoo Finance Video,2026-07-01,0.0,Circle stock plummeted because of this new stablecoin. Here's why.,Yahoo Finance Video,2026-07-01,0.0,"Meta to reportedly rent out excess AI compute, joining the ranks of Amazon & Microsoft",Yahoo Finance Video,2026-07-01,0.178,,,,,,,,,,
