ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
TLN,Talen Energy,AI,nuclear-ops,NASDAQ,305.54,-2.88%,-14.40%,-11.97%,-22.99%,-12%,14.64,1.673,,0.86,762949,6511549,19184849,,5.32,buy,1.62,-2.88,97.12,-2.88,971.2,-28.8,9712.0,-288.0,-14.4,85.6,-14.4,856.0,-144.0,8560.0,-1440.0,-11.97,88.03,-11.97,880.3,-119.7,8803.0,-1197.0,-22.99,77.01,-22.99,770.1,-229.9,7701.0,-2299.0,-12.0,88.0,-12.0,880.0,-120.0,8800.0,-1200.0,3 Nuclear Energy Stocks for the AI Power Era,24/7 Wall St.,2026-08-24,0.273,These 3 AI stocks are bought by both hedge funds and mutual funds,Investing.com,2026-08-22,0.0,Pennsylvania Sets New Data-Center Rules—and Some Energy Companies Can Actually Benefit,Barrons.com,2026-08-19,0.625,,,,,,,,,,
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,32.35,-1.97%,-6.07%,+0.68%,+18.49%,+31%,15.77,0.995,,0.91,442945,4108445,19070945,478.0,0.51,buy,2.31,-1.97,98.03,-1.97,980.3,-19.7,9803.0,-197.0,-6.07,93.93,-6.07,939.3,-60.7,9393.0,-607.0,0.68,100.68,0.68,1006.8,6.8,10068.0,68.0,18.49,118.49,18.49,1184.9,184.9,11849.0,1849.0,31.0,131.0,31.0,1310.0,310.0,13100.0,3100.0,Is Brookfield Renewable a Better Buy Now Than It Was 6 Months Ago?,Motley Fool,2026-08-23,0.44,Sector Update: Energy Stocks Mixed Late Afternoon,MT Newswires,2026-08-21,0.273,"Brookfield, La Caisse close $6.5bn Boralex acquisition",Power Technology,2026-08-17,0.0,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,32.88,-2.43%,-6.32%,+0.86%,-16.01%,-1%,6.103,1.166,,1.68,1014988,6865288,39669888,472.0,,hold,3.17,-2.43,97.57,-2.43,975.7,-24.3,9757.0,-243.0,-6.32,93.68,-6.32,936.8,-63.2,9368.0,-632.0,0.86,100.86,0.86,1008.6,8.6,10086.0,86.0,-16.01,83.99,-16.01,839.9,-160.1,8399.0,-1601.0,-1.0,99.0,-1.0,990.0,-10.0,9900.0,-100.0,Why I'm Not Chasing NuScale -- Here's What I'm Buying Instead,Motley Fool,2026-08-11,0.0,Why Cameco's Ugly Earnings Miss Might Be Good News in Disguise,Motley Fool,2026-08-08,-0.459,Brookfield Renewable Q2 Earnings Call Highlights,MarketBeat,2026-07-31,0.0,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,942.1,-1.59%,-12.69%,-5.47%,+38.89%,+59%,250.913,1.033,26.97,2.83,1855316,11105016,47924916,21.0,3.2,buy,1.54,-1.59,98.41,-1.59,984.1,-15.9,9841.0,-159.0,-12.69,87.31,-12.69,873.1,-126.9,8731.0,-1269.0,-5.47,94.53,-5.47,945.3,-54.7,9453.0,-547.0,38.89,138.89,38.89,1388.9,388.9,13889.0,3889.0,59.0,159.0,59.0,1590.0,590.0,15900.0,5900.0,Why Is GE Vernova (GEV) A Key Pick For Queensland's Supernode Battery Project?,Simply Wall St.,2026-08-24,0.0,GE Vernova Launches Medium-Voltage Power System for AI Data Centers,InvestorsHub,2026-08-24,0.0,GE Vernova to supply technology for stage three of Supernode BESS project,Power Technology,2026-08-24,0.0,,,,,,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,149.52,-5.10%,-12.70%,-15.17%,-17.42%,-4%,13.7,0.76,38.74,0.98,1703139,5507739,20387739,68.0,3.99,buy,1.81,-5.1,94.9,-5.1,949.0,-51.0,9490.0,-510.0,-12.7,87.3,-12.7,873.0,-127.0,8730.0,-1270.0,-15.17,84.83,-15.17,848.3,-151.7,8483.0,-1517.0,-17.42,82.58,-17.42,825.8,-174.2,8258.0,-1742.0,-4.0,96.0,-4.0,960.0,-40.0,9600.0,-400.0,"Mercury Systems, BWX, Kratos, Parsons, and Huntington Ingalls Shares Plummet, What You Need To Know",StockStory,2026-08-20,0.296,BWX Technologies (BWXT) Stock May Be Fully Priced Despite Nuclear Growth Hopes,Simply Wall St.,2026-08-20,-0.545,"BWX Technologies (BWXT) Wins ANEEL Fuel Review Role, Is It Still 32% Below Fair Value?",Simply Wall St.,2026-08-20,0.813,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,9.05,-3.72%,-1.52%,+5.97%,-44.51%,-74%*,3.715,2.306,,32.78,46062699,181558799,664591399,,19.43,hold,2.56,-3.72,96.28,-3.72,962.8,-37.2,9628.0,-372.0,-1.52,98.48,-1.52,984.8,-15.2,9848.0,-152.0,5.97,105.97,5.97,1059.7,59.7,10597.0,597.0,-44.51,55.49,-44.51,554.9,-445.1,5549.0,-4451.0,-74.0,26.0,-74.0,260.0,-740.0,2600.0,-7400.0,"I Love NuScale Stock for 1 Reason, and It's Not What You Think",Motley Fool,2026-08-23,0.637,"NuScale Power (SMR) Shares Moved, So What Is Behind the Attention?",Simply Wall St.,2026-08-22,0.296,A Major Short Squeeze Could Be Brewing in Oklo Stock,Barchart,2026-08-21,0.0,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,39.69,-5.93%,-9.55%,-5.07%,-48.98%,-41%*,7.383,1.201,,10.78,7412511,35731011,192610011,,18.6,buy,2.04,-5.93,94.07,-5.93,940.7,-59.3,9407.0,-593.0,-9.55,90.45,-9.55,904.5,-95.5,9045.0,-955.0,-5.07,94.93,-5.07,949.3,-50.7,9493.0,-507.0,-48.98,51.02,-48.98,510.2,-489.8,5102.0,-4898.0,-41.0,59.0,-41.0,590.0,-410.0,5900.0,-4100.0,Is Oklo (OKLO) Undervalued After First Revenue And A Reactor Milestone?,Simply Wall St.,2026-08-24,0.0,OKLO vs. TLN: Which Nuclear Energy Stock Looks Better Now?,Zacks,2026-08-24,0.612,Prediction: Oklo Won't Book Its First Commercial Power Revenue Before 2028,Motley Fool,2026-08-23,0.0,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,18.27,-3.59%,-6.74%,+8.81%,-33.83%,-39%*,0.981,5.409,,2.6,1324467,7884667,40901567,,35.5,buy,1.57,-3.59,96.41,-3.59,964.1,-35.9,9641.0,-359.0,-6.74,93.26,-6.74,932.6,-67.4,9326.0,-674.0,8.81,108.81,8.81,1088.1,88.1,10881.0,881.0,-33.83,66.17,-33.83,661.7,-338.3,6617.0,-3383.0,-39.0,61.0,-39.0,610.0,-390.0,6100.0,-3900.0,A Major Short Squeeze Could Be Brewing in Oklo Stock,Barchart,2026-08-21,0.0,OKLO Vs SMR Vs NNE: All Three Nuclear Stocks Got A Price Target Cut – But Here’s The One This Analyst Still Favors,Stocktwits,2026-08-21,0.238,NANO Nuclear Energy (NNE) Stock Looks Cheap As Shares Fell 34%,Simply Wall St.,2026-08-20,0.511,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,102.27,-0.46%,+3.74%,+14.46%,+3.76%,+37%,44.542,0.992,176.33,3.35,1951738,12511238,61490138,17.0,,buy,1.59,-0.46,99.54,-0.46,995.4,-4.6,9954.0,-46.0,3.74,103.74,3.74,1037.4,37.4,10374.0,374.0,14.46,114.46,14.46,1144.6,144.6,11446.0,1446.0,3.76,103.76,3.76,1037.6,37.6,10376.0,376.0,37.0,137.0,37.0,1370.0,370.0,13700.0,3700.0,Cameco vs. Denison: Which Uranium Stock Has an Edge Right Now?,Zacks,2026-08-24,0.0,Uranium ETFs Just Crashed 30 Percent While AI Power Demand Keeps Breaking Records,24/7 Wall St.,2026-08-18,-0.128,Standard Nuclear Stock Hit Its High Ahead Of The Numbers,Trefis,2026-08-17,0.0,6,buy,0.65,"Cameco has buy consensus, 1M momentum +13.43%, 1W +4.88%, and 1D +6.79%. P/E 176.74 is high but uranium prices are surging on AI power demand.",strong 1D momentum; positive news sentiment 0.102; uranium price catalyst; AI power demand,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,12.51,-1.96%,+12.00%,+26.24%,-4.58%,+23%,6.133,1.208,,9.55,9829094,46427194,165770094,,14.38,strong_buy,1.44,-1.96,98.04,-1.96,980.4,-19.6,9804.0,-196.0,12.0,112.0,12.0,1120.0,120.0,11200.0,1200.0,26.24,126.24,26.24,1262.4,262.4,12624.0,2624.0,-4.58,95.42,-4.58,954.2,-45.8,9542.0,-458.0,23.0,123.0,23.0,1230.0,230.0,12300.0,2300.0,2 Nuclear Stocks to Buy and What Each One Needs to Go Right,Motley Fool,2026-08-19,0.0,"Insider Sheds Over 55,000 Shares of North American Uranium Stock",Motley Fool,2026-08-11,0.296,"Prediction: $1,000 in Uranium Energy Corp Will Be Worth This Much in 5 Years",Motley Fool,2026-08-10,0.459,4,strong_buy,0.7,"Uranium Energy Corp has strong_buy consensus, 1M momentum +31.14%, 1W +13.83%, and highest news sentiment 0.451. Uranium demand for AI power is a key catalyst despite negative YTD.",strong_buy rating; exceptional 1M momentum; high news sentiment 0.451; AI power demand catalyst,,,,,
LEU,Centrus Energy,AI,uranium,NYSE,177.14,-4.89%,-3.79%,+0.66%,-34.99%,+1%,3.535,1.35,94.22,0.8,539393,2400293,12387293,,26.68,buy,1.78,-4.89,95.11,-4.89,951.1,-48.9,9511.0,-489.0,-3.79,96.21,-3.79,962.1,-37.9,9621.0,-379.0,0.66,100.66,0.66,1006.6,6.6,10066.0,66.0,-34.99,65.01,-34.99,650.1,-349.9,6501.0,-3499.0,1.0,101.0,1.0,1010.0,10.0,10100.0,100.0,Keep This Renewable Energy Stock Close Until November,Schaeffer's Investment Research,2026-08-24,0.273,3 Growth Stocks to Buy Before Wall Street Catches On,24/7 Wall St.,2026-08-24,0.382,"NuScale Power and Oklo Drop 5%, Centrus Energy Sinks 6%: What’s Behind the Nuclear Stock Selloff?",24/7 Wall St.,2026-08-20,0.0,,,,,,,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,254.97,-2.79%,-12.81%,-11.35%,+45.26%,+110%,98.161,2.077,57.56,6.15,3968402,24186502,134662102,10.0,3.21,strong_buy,1.39,-2.79,97.21,-2.79,972.1,-27.9,9721.0,-279.0,-12.81,87.19,-12.81,871.9,-128.1,8719.0,-1281.0,-11.35,88.65,-11.35,886.5,-113.5,8865.0,-1135.0,45.26,145.26,45.26,1452.6,452.6,14526.0,4526.0,110.0,210.0,110.0,2100.0,1100.0,21000.0,11000.0,"Boeing and 9 More Stocks for Manufacturing’s Revival, From Our Roundtable Pros",Barrons.com,2026-08-24,0.0,SentinelOne to Report Q2 Earnings: What's in Store for the Stock?,Zacks,2026-08-24,0.0,Brokers Suggest Investing in Vertiv (VRT): Read This Before Placing a Bet,Zacks,2026-08-24,0.0,,,,,,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,408.67,-2.85%,-10.26%,+2.77%,+25.90%,+21%,158.686,1.177,41.66,2.35,1549157,8852157,48703057,105.0,1.76,buy,1.56,-2.85,97.15,-2.85,971.5,-28.5,9715.0,-285.0,-10.26,89.74,-10.26,897.4,-102.6,8974.0,-1026.0,2.77,102.77,2.77,1027.7,27.7,10277.0,277.0,25.9,125.9,25.9,1259.0,259.0,12590.0,2590.0,21.0,121.0,21.0,1210.0,210.0,12100.0,2100.0,Eaton vs. Hubbell: Which Electrification Stock Has an Edge?,Zacks,2026-08-21,0.0,VWDRY or ETN: Which Is the Better Value Stock Right Now?,Zacks,2026-08-21,0.649,2 Stocks for What’s Next in AI,Barrons.com,2026-08-21,0.0,,,,,,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,188.98,-4.80%,-13.56%,-13.76%,+61.03%,+130%,6.885,1.216,36.2,0.74,394663,2490063,14945463,18.0,11.1,buy,2.25,-4.8,95.2,-4.8,952.0,-48.0,9520.0,-480.0,-13.56,86.44,-13.56,864.4,-135.6,8644.0,-1356.0,-13.76,86.24,-13.76,862.4,-137.6,8624.0,-1376.0,61.03,161.03,61.03,1610.3,610.3,16103.0,6103.0,130.0,230.0,130.0,2300.0,1300.0,23000.0,13000.0,"Powell, Sterling, Vertiv, Nextpower, and Hubbell Shares Are Falling, What You Need To Know",StockStory,2026-08-18,0.153,3 High-Flying Stocks for Long-Term Investors,StockStory,2026-08-17,0.0,2 of Wall Street’s Favorite Stocks Worth Your Attention and 1 We Ignore,StockStory,2026-08-14,0.34,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1055.2,+0.88%,-3.40%,+1.29%,+40.20%,+36%,104.118,0.972,67.86,0.61,573990,2414090,12861490,194.0,2.21,buy,1.53,0.88,100.88,0.88,1008.8,8.8,10088.0,88.0,-3.4,96.6,-3.4,966.0,-34.0,9660.0,-340.0,1.29,101.29,1.29,1012.9,12.9,10129.0,129.0,40.2,140.2,40.2,1402.0,402.0,14020.0,4020.0,36.0,136.0,36.0,1360.0,360.0,13600.0,3600.0,SGA Is Betting on Equinix (EQIX) as AI Demand Accelerates,Insider Monkey,2026-08-24,-0.128,3 Data Center Stocks Powering the AI Buildout,24/7 Wall St.,2026-08-23,0.0,"3 REITs to Beat Rising Interest Rates, According to a Real Estate Pro",Barrons.com,2026-08-20,0.459,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,188.55,-1.09%,-4.73%,-3.68%,+23.27%,+15%,71.026,1.042,91.53,2.97,1680155,8500755,44361455,256.0,0.01,strong_buy,1.45,-1.09,98.91,-1.09,989.1,-10.9,9891.0,-109.0,-4.73,95.27,-4.73,952.7,-47.3,9527.0,-473.0,-3.68,96.32,-3.68,963.2,-36.8,9632.0,-368.0,23.27,123.27,23.27,1232.7,232.7,12327.0,2327.0,15.0,115.0,15.0,1150.0,150.0,11500.0,1500.0,The AI Debt Boom Is Helping Push Everyone’s Cost of Capital Higher,24/7 Wall St.,2026-08-23,-0.077,3 Data Center Stocks Powering the AI Buildout,24/7 Wall St.,2026-08-23,0.0,Digital Realty Trust (DLR) Crossed Above the 20-Day Moving Average: What That Means for Investors,Zacks,2026-08-21,0.511,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,178.39,+1.43%,+3.58%,+6.99%,+4.06%,-17%,83.123,0.894,24.5,3.12,1530919,8485619,56087819,397.0,1.88,buy,1.52,1.43,101.43,1.43,1014.3,14.3,10143.0,143.0,3.58,103.58,3.58,1035.8,35.8,10358.0,358.0,6.99,106.99,6.99,1069.9,69.9,10699.0,699.0,4.06,104.06,4.06,1040.6,40.6,10406.0,406.0,-17.0,83.0,-17.0,830.0,-170.0,8300.0,-1700.0,The Bull Case For American Tower (AMT) Could Change Following Barclays’ Upgrade And CoreSite Momentum – Learn Why,Simply Wall St.,2026-08-21,0.0,"American Tower (AMT) Wins A Barclays Upgrade, Does The Valuation Still Look Cheap?",Simply Wall St.,2026-08-21,0.572,American Tower (AMT) Stock May Trade At A 40% Discount To Fair Value,Simply Wall St.,2026-08-21,0.572,,,,,,,,,,
