ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
TLN,Talen Energy,AI,nuclear-ops,NASDAQ,360.32,-3.40%,-9.09%,-17.76%,-9.18%,+20%,17.221,1.619,,0.8,569962,3361162,17012362,,5.95,buy,1.59,-3.4,96.6,-3.4,966.0,-34.0,9660.0,-340.0,-9.09,90.91,-9.09,909.1,-90.9,9091.0,-909.0,-17.76,82.24,-17.76,822.4,-177.6,8224.0,-1776.0,-9.18,90.82,-9.18,908.2,-91.8,9082.0,-918.0,20.0,120.0,20.0,1200.0,200.0,12000.0,2000.0,Top energy firm sends key signal on AI's future after $1.2B deal,TheStreet,2026-07-17,0.44,"Hedge Fund Carronade, Nearing $4 Billion, Closing to New Clients",Bloomberg,2026-07-16,0.0,Major US Power Sale to Show Depth of Eastern Grid’s Tight Supply,Bloomberg,2026-07-14,0.0,,,,,,,,,,
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,32.05,+1.70%,+0.60%,-10.32%,+17.39%,+16%,21.857,0.996,,0.88,363343,3164943,14026143,494.0,0.53,buy,2.31,1.7,101.7,1.7,1017.0,17.0,10170.0,170.0,0.6,100.6,0.6,1006.0,6.0,10060.0,60.0,-10.32,89.68,-10.32,896.8,-103.2,8968.0,-1032.0,17.39,117.39,17.39,1173.9,173.9,11739.0,1739.0,16.0,116.0,16.0,1160.0,160.0,11600.0,1600.0,3 Green Energy Stocks to Buy in July,24/7 Wall St.,2026-07-19,0.273,Congresswoman Scoops Up Brookfield Renewables Stock Six Times In Three Days: Why The Trade Is Drawing Attention,Benzinga,2026-07-11,0.0,Prediction: Why Buying Brookfield Renewable Instead of Bloom Energy Could Set You Up For Life,Motley Fool,2026-07-07,0.273,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,34.22,+0.71%,+0.12%,-9.80%,-12.58%,-6%,6.242,1.159,,1.54,958481,5898081,26011081,462.0,,hold,2.67,0.71,100.71,0.71,1007.1,7.1,10071.0,71.0,0.12,100.12,0.12,1001.2,1.2,10012.0,12.0,-9.8,90.2,-9.8,902.0,-98.0,9020.0,-980.0,-12.58,87.42,-12.58,874.2,-125.8,8742.0,-1258.0,-6.0,94.0,-6.0,940.0,-60.0,9400.0,-600.0,2 Passive Income Stocks I Plan to Hold for the Next Decade,Motley Fool,2026-07-19,0.202,I'm Calling It. It's Time to Load Up on These 3 High-Yielding Dividend Stocks Right Now (1 Currently Yields Over 8.5%),Motley Fool,2026-07-12,0.0,Prediction: Why Buying Brookfield Renewable Instead of Bloom Energy Could Set You Up For Life,Motley Fool,2026-07-07,0.273,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,1079.18,+1.98%,+3.51%,-4.29%,+59.10%,+87%,289.998,0.935,31.58,2.86,2032487,12609887,57031087,19.0,4.35,buy,1.58,1.98,101.98,1.98,1019.8,19.8,10198.0,198.0,3.51,103.51,3.51,1035.1,35.1,10351.0,351.0,-4.29,95.71,-4.29,957.1,-42.9,9571.0,-429.0,59.1,159.1,59.1,1591.0,591.0,15910.0,5910.0,87.0,187.0,87.0,1870.0,870.0,18700.0,8700.0,"Earnings live: AMC stock soars 26% on 'superb' Q2, Domino's stock rises",Yahoo Finance,2026-07-20,0.625,GE Vernova's Next Earnings Report on July 22 Could Send the Stock Soaring. Here's Why.,Motley Fool,2026-07-20,0.0,"Update: US Equity Futures Edge Higher Pre-Bell as Traders Monitor Middle East Situation, Anticipate Week's Tech Earnings",MT Newswires,2026-07-20,0.0,7,buy,0.68,"GEV boasts a strong YTD of +55.96%, P/E of 30.96, and a buy rating. Despite a 1M dip of -4.68%, the long-term SMR growth story and positive news sentiment of 0.029 support the pick.",YTD +55.96%; P/E 30.96; analyst buy; SMR catalyst,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,169.56,-1.99%,-4.28%,-19.26%,-6.50%,+22%,15.534,0.737,45.22,1.02,568471,5077371,19868871,61.0,4.03,buy,1.8,-1.99,98.01,-1.99,980.1,-19.9,9801.0,-199.0,-4.28,95.72,-4.28,957.2,-42.8,9572.0,-428.0,-19.26,80.74,-19.26,807.4,-192.6,8074.0,-1926.0,-6.5,93.5,-6.5,935.0,-65.0,9350.0,-650.0,22.0,122.0,22.0,1220.0,220.0,12200.0,2200.0,SpaceX vs. BWX Technologies: Which Industrials Stock Is a Better Buy in 2026?,Motley Fool,2026-07-19,0.44,Defense Contractors Stocks Q1 Teardown: BWX (NYSE:BWXT) Vs The Rest,StockStory,2026-07-17,0.128,Can BWXT's Manufacturing Investments Support Future Growth?,Zacks,2026-07-17,0.649,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,7.96,+4.05%,-4.67%,-29.18%,-51.20%,-83%*,2.755,2.252,,33.66,33981488,130222388,549300688,,23.74,hold,2.56,4.05,104.05,4.05,1040.5,40.5,10405.0,405.0,-4.67,95.33,-4.67,953.3,-46.7,9533.0,-467.0,-29.18,70.82,-29.18,708.2,-291.8,7082.0,-2918.0,-51.2,48.8,-51.2,488.0,-512.0,4880.0,-5120.0,-83.0,17.0,-83.0,170.0,-830.0,1700.0,-8300.0,Top Reason NuScale Power Is Worth Buying Right Now,Motley Fool,2026-07-18,0.402,"NuScale Power (SMR) Faces More Cautious Sentiment, Is 92% Undervalued Enough?",Simply Wall St.,2026-07-17,-0.176,Can BWXT's Manufacturing Investments Support Future Growth?,Zacks,2026-07-17,0.649,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,41.51,+0.73%,-9.39%,-28.92%,-46.65%,-34%*,7.223,1.159,,13.15,6652659,40790059,186913459,,16.04,buy,2.04,0.73,100.73,0.73,1007.3,7.3,10073.0,73.0,-9.39,90.61,-9.39,906.1,-93.9,9061.0,-939.0,-28.92,71.08,-28.92,710.8,-289.2,7108.0,-2892.0,-46.65,53.35,-46.65,533.5,-466.5,5335.0,-4665.0,-34.0,66.0,-34.0,660.0,-340.0,6600.0,-3400.0,Analysts Project the Oklo Stock Price Will Reach $87 in 2027 -- Is the Risk-to-Reward Scenario Worth It?,Motley Fool,2026-07-19,0.25,"This Nuclear Stock Is Down 46%, and It's a Screaming Buy",Motley Fool,2026-07-18,-0.382,Can BWXT's Manufacturing Investments Support Future Growth?,Zacks,2026-07-17,0.649,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,16.41,+2.06%,-8.93%,-36.00%,-40.57%,-53%*,0.855,5.27,,2.79,1691713,11820813,51106413,,28.73,buy,1.67,2.06,102.06,2.06,1020.6,20.6,10206.0,206.0,-8.93,91.07,-8.93,910.7,-89.3,9107.0,-893.0,-36.0,64.0,-36.0,640.0,-360.0,6400.0,-3600.0,-40.57,59.43,-40.57,594.3,-405.7,5943.0,-4057.0,-53.0,47.0,-53.0,470.0,-530.0,4700.0,-5300.0,NANO Nuclear Energy (NNE) Stock Fair Value Falls As Analysts Weigh Growth Against Execution Risk,Simply Wall St.,2026-07-17,0.743,Is NANO Nuclear Energy (NNE) Cheap Following Its Virginia Consortium Move?,Simply Wall St.,2026-07-17,0.273,NANO Nuclear Energy (NNE) Stock Looks Undervalued As Nuclear Interest Builds,Simply Wall St.,2026-07-17,0.625,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,84.85,-2.25%,-5.93%,-20.75%,-13.91%,+11%,36.956,1.0,80.81,3.33,4458477,22754177,70532877,20.0,,buy,1.76,-2.25,97.75,-2.25,977.5,-22.5,9775.0,-225.0,-5.93,94.07,-5.93,940.7,-59.3,9407.0,-593.0,-20.75,79.25,-20.75,792.5,-207.5,7925.0,-2075.0,-13.91,86.09,-13.91,860.9,-139.1,8609.0,-1391.0,11.0,111.0,11.0,1110.0,110.0,11100.0,1100.0,Why These 3 Nuclear ETFs Are Getting a Fresh Look as AI Power Demand Rises,MarketBeat,2026-07-19,0.202,"Skyharbour, Purecore sign LoI for Yurchison uranium option",Mining Technology,2026-07-17,0.0,MP Materials and the U.S. Rare Earth Push are Starting to Align,Zacks,2026-07-16,0.0,,,,,,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,9.4,+1.29%,-6.65%,-18.05%,-28.30%,+16%,4.608,1.186,,10.15,6167261,38712361,164824561,,14.86,strong_buy,1.44,1.29,101.29,1.29,1012.9,12.9,10129.0,129.0,-6.65,93.35,-6.65,933.5,-66.5,9335.0,-665.0,-18.05,81.95,-18.05,819.5,-180.5,8195.0,-1805.0,-28.3,71.7,-28.3,717.0,-283.0,7170.0,-2830.0,16.0,116.0,16.0,1160.0,160.0,11600.0,1600.0,"OKLO, XE, SMR, NNE, UEC Stocks Tumble On Thursday: AI Made Nuclear Stocks Market Darlings – Now Investors Want Proof",Stocktwits,2026-07-17,0.542,"Oklo Just Dropped 28% in a Month. Is It Time to Abandon Nuclear Stocks Like OKLO, NuScale, and Uranium Energy Corp.?",24/7 Wall St.,2026-07-16,0.178,Cameco Resolves Cigar Lake Disruption: Are 2026 Targets on Track?,Zacks,2026-07-15,-0.202,,,,,,,,,,
LEU,Centrus Energy,AI,uranium,NYSE,156.39,+0.38%,+0.22%,-14.86%,-42.61%,-30%,3.077,1.359,56.87,0.93,830598,4070198,17785098,,23.28,buy,1.71,0.38,100.38,0.38,1003.8,3.8,10038.0,38.0,0.22,100.22,0.22,1002.2,2.2,10022.0,22.0,-14.86,85.14,-14.86,851.4,-148.6,8514.0,-1486.0,-42.61,57.39,-42.61,573.9,-426.1,5739.0,-4261.0,-30.0,70.0,-30.0,700.0,-300.0,7000.0,-3000.0,"This Nuclear Stock Is Down 46%, and It's a Screaming Buy",Motley Fool,2026-07-18,-0.382,Oklo or Centrus Energy: Truist Picks the Top Nuclear Stock to Buy,TipRanks,2026-07-16,0.44,1 Cash-Heavy Stock on Our Buy List and 2 We Turn Down,StockStory,2026-07-16,0.0,,,,,,,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,291.67,+0.91%,-4.64%,-18.52%,+66.16%,+129%,112.033,2.029,73.47,6.2,3763088,22281288,128359988,9.0,3.78,strong_buy,1.44,0.91,100.91,0.91,1009.1,9.1,10091.0,91.0,-4.64,95.36,-4.64,953.6,-46.4,9536.0,-464.0,-18.52,81.48,-18.52,814.8,-185.2,8148.0,-1852.0,66.16,166.16,66.16,1661.6,661.6,16616.0,6616.0,129.0,229.0,129.0,2290.0,1290.0,22900.0,12900.0,Vertiv (VRT) Is Buying Strategic Thermal Labs For AI Cooling Growth,Simply Wall St.,2026-07-20,0.382,VRT Stock Is Rising Today – What’s The Deal With Strategic Thermal Labs About?,Stocktwits,2026-07-20,0.0,Jim Cramer Says Wait Before Buying the Dip on Vertiv: “You’ll Get A Better Price.”,24/7 Wall St.,2026-07-20,0.44,,,,,,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,401.41,+0.86%,-0.36%,-7.89%,+23.36%,+7%,155.867,1.181,39.2,2.61,1238984,10991084,45949884,110.0,2.39,buy,1.63,0.86,100.86,0.86,1008.6,8.6,10086.0,86.0,-0.36,99.64,-0.36,996.4,-3.6,9964.0,-36.0,-7.89,92.11,-7.89,921.1,-78.9,9211.0,-789.0,23.36,123.36,23.36,1233.6,233.6,12336.0,2336.0,7.0,107.0,7.0,1070.0,70.0,10700.0,700.0,3 Stocks Poised to Outperform Before Their Biggest Growth Years Begin,Motley Fool,2026-07-20,0.557,Eaton (ETN) Upgraded to Buy: What Does It Mean for the Stock?,Zacks,2026-07-20,0.0,VWDRY vs. ETN: Which Stock Should Value Investors Buy Now?,Zacks,2026-07-20,0.34,6,buy,0.7,"ETN has a solid YTD of +22.93%, P/E of 39.06, and positive news sentiment of 0.092. As a power infrastructure play, it benefits from AI data center buildout, with a buy rating.",YTD +22.93%; P/E 39.06; news sentiment 0.092; analyst buy,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,228.28,-1.99%,+1.16%,-25.83%,+94.43%,+216%,8.317,1.135,44.59,0.76,584723,4649223,18679323,15.0,9.08,none,,-1.99,98.01,-1.99,980.1,-19.9,9801.0,-199.0,1.16,101.16,1.16,1011.6,11.6,10116.0,116.0,-25.83,74.17,-25.83,741.7,-258.3,7417.0,-2583.0,94.43,194.43,94.43,1944.3,944.3,19443.0,9443.0,216.0,316.0,216.0,3160.0,2160.0,31600.0,21600.0,Powell Industries (POWL) Stock Looks Reasonable On Growth But Stretched On Earnings,Simply Wall St.,2026-07-18,0.202,Powell Industries (POWL) Pullback Puts Its Bullish Fair Value Narrative Back In Focus,Simply Wall St.,2026-07-18,0.572,The Great Rotation: 5 Stocks Set to Win as Money Leaves Megacap Tech,24/7 Wall St.,2026-07-17,0.836,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1017.31,-0.73%,-2.14%,-8.84%,+34.52%,+29%,100.332,0.971,70.26,0.6,448678,2484278,12472178,193.0,2.06,buy,1.53,-0.73,99.27,-0.73,992.7,-7.3,9927.0,-73.0,-2.14,97.86,-2.14,978.6,-21.4,9786.0,-214.0,-8.84,91.16,-8.84,911.6,-88.4,9116.0,-884.0,34.52,134.52,34.52,1345.2,345.2,13452.0,3452.0,29.0,129.0,29.0,1290.0,290.0,12900.0,2900.0,Everyday Investors Are Over the Mag Seven and Into New AI Darlings,The Wall Street Journal,2026-07-20,0.494,Equinix (EQIX) Advances While Market Declines: Some Information for Investors,Zacks,2026-07-17,0.0,This Data Center IPO Is the Next Big Test for the AI Trade,Barrons.com,2026-07-16,0.0,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,176.25,+1.44%,-0.94%,-9.86%,+15.22%,-2%,66.318,1.053,46.75,2.81,1720730,13750430,76400430,281.0,0.02,buy,1.64,1.44,101.44,1.44,1014.4,14.4,10144.0,144.0,-0.94,99.06,-0.94,990.6,-9.4,9906.0,-94.0,-9.86,90.14,-9.86,901.4,-98.6,9014.0,-986.0,15.22,115.22,15.22,1152.2,152.2,11522.0,1522.0,-2.0,98.0,-2.0,980.0,-20.0,9800.0,-200.0,Digital Realty Trust (DLR) Q2 Earnings on the Horizon: Analysts' Insights on Key Performance Measures,Zacks,2026-07-20,0.511,Digital Realty to Post Q2 Earnings: Is It a Portfolio Must-Have?,Zacks,2026-07-17,0.0,This Data Center IPO Is the Next Big Test for the AI Trade,Barrons.com,2026-07-16,0.0,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,167.06,-1.73%,-1.44%,-5.31%,-2.55%,-25%,77.831,0.909,26.9,3.2,2098848,11596648,68947048,410.0,1.89,buy,1.56,-1.73,98.27,-1.73,982.7,-17.3,9827.0,-173.0,-1.44,98.56,-1.44,985.6,-14.4,9856.0,-144.0,-5.31,94.69,-5.31,946.9,-53.1,9469.0,-531.0,-2.55,97.45,-2.55,974.5,-25.5,9745.0,-255.0,-25.0,75.0,-25.0,750.0,-250.0,7500.0,-2500.0,American Tower (AMT) Stock Still Looks Below Fair Value Following 30% Slump,Simply Wall St.,2026-07-20,0.572,Meta Makes Big Moves Around AI Models and Chip Production,Motley Fool,2026-07-20,0.0,American Tower (AMT): Goldman Sachs Starts Coverage With a Buy and a $215 Target,Insider Monkey,2026-07-15,0.0,10,buy,0.55,"AMT has a buy rating, P/E of 27.38, and low short interest of 1.89%. YTD is nearly flat at -0.80%, but the 1D gain of +0.87% and data center REIT exposure provide a defensive angle.",P/E 27.38; analyst buy; low short interest 1.89%; 1D +0.87%,,,,,
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,351.99,+1.61%,-0.15%,+0.66%,+11.84%,+82%,4295.184,1.247,26.85,31.96,24606836,142238636,687251536,25.0,1.46,strong_buy,1.44,1.61,101.61,1.61,1016.1,16.1,10161.0,161.0,-0.15,99.85,-0.15,998.5,-1.5,9985.0,-15.0,0.66,100.66,0.66,1006.6,6.6,10066.0,66.0,11.84,111.84,11.84,1118.4,118.4,11184.0,1184.0,82.0,182.0,82.0,1820.0,820.0,18200.0,8200.0,AI capex to Pass $1 trillion by 2027: Strategist,Yahoo Finance Video,2026-07-20,0.0,"Stock market today: Dow, S&P 500, Nasdaq rally fizzles as chip stock momentum fades, oil rises",Yahoo Finance,2026-07-20,0.0,"AMD, Micron, SK Hynix climb as semiconductor complex attempt recovery",Yahoo Finance,2026-07-20,0.0,5,strong_buy,0.74,"GOOGL combines a strong_buy rating, P/E of 26.45, and YTD gain of +10.18%. News sentiment is slightly negative at -0.031, but the valuation and analyst support are solid.",strong_buy consensus; P/E 26.45; YTD +10.18%; low short interest 1.46%,,,,,
