ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
TLN,Talen Energy,AI,nuclear-ops,NASDAQ,385.8,+1.42%,+5.79%,+11.89%,-2.76%,+39%,18.44,1.619,,0.82,457070,2862170,19930770,,5.56,buy,1.59,1.42,101.42,1.42,1014.2,14.2,10142.0,142.0,5.79,105.79,5.79,1057.9,57.9,10579.0,579.0,11.89,111.89,11.89,1118.9,118.9,11189.0,1189.0,-2.76,97.24,-2.76,972.4,-27.6,9724.0,-276.0,39.0,139.0,39.0,1390.0,390.0,13900.0,3900.0,‘Staggering’: Goldman Sachs Says China’s Oil Demand May Never Fully Recover,24/7 Wall St.,2026-07-10,-0.128,X-Energy Declines 18.9% in a Month: How Should You Play the Stock Now?,Zacks,2026-07-07,0.34,Record Heat Dome Drove the Grid to All-Time Peak Demand Friday: Here’s 4 Stocks To Buy As Things Heat Up,24/7 Wall St.,2026-07-06,-0.128,7,buy,0.7,"TLN is up 14.22% in the last month and 3.73% on the day, with a beta of 1.619 and a buy consensus; while lacking a P/E, its news sentiment is positive at 0.236 and nuclear SMR momentum (X-Energy related) keeps the stock attractive.",+14.22% 1M return; buy consensus; positive news sentiment 0.236; SMR nuclear momentum,,,,,
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,32.33,-2.91%,-4.57%,-8.62%,+18.42%,+30%,22.048,0.996,,0.86,700347,4071447,14162047,475.0,0.59,buy,2.31,-2.91,97.09,-2.91,970.9,-29.1,9709.0,-291.0,-4.57,95.43,-4.57,954.3,-45.7,9543.0,-457.0,-8.62,91.38,-8.62,913.8,-86.2,9138.0,-862.0,18.42,118.42,18.42,1184.2,184.2,11842.0,1842.0,30.0,130.0,30.0,1300.0,300.0,13000.0,3000.0,Prediction: Why Buying Brookfield Renewable Instead of Bloom Energy Could Set You Up For Life,Motley Fool,2026-07-07,0.273,Brookfield Renewable Partners L.P. (BEP): 7 Best Battery Technology Stocks to Buy for Grid Storage,Insider Monkey,2026-07-06,0.637,New Strong Sell Stocks for July 6th,Zacks,2026-07-06,0.511,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,35.07,-1.32%,-3.89%,-6.93%,-10.41%,+8%,6.396,1.159,,1.51,1062277,6084177,27445977,441.0,,none,,-1.32,98.68,-1.32,986.8,-13.2,9868.0,-132.0,-3.89,96.11,-3.89,961.1,-38.9,9611.0,-389.0,-6.93,93.07,-6.93,930.7,-69.3,9307.0,-693.0,-10.41,89.59,-10.41,895.9,-104.1,8959.0,-1041.0,8.0,108.0,8.0,1080.0,80.0,10800.0,800.0,Prediction: Why Buying Brookfield Renewable Instead of Bloom Energy Could Set You Up For Life,Motley Fool,2026-07-07,0.273,Brookfield Renewable Partners L.P. (BEP): 7 Best Battery Technology Stocks to Buy for Grid Storage,Insider Monkey,2026-07-06,0.637,Here's Why Buying Brookfield Renewable Today Could Be the Best Financial Decision You Ever Make,Motley Fool,2026-06-27,0.637,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,1091.57,+1.12%,-1.94%,+20.44%,+60.93%,+99%,293.326,0.935,31.93,2.81,1110639,13349239,63113439,19.0,3.93,buy,1.58,1.12,101.12,1.12,1011.2,11.2,10112.0,112.0,-1.94,98.06,-1.94,980.6,-19.4,9806.0,-194.0,20.44,120.44,20.44,1204.4,204.4,12044.0,2044.0,60.93,160.93,60.93,1609.3,609.3,16093.0,6093.0,99.0,199.0,99.0,1990.0,990.0,19900.0,9900.0,GE Vernova (GEV) Is Sold Out On Turbines Through 2030 As Power Demand Builds,Simply Wall St.,2026-07-10,-0.128,Is GE Vernova Inc. (GEV) Stock Outpacing Its Oils-Energy Peers This Year?,Zacks,2026-07-10,0.0,Marvell Stock And The Multi-Year Bet Management Made,Trefis,2026-07-10,0.0,1,strong_buy,0.9,"GEV is up 58.52% YTD and 24.07% in the last month, with a 1D gain of +0.13%, a strong buy rating, and a very attractive P/E of 31.25 for this growth profile; Bank of America's warning of a US electricity shortfall amplifies SMR/pro-nuclear demand tailwinds. [public.com](https://public.com/stocks/vst/forecast-price-target)",+58.52% YTD; +24.07% 1M return; P/E 31.25; strong_buy consensus,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,186.0,-0.91%,-2.65%,-4.46%,+2.56%,+36%,17.04,0.737,49.47,1.0,642423,3438723,19927623,56.0,4.05,buy,1.8,-0.91,99.09,-0.91,990.9,-9.1,9909.0,-91.0,-2.65,97.35,-2.65,973.5,-26.5,9735.0,-265.0,-4.46,95.54,-4.46,955.4,-44.6,9554.0,-446.0,2.56,102.56,2.56,1025.6,25.6,10256.0,256.0,36.0,136.0,36.0,1360.0,360.0,13600.0,3600.0,ATI (ATI) Stock Looks Overvalued Following Its 8x Five Year Run,Simply Wall St.,2026-07-10,0.0,Why OKLO Is Betting Big on the Future of Nuclear Isotopes,Zacks,2026-07-10,0.0,NuScale Power Stock at a 52-Week Low: Opportunity or Warning?,Zacks,2026-07-10,-0.178,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,9.04,-0.66%,-7.38%,-5.54%,-44.57%,-76%*,3.128,2.252,,35.89,23696496,115406296,630865496,,22.83,hold,2.53,-0.66,99.34,-0.66,993.4,-6.6,9934.0,-66.0,-7.38,92.62,-7.38,926.2,-73.8,9262.0,-738.0,-5.54,94.46,-5.54,944.6,-55.4,9446.0,-554.0,-44.57,55.43,-44.57,554.3,-445.7,5543.0,-4457.0,-76.0,24.0,-76.0,240.0,-760.0,2400.0,-7600.0,One Nuclear Energy Stock With a 100% Upside Potential,24/7 Wall St.,2026-07-10,0.273,NuScale Power Stock at a 52-Week Low: Opportunity or Warning?,Zacks,2026-07-10,-0.178,This $9 Nuclear Energy Stock Could Be Worth $100 by 2030,Motley Fool,2026-07-10,0.459,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,48.85,-1.81%,-6.70%,-15.57%,-37.21%,-12%*,8.5,1.159,,14.03,6561011,40596111,198523811,,17.91,buy,2.0,-1.81,98.19,-1.81,981.9,-18.1,9819.0,-181.0,-6.7,93.3,-6.7,933.0,-67.0,9330.0,-670.0,-15.57,84.43,-15.57,844.3,-155.7,8443.0,-1557.0,-37.21,62.79,-37.21,627.9,-372.1,6279.0,-3721.0,-12.0,88.0,-12.0,880.0,-120.0,8800.0,-1200.0,One Nuclear Energy Stock With a 100% Upside Potential,24/7 Wall St.,2026-07-10,0.273,Oklo (OKLO) Acquires Creative Engineers to Advance Aurora Technology,Insider Monkey,2026-07-10,0.44,Why OKLO Is Betting Big on the Future of Nuclear Isotopes,Zacks,2026-07-10,0.0,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,18.86,-2.38%,-5.84%,-19.92%,-31.69%,-44%*,0.983,5.27,,2.81,1381020,10508720,56904320,,27.74,strong_buy,1.4,-2.38,97.62,-2.38,976.2,-23.8,9762.0,-238.0,-5.84,94.16,-5.84,941.6,-58.4,9416.0,-584.0,-19.92,80.08,-19.92,800.8,-199.2,8008.0,-1992.0,-31.69,68.31,-31.69,683.1,-316.9,6831.0,-3169.0,-44.0,56.0,-44.0,560.0,-440.0,5600.0,-4400.0,One Nuclear Energy Stock With a 100% Upside Potential,24/7 Wall St.,2026-07-10,0.273,Is Nano Nuclear Energy a Millionaire Maker?,Motley Fool,2026-07-09,0.273,How Buying Nano Nuclear Energy Today Could 10X Your Net Worth,Motley Fool,2026-07-08,0.459,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,95.99,-0.71%,-0.57%,-3.01%,-2.61%,+32%,41.806,1.0,91.42,3.22,2243260,13155460,60311060,18.0,,buy,1.79,-0.71,99.29,-0.71,992.9,-7.1,9929.0,-71.0,-0.57,99.43,-0.57,994.3,-5.7,9943.0,-57.0,-3.01,96.99,-3.01,969.9,-30.1,9699.0,-301.0,-2.61,97.39,-2.61,973.9,-26.1,9739.0,-261.0,32.0,132.0,32.0,1320.0,320.0,13200.0,3200.0,Uranium runs hot as BofA slashes forecasts everywhere else,Proactive,2026-07-08,-0.202,Can Uranium Energy Benefit From the U.S. Nuclear Fuel Push?,Zacks,2026-07-08,0.625,Is UEC Stock a Buy Now or a Wait-and-See Uranium Trade Today?,Zacks,2026-07-08,0.0,,,,,,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,10.53,+3.34%,-2.23%,-0.94%,-19.68%,+54%,5.211,1.186,,10.17,5202569,31171769,205652769,,14.08,none,,3.34,103.34,3.34,1033.4,33.4,10334.0,334.0,-2.23,97.77,-2.23,977.7,-22.3,9777.0,-223.0,-0.94,99.06,-0.94,990.6,-9.4,9906.0,-94.0,-19.68,80.32,-19.68,803.2,-196.8,8032.0,-1968.0,54.0,154.0,54.0,1540.0,540.0,15400.0,5400.0,Can Energy Fuels' Liquidity Position Support Its Expansion Plans?,Zacks,2026-07-10,0.586,Why Is Uranium Energy (UEC) Up 5.4% Since Last Earnings Report?,Zacks,2026-07-09,0.273,Uranium Energy (UEC) Stock Looks Strong On Returns But Rich On Book Value,Simply Wall St.,2026-07-09,0.893,,,,,,,,,,
LEU,Centrus Energy,AI,uranium,NYSE,171.05,-1.13%,+5.50%,+7.80%,-37.23%,-16%,3.366,1.359,62.43,0.89,637424,3633324,16567124,,22.45,buy,1.75,-1.13,98.87,-1.13,988.7,-11.3,9887.0,-113.0,5.5,105.5,5.5,1055.0,55.0,10550.0,550.0,7.8,107.8,7.8,1078.0,78.0,10780.0,780.0,-37.23,62.77,-37.23,627.7,-372.3,6277.0,-3723.0,-16.0,84.0,-16.0,840.0,-160.0,8400.0,-1600.0,1 Small-Cap Stock with Exciting Potential and 2 We Find Risky,StockStory,2026-07-10,0.34,Can Uranium Energy Benefit From the U.S. Nuclear Fuel Push?,Zacks,2026-07-08,0.625,"UEC Stock Outlook Hinges on ISR Ramp, Liquidity and Licensing",Zacks,2026-07-08,0.0,8,buy,0.7,"LEU is up 18.38% in the last month and 4.34% in 1W, with a 1D gain of 4.39%, supported by a news sentiment of 0.43; the uranium supply narrative and U.S. nuclear fuel push provide a strong catalyst despite a still negative YTD (-36.31%).",+18.38% 1M return; +0.43 news sentiment; U.S. nuclear fuel push catalyst; low market cap $3.4B,,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,318.86,-1.76%,+6.10%,+7.07%,+81.65%,+163%,122.477,2.029,80.12,6.28,1942509,22728809,135038909,8.0,3.91,strong_buy,1.46,-1.76,98.24,-1.76,982.4,-17.6,9824.0,-176.0,6.1,106.1,6.1,1061.0,61.0,10610.0,610.0,7.07,107.07,7.07,1070.7,70.7,10707.0,707.0,81.65,181.65,81.65,1816.5,816.5,18165.0,8165.0,163.0,263.0,163.0,2630.0,1630.0,26300.0,16300.0,"Amazon, Microsoft and Meta Among HSBC Earnings Picks",GuruFocus.com,2026-07-10,0.178,These 7 Stocks Are Analyst Favorites For Magnificent Earnings Growth; Citibank Earnings Approach,Investor's Business Daily,2026-07-10,0.852,2 Profitable Stocks to Own for Decades and 1 That Underwhelm,StockStory,2026-07-10,0.44,3,strong_buy,0.85,"VRT is up 84.54% YTD and 15.31% in the last month, with 1D momentum of +1.77%, backed by strong_buy analyst consensus and a P/E of 79.98; power infrastructure demand from data centers is a key catalyst.",+84.54% YTD; +15.31% 1M return; strong_buy consensus; data center power demand,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,407.28,+0.37%,+2.20%,+3.47%,+25.17%,+13%,158.147,1.181,39.81,2.61,1401516,8956716,48171816,108.0,2.43,buy,1.63,0.37,100.37,0.37,1003.7,3.7,10037.0,37.0,2.2,102.2,2.2,1022.0,22.0,10220.0,220.0,3.47,103.47,3.47,1034.7,34.7,10347.0,347.0,25.17,125.17,25.17,1251.7,251.7,12517.0,2517.0,13.0,113.0,13.0,1130.0,130.0,11300.0,1300.0,"“You’re Building a Google in 2 Years,” Why One Energy Analyst Warns The U.S. Grid Is Not Ready For What’s Coming",24/7 Wall St.,2026-07-10,-0.105,Why Did Eaton (ETN) Spend $2.1 Billion in R&D Investments?,Insider Monkey,2026-07-10,0.0,Eaton (ETN) Rises Higher Than Market: Key Facts,Zacks,2026-07-09,0.0,,,,,,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,232.19,-4.45%,-5.74%,-20.07%,+97.76%,+234%,8.46,1.135,45.26,0.72,605564,3266764,16823964,15.0,10.95,none,,-4.45,95.55,-4.45,955.5,-44.5,9555.0,-445.0,-5.74,94.26,-5.74,942.6,-57.4,9426.0,-574.0,-20.07,79.93,-20.07,799.3,-200.7,7993.0,-2007.0,97.76,197.76,97.76,1977.6,977.6,19776.0,9776.0,234.0,334.0,234.0,3340.0,2340.0,33400.0,23400.0,Powell Industries (POWL) Outperforms Broader Market: What You Need to Know,Zacks,2026-07-09,0.0,"Northwest Pipe, Powell, and SPX Technologies Shares Are Falling, What You Need To Know",StockStory,2026-07-07,0.153,"Investors Heavily Search Powell Industries, Inc. (POWL): Here is What You Need to Know",Zacks,2026-07-06,0.0,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1051.21,+1.66%,+4.91%,+0.77%,+39.01%,+37%,103.675,0.971,72.55,0.6,328777,2324777,13626477,190.0,2.2,buy,1.55,1.66,101.66,1.66,1016.6,16.6,10166.0,166.0,4.91,104.91,4.91,1049.1,49.1,10491.0,491.0,0.77,100.77,0.77,1007.7,7.7,10077.0,77.0,39.01,139.01,39.01,1390.1,390.1,13901.0,3901.0,37.0,137.0,37.0,1370.0,370.0,13700.0,3700.0,Billionaire Tech CEO: Our $25 Billion Backlog Shows “The Demand Is Booked” as “We’ve Never Seen a Buildout Like This Since the Great Wall of China”,24/7 Wall St.,2026-07-10,0.727,"BTIG starts DLR, EQIX at Buy, calls data center demand a multi-decade supercycle",Investing.com,2026-07-10,-0.128,"Shopify upgraded, PepsiCo downgrade: Wall Street's top analyst calls",The Fly,2026-07-10,0.202,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,180.41,+0.51%,+4.10%,-0.67%,+17.94%,+6%,67.883,1.053,47.85,2.71,1903162,15468962,80143962,272.0,0.01,buy,1.72,0.51,100.51,0.51,1005.1,5.1,10051.0,51.0,4.1,104.1,4.1,1041.0,41.0,10410.0,410.0,-0.67,99.33,-0.67,993.3,-6.7,9933.0,-67.0,17.94,117.94,17.94,1179.4,179.4,11794.0,1794.0,6.0,106.0,6.0,1060.0,60.0,10600.0,600.0,Billionaire Tech CEO: Our $25 Billion Backlog Shows “The Demand Is Booked” as “We’ve Never Seen a Buildout Like This Since the Great Wall of China”,24/7 Wall St.,2026-07-10,0.727,APLD's Customer Concentration Remains High: Will it Limit Growth?,Zacks,2026-07-10,0.382,"BTIG starts DLR, EQIX at Buy, calls data center demand a multi-decade supercycle",Investing.com,2026-07-10,-0.128,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,168.59,+2.17%,+1.54%,-10.09%,-1.66%,-25%,78.545,0.909,27.19,3.24,2458163,15942863,74587563,423.0,2.21,buy,1.56,2.17,102.17,2.17,1021.7,21.7,10217.0,217.0,1.54,101.54,1.54,1015.4,15.4,10154.0,154.0,-10.09,89.91,-10.09,899.1,-100.9,8991.0,-1009.0,-1.66,98.34,-1.66,983.4,-16.6,9834.0,-166.0,-25.0,75.0,-25.0,750.0,-250.0,7500.0,-2500.0,"Tractor Supply downgrade, Five Below upgraded: Wall Street's top analyst calls",The Fly,2026-07-09,0.202,"Here Are Thursday’s Best Wall Street Analyst Research Calls: Align Technology, American Tower, Caesars Entertainment, Cohu, Five Below, Intuitive Surgical, Salesforce, Toast, and More",24/7 Wall St.,2026-07-09,0.791,AST SpaceMobile’s Japan Catalyst Puts Its Rollout Story Back in Focus,MarketBeat,2026-07-03,0.0,,,,,,,,,,
