ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
TLN,Talen Energy,AI,nuclear-ops,NASDAQ,396.95,+0.40%,+8.26%,+2.78%,+0.06%,+48%,18.972,1.619,,0.81,702143,2894443,19968043,,5.95,buy,1.59,0.4,100.4,0.4,1004.0,4.0,10040.0,40.0,8.26,108.26,8.26,1082.6,82.6,10826.0,826.0,2.78,102.78,2.78,1027.8,27.8,10278.0,278.0,0.06,100.06,0.06,1000.6,0.6,10006.0,6.0,48.0,148.0,48.0,1480.0,480.0,14800.0,4800.0,Major US Power Sale to Show Depth of Eastern Grid’s Tight Supply,Bloomberg,2026-07-14,0.0,Soaring Energy Profits Won’t Last. Where to Find Bargains Now.,Barrons.com,2026-07-13,0.612,‘Staggering’: Goldman Sachs Says China’s Oil Demand May Never Fully Recover,24/7 Wall St.,2026-07-10,-0.128,6,buy,0.7,"TLN has strong 1M momentum (+11.89%) and positive 1W (+5.79%) and 1D (+1.42%) gains, with buy analyst consensus (score 1.59) and positive news sentiment (0.156).",+11.89% 1M momentum; buy consensus; positive news sentiment 0.156; positive 1D momentum,,,,,
BEP,Brookfield Renewable,AI,nuclear-ops,NYSE,32.11,-1.17%,-2.49%,-7.28%,+17.61%,+17%,21.898,0.996,,0.87,704080,4023880,14700680,492.0,0.53,none,,-1.17,98.83,-1.17,988.3,-11.7,9883.0,-117.0,-2.49,97.51,-2.49,975.1,-24.9,9751.0,-249.0,-7.28,92.72,-7.28,927.2,-72.8,9272.0,-728.0,17.61,117.61,17.61,1176.1,176.1,11761.0,1761.0,17.0,117.0,17.0,1170.0,170.0,11700.0,1700.0,Congresswoman Scoops Up Brookfield Renewables Stock Six Times In Three Days: Why The Trade Is Drawing Attention,Benzinga,2026-07-11,0.0,Prediction: Why Buying Brookfield Renewable Instead of Bloom Energy Could Set You Up For Life,Motley Fool,2026-07-07,0.273,Brookfield Renewable Partners L.P. (BEP): 7 Best Battery Technology Stocks to Buy for Grid Storage,Insider Monkey,2026-07-06,0.637,,,,,,,,,,
BEPC,Brookfield Renewable Corp,AI,nuclear-ops,NYSE,34.53,+0.09%,-2.49%,-5.73%,-11.79%,-3%,6.297,1.159,,1.52,950795,5391795,27044795,459.0,,hold,2.67,0.09,100.09,0.09,1000.9,0.9,10009.0,9.0,-2.49,97.51,-2.49,975.1,-24.9,9751.0,-249.0,-5.73,94.27,-5.73,942.7,-57.3,9427.0,-573.0,-11.79,88.21,-11.79,882.1,-117.9,8821.0,-1179.0,-3.0,97.0,-3.0,970.0,-30.0,9700.0,-300.0,I'm Calling It. It's Time to Load Up on These 3 High-Yielding Dividend Stocks Right Now (1 Currently Yields Over 8.5%),Motley Fool,2026-07-12,0.0,Prediction: Why Buying Brookfield Renewable Instead of Bloom Energy Could Set You Up For Life,Motley Fool,2026-07-07,0.273,Brookfield Renewable Partners L.P. (BEP): 7 Best Battery Technology Stocks to Buy for Grid Storage,Insider Monkey,2026-07-06,0.637,,,,,,,,,,
GEV,GE Vernova,AI,smr,NYSE,1066.01,+2.78%,-1.03%,+8.94%,+57.16%,+86%,286.459,0.935,31.17,2.82,1764876,10894176,60716076,18.0,4.35,buy,1.58,2.78,102.78,2.78,1027.8,27.8,10278.0,278.0,-1.03,98.97,-1.03,989.7,-10.3,9897.0,-103.0,8.94,108.94,8.94,1089.4,89.4,10894.0,894.0,57.16,157.16,57.16,1571.6,571.6,15716.0,5716.0,86.0,186.0,86.0,1860.0,860.0,18600.0,8600.0,GE Vernova Aggressively Scaling Investments: Is it a Growth Catalyst?,Zacks,2026-07-14,0.077,Here’s Why GE Vernova Is a No-Brainer Buy Before July 22 Earnings,24/7 Wall St.,2026-07-14,0.0,Chevron (CVX) Launches AI Data Center Power Venture And Extends Australia Gas Supply,Simply Wall St.,2026-07-13,0.128,2,buy,0.8,"GEV has strong YTD performance (+60.93%) and 1M momentum (+20.44%), with a reasonable P/E of 31.95 and positive news sentiment (0.147). Recent news highlights GE Vernova as a top power stock that could outperform through 2030.",+60.93% YTD; +20.44% 1M momentum; P/E 31.95; positive news sentiment 0.147,,,,,
BWXT,BWX Technologies,AI,smr,NYSE,179.83,+1.03%,-3.36%,-7.28%,-0.84%,+29%,16.475,0.737,47.83,1.01,1251832,4448632,20955432,59.0,4.03,buy,1.8,1.03,101.03,1.03,1010.3,10.3,10103.0,103.0,-3.36,96.64,-3.36,966.4,-33.6,9664.0,-336.0,-7.28,92.72,-7.28,927.2,-72.8,9272.0,-728.0,-0.84,99.16,-0.84,991.6,-8.4,9916.0,-84.0,29.0,129.0,29.0,1290.0,290.0,12900.0,2900.0,Can X-Energy's Capital-Light Model Drive Long-Term Growth?,Zacks,2026-07-13,0.382,Bangladesh’s first nuclear plant highlights emerging markets’ energy shift,Investing.com,2026-07-12,0.273,ATI (ATI) Stock Looks Overvalued Following Its 8x Five Year Run,Simply Wall St.,2026-07-10,0.0,,,,,,,,,,
SMR,NuScale Power,AI,smr,NYSE,8.6,+4.24%,-4.02%,-19.17%,-47.27%,-81%*,2.977,2.252,,35.83,22000846,125291346,625958346,,23.74,hold,2.53,4.24,104.24,4.24,1042.4,42.4,10424.0,424.0,-4.02,95.98,-4.02,959.8,-40.2,9598.0,-402.0,-19.17,80.83,-19.17,808.3,-191.7,8083.0,-1917.0,-47.27,52.73,-47.27,527.3,-472.7,5273.0,-4727.0,-81.0,19.0,-81.0,190.0,-810.0,1900.0,-8100.0,NuScale Power Is Down 84% From Its 52-Week High. Is It Finally Time to Buy the Dip in the Nuclear Start-Up?,Motley Fool,2026-07-14,0.0,"Why Did SMR, RR, FAC Stocks Plummet To 52-Week Lows?",Stocktwits,2026-07-14,-0.202,SpaceX Just Did Something NuScale Power Investors Should Be Watching,Motley Fool,2026-07-13,0.0,,,,,,,,,,
OKLO,Oklo Inc,AI,smr,NYSE,46.24,+1.18%,-3.47%,-23.87%,-40.57%,-25%*,8.045,1.159,,13.86,5438806,36566606,195254606,,16.04,buy,2.04,1.18,101.18,1.18,1011.8,11.8,10118.0,118.0,-3.47,96.53,-3.47,965.3,-34.7,9653.0,-347.0,-23.87,76.13,-23.87,761.3,-238.7,7613.0,-2387.0,-40.57,59.43,-40.57,594.3,-405.7,5943.0,-4057.0,-25.0,75.0,-25.0,750.0,-250.0,7500.0,-2500.0,What's Wrong With Oklo's Stock?,Motley Fool,2026-07-14,-0.477,"OKLO, XE Stocks Rise Premarket: Cathie Wood's ARK Invest Doubles Down On Nuclear Bets",Stocktwits,2026-07-14,0.0,Could Buying Oklo Today Set You Up for Life?,Motley Fool,2026-07-12,0.0,,,,,,,,,,
NNE,NANO Nuclear Energy,AI,smr,NASDAQ,18.14,+0.38%,-3.89%,-27.67%,-34.30%,-49%*,0.945,5.27,,2.8,1698380,9149080,55403680,,28.73,none,,0.38,100.38,0.38,1003.8,3.8,10038.0,38.0,-3.89,96.11,-3.89,961.1,-38.9,9611.0,-389.0,-27.67,72.33,-27.67,723.3,-276.7,7233.0,-2767.0,-34.3,65.7,-34.3,657.0,-343.0,6570.0,-3430.0,-49.0,51.0,-49.0,510.0,-490.0,5100.0,-4900.0,This Nuclear Stock Is Down 30% This Year -- Here's 1 Reason It Could Be a Screaming Buy Right Now,Motley Fool,2026-07-11,-0.382,One Nuclear Energy Stock With a 100% Upside Potential,24/7 Wall St.,2026-07-10,0.273,Is Nano Nuclear Energy a Millionaire Maker?,Motley Fool,2026-07-09,0.273,,,,,,,,,,
CCJ,Cameco Corporation,AI,uranium,NYSE,91.57,+1.54%,-3.27%,-14.44%,-7.09%,+19%,39.881,1.0,87.21,3.26,3737849,17003249,63086749,19.0,,buy,1.76,1.54,101.54,1.54,1015.4,15.4,10154.0,154.0,-3.27,96.73,-3.27,967.3,-32.7,9673.0,-327.0,-14.44,85.56,-14.44,855.6,-144.4,8556.0,-1444.0,-7.09,92.91,-7.09,929.1,-70.9,9291.0,-709.0,19.0,119.0,19.0,1190.0,190.0,11900.0,1900.0,UUUU vs. CCJ: Which Uranium Stock Offers the Better Opportunity Today?,Zacks,2026-07-14,0.691,"Cameco (TSX:CCO) Pauses Cigar Lake Mining, Is It Still 28% Below Fair Value?",Simply Wall St.,2026-07-14,0.572,Is Cameco’s (TSX:CCO) Cigar Lake Pause Exposing a Fragile Uranium Processing Strategy?,Simply Wall St.,2026-07-14,-0.273,,,,,,,,,,
UEC,Uranium Energy Corp,AI,uranium,NYSE,10.39,+3.37%,+4.95%,-11.72%,-20.75%,+44%,5.094,1.186,,10.2,5115615,33417915,189568215,,14.86,strong_buy,1.44,3.37,103.37,3.37,1033.7,33.7,10337.0,337.0,4.95,104.95,4.95,1049.5,49.5,10495.0,495.0,-11.72,88.28,-11.72,882.8,-117.2,8828.0,-1172.0,-20.75,79.25,-20.75,792.5,-207.5,7925.0,-2075.0,44.0,144.0,44.0,1440.0,440.0,14400.0,4400.0,Why Uranium Energy Stock Popped Today,Motley Fool,2026-07-14,0.273,"Noble Plains Uses AI to Unlock Historic Wyoming Uranium Data, Sets Stage for Resource Expansion",Insider Monkey,2026-07-13,0.459,Can Energy Fuels' Liquidity Position Support Its Expansion Plans?,Zacks,2026-07-10,0.586,,,,,,,,,,
LEU,Centrus Energy,AI,uranium,NYSE,159.38,+1.77%,-3.78%,-9.78%,-41.51%,-28%,3.136,1.359,57.96,0.93,638946,5549346,18967646,,23.28,buy,1.71,1.77,101.77,1.77,1017.7,17.7,10177.0,177.0,-3.78,96.22,-3.78,962.2,-37.8,9622.0,-378.0,-9.78,90.22,-9.78,902.2,-97.8,9022.0,-978.0,-41.51,58.49,-41.51,584.9,-415.1,5849.0,-4151.0,-28.0,72.0,-28.0,720.0,-280.0,7200.0,-2800.0,1 Small-Cap Stock with Exciting Potential and 2 We Find Risky,StockStory,2026-07-10,0.34,Can Uranium Energy Benefit From the U.S. Nuclear Fuel Push?,Zacks,2026-07-08,0.625,"UEC Stock Outlook Hinges on ISR Ramp, Liquidity and Licensing",Zacks,2026-07-08,0.0,10,buy,0.55,LEU has positive 1M (+7.80%) and 1W (+5.50%) momentum with positive news sentiment (0.356) and buy analyst consensus (score 1.75).,+7.80% 1M momentum; news sentiment 0.356; buy consensus; +5.50% 1W momentum,,,,,
VRT,Vertiv Holdings,AI,power-infra,NYSE,303.58,-0.30%,-0.65%,-2.68%,+72.95%,+140%,116.608,2.029,76.28,6.23,3108865,18201865,132559865,8.0,3.78,strong_buy,1.46,-0.3,99.7,-0.3,997.0,-3.0,9970.0,-30.0,-0.65,99.35,-0.65,993.5,-6.5,9935.0,-65.0,-2.68,97.32,-2.68,973.2,-26.8,9732.0,-268.0,72.95,172.95,72.95,1729.5,729.5,17295.0,7295.0,140.0,240.0,140.0,2400.0,1400.0,24000.0,14000.0,nVent Electric vs. Vertiv: Which AI Liquid Cooling Stock Is a Better Buy in 2026?,Motley Fool,2026-07-14,0.44,Vertiv Is Set to Benefit as AI Moves From Hype to the Real Economy,Motley Fool,2026-07-14,0.459,Here’s Why GE Vernova Is a No-Brainer Buy Before July 22 Earnings,24/7 Wall St.,2026-07-14,0.0,,,,,,,,,,
ETN,Eaton Corporation,AI,power-infra,NYSE,415.52,+3.04%,+5.01%,+2.08%,+27.70%,+11%,161.347,1.181,40.62,2.6,1916296,8463596,46958596,109.0,2.39,buy,1.63,3.04,103.04,3.04,1030.4,30.4,10304.0,304.0,5.01,105.01,5.01,1050.1,50.1,10501.0,501.0,2.08,102.08,2.08,1020.8,20.8,10208.0,208.0,27.7,127.7,27.7,1277.0,277.0,12770.0,2770.0,11.0,111.0,11.0,1110.0,110.0,11100.0,1100.0,GE Vernova Aggressively Scaling Investments: Is it a Growth Catalyst?,Zacks,2026-07-14,0.077,Eaton (ETN) Expands Home Energy Push With FranklinWH Partnership,Simply Wall St.,2026-07-14,0.361,Eaton Stock Trades Near 52-Week High: More Upside Potential Left?,Zacks,2026-07-13,0.0,,,,,,,,,,
POWL,Powell Industries,AI,power-infra,NASDAQ,234.25,+4.91%,+0.09%,-22.82%,+99.51%,+221%,8.534,1.135,45.75,0.73,656601,3476801,17373801,16.0,9.08,none,,4.91,104.91,4.91,1049.1,49.1,10491.0,491.0,0.09,100.09,0.09,1000.9,0.9,10009.0,9.0,-22.82,77.18,-22.82,771.8,-228.2,7718.0,-2282.0,99.51,199.51,99.51,1995.1,995.1,19951.0,9951.0,221.0,321.0,221.0,3210.0,2210.0,32100.0,22100.0,Spotting Winners: Powell (NASDAQ:POWL) And Electrical Systems Stocks In Q1,StockStory,2026-07-13,0.477,3 Non-Tech Stocks Still Winning Big on AI,MarketBeat,2026-07-13,0.527,Powell Industries (POWL) Outperforms Broader Market: What You Need to Know,Zacks,2026-07-09,0.0,,,,,,,,,,
EQIX,Equinix,AI,dc-operators,NASDAQ,1023.54,-0.92%,+0.06%,-3.84%,+35.35%,+37%,100.945,0.971,70.83,0.59,365159,1935559,13232059,190.0,2.06,buy,1.53,-0.92,99.08,-0.92,990.8,-9.2,9908.0,-92.0,0.06,100.06,0.06,1000.6,0.6,10006.0,6.0,-3.84,96.16,-3.84,961.6,-38.4,9616.0,-384.0,35.35,135.35,35.35,1353.5,353.5,13535.0,3535.0,37.0,137.0,37.0,1370.0,370.0,13700.0,3700.0,This Data Center IPO Is the Next Big Test for the AI Trade,Barrons.com,2026-07-12,0.0,Equinix (EQIX) Laps the Stock Market: Here's Why,Zacks,2026-07-10,0.0,Billionaire Tech CEO: Our $25 Billion Backlog Shows “The Demand Is Booked” as “We’ve Never Seen a Buildout Like This Since the Great Wall of China”,24/7 Wall St.,2026-07-10,0.727,,,,,,,,,,
DLR,Digital Realty,AI,dc-operators,NYSE,173.11,-1.69%,-1.02%,-6.38%,+13.17%,+4%,65.136,1.053,45.92,2.72,3530901,13613101,80539901,274.0,0.02,buy,1.7,-1.69,98.31,-1.69,983.1,-16.9,9831.0,-169.0,-1.02,98.98,-1.02,989.8,-10.2,9898.0,-102.0,-6.38,93.62,-6.38,936.2,-63.8,9362.0,-638.0,13.17,113.17,13.17,1131.7,131.7,11317.0,1317.0,4.0,104.0,4.0,1040.0,40.0,10400.0,400.0,"11 Investment Must Reads for This Week (July 14, 2026)",Wealth Management,2026-07-13,0.0,This Data Center IPO Is the Next Big Test for the AI Trade,Barrons.com,2026-07-12,0.0,Could Digital Realty Trust (DLR) Be 18% Undervalued Following Its $2.28b Equity Raise?,Simply Wall St.,2026-07-11,0.511,,,,,,,,,,
AMT,American Tower,AI,dc-operators,NYSE,168.83,-0.48%,+2.17%,-9.11%,-1.52%,-23%,78.656,0.909,27.23,3.23,1431146,12782946,71830846,412.0,1.89,buy,1.56,-0.48,99.52,-0.48,995.2,-4.8,9952.0,-48.0,2.17,102.17,2.17,1021.7,21.7,10217.0,217.0,-9.11,90.89,-9.11,908.9,-91.1,9089.0,-911.0,-1.52,98.48,-1.52,984.8,-15.2,9848.0,-152.0,-23.0,77.0,-23.0,770.0,-230.0,7700.0,-2300.0,Here's What to Expect From American Tower's Next Earnings Report,Barchart,2026-07-14,0.0,The Real Risk in Retirement Isn’t Running Out of Money. It’s Losing Your Purchasing Power.,24/7 Wall St.,2026-07-14,-0.572,AST SpaceMobile’s Next Launches Could Decide Whether Its Rally Regains Orbit,MarketBeat,2026-07-13,0.0,,,,,,,,,,
GOOGL,Alphabet (Google),AI,hyperscalers,NASDAQ,359.51,+1.82%,-2.05%,-2.66%,+14.22%,+94%,4386.948,1.247,27.42,31.5,18165860,99037560,684796060,25.0,1.46,strong_buy,1.44,1.82,101.82,1.82,1018.2,18.2,10182.0,182.0,-2.05,97.95,-2.05,979.5,-20.5,9795.0,-205.0,-2.66,97.34,-2.66,973.4,-26.6,9734.0,-266.0,14.22,114.22,14.22,1142.2,142.2,11422.0,1422.0,94.0,194.0,94.0,1940.0,940.0,19400.0,9400.0,Chinese AI model developer DeepSeek preps for IPO: What to know,Yahoo Finance Video,2026-07-14,0.0,Meta expands Louisiana data center to 5GW in new AI push,Yahoo Finance Video,2026-07-14,0.103,Media giants send blunt message on AI's threat to journalism at Cannes Lions,TheStreet,2026-07-14,-0.527,,,,,,,,,,
